P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14000
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14036
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14071
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14107
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14143
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14179
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14214
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14250
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14286
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14321
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14357
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14393
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14429
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14464
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14500
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14536
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14571
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14607
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14643
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14679
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14714
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14750
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14786
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14821
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14857
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14893
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14929
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,14964
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15000
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15036
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15071
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15107
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15143
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15179
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15214
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15250
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15286
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)",2,200,15321
"(49, -10)","(48, -30)","(68, 52)","(25, -90)","(78, -102)","(159, -39)","(0.0, -20.0)","(19, 62)","(0.0, -80.0)","(29, -92)","(110, -29)","(121, 207)","(72, 217)","(48, -11)","(48, -31)","(68, 51)","(25, -91)","(78, -103)","(159, -40)","(0, -20)","(20, 62)","(0.0, -80.0)","(30, -92)","(111, -29)","(121, 206)","(73, 217)",2,200,15357
"(48, -11)","(48, -31)","(68, 51)","(25, -91)","(78, -103)","(159, -40)","(0, -20)","(20, 62)","(0.0, -80.0)","(30, -92)","(111, -29)","(121, 206)","(73, 217)","(47, -12)","(48, -32)","(68, 50)","(25, -92)","(78, -104)","(159, -41)","(1, -20)","(21, 62)","(0.0, -80.0)","(31, -92)","(112, -29)","(121, 205)","(74, 217)",2,200,15393
"(47, -12)","(48, -32)","(68, 50)","(25, -92)","(78, -104)","(159, -41)","(1, -20)","(21, 62)","(0.0, -80.0)","(31, -92)","(112, -29)","(121, 205)","(74, 217)","(46, -13)","(48, -33)","(68, 49)","(25, -93)","(78, -105)","(159, -42)","(2, -20)","(22, 62)","(0.0, -80.0)","(32, -92)","(113, -29)","(121, 204)","(75, 217)",2,200,15429
"(46, -13)","(48, -33)","(68, 49)","(25, -93)","(78, -105)","(159, -42)","(2, -20)","(22, 62)","(0.0, -80.0)","(32, -92)","(113, -29)","(121, 204)","(75, 217)","(45, -14)","(48, -34)","(68, 48)","(25, -94)","(78, -106)","(161, 34)","(3, -20)","(23, 62)","(0.0, -80.0)","(33, -92)","(114, -29)","(121, 203)","(76, 217)",2,200,15464
"(45, -14)","(48, -34)","(68, 48)","(25, -94)","(78, -106)","(161, 34)","(3, -20)","(23, 62)","(0.0, -80.0)","(33, -92)","(114, -29)","(121, 203)","(76, 217)","(44, -15)","(48, -35)","(68, 47)","(25, -95)","(78, -107)","(161, 33)","(4, -20)","(24, 62)","(0.0, -80.0)","(34, -92)","(115, -29)","(121, 202)","(77, 217)",2,200,15500
"(44, -15)","(48, -35)","(68, 47)","(25, -95)","(78, -107)","(161, 33)","(4, -20)","(24, 62)","(0.0, -80.0)","(34, -92)","(115, -29)","(121, 202)","(77, 217)","(43, -16)","(48, -36)","(68, 46)","(25, -96)","(78, -108)","(161, 32)","(5, -20)","(25, 62)","(0.0, -80.0)","(35, -92)","(116, -29)","(121, 201)","(78, 217)",2,200,15536
"(43, -16)","(48, -36)","(68, 46)","(25, -96)","(78, -108)","(161, 32)","(5, -20)","(25, 62)","(0.0, -80.0)","(35, -92)","(116, -29)","(121, 201)","(78, 217)","(42, -17)","(48, -37)","(68, 45)","(25, -97)","(78, -109)","(161, 31)","(6, -20)","(26, 62)","(0.0, -80.0)","(36, -92)","(117, -29)","(121, 200)","(79, 217)",2,200,15571
"(42, -17)","(48, -37)","(68, 45)","(25, -97)","(78, -109)","(161, 31)","(6, -20)","(26, 62)","(0.0, -80.0)","(36, -92)","(117, -29)","(121, 200)","(79, 217)","(41, -18)","(48, -38)","(68, 44)","(25, -98)","(78, -110)","(161, 30)","(7, -20)","(27, 62)","(0.0, -80.0)","(37, -92)","(118, -29)","(121, 199)","(80, 217)",2,200,15607
"(41, -18)","(48, -38)","(68, 44)","(25, -98)","(78, -110)","(161, 30)","(7, -20)","(27, 62)","(0.0, -80.0)","(37, -92)","(118, -29)","(121, 199)","(80, 217)","(40, -19)","(48, -39)","(68, 43)","(25, -99)","(78, -111)","(161, 29)","(8, -20)","(28, 62)","(0.0, -80.0)","(38, -92)","(119, -29)","(121, 198)","(81, 217)",2,200,15643
"(40, -19)","(48, -39)","(68, 43)","(25, -99)","(78, -111)","(161, 29)","(8, -20)","(28, 62)","(0.0, -80.0)","(38, -92)","(119, -29)","(121, 198)","(81, 217)","(39, -20)","(48, -40)","(68, 42)","(25, -100)","(78, -112)","(161, 28)","(9, -20)","(29, 62)","(0.0, -80.0)","(39, -92)","(120, -29)","(121, 197)","(82, 217)",2,200,15679
"(39, -20)","(48, -40)","(68, 42)","(25, -100)","(78, -112)","(161, 28)","(9, -20)","(29, 62)","(0.0, -80.0)","(39, -92)","(120, -29)","(121, 197)","(82, 217)","(38, -21)","(48, -41)","(68, 41)","(25, -101)","(78, -113)","(161, 27)","(10, -20)","(30, 62)","(0.0, -80.0)","(40, -92)","(121, -29)","(121, 196)","(83, 217)",2,200,15714
"(38, -21)","(48, -41)","(68, 41)","(25, -101)","(78, -113)","(161, 27)","(10, -20)","(30, 62)","(0.0, -80.0)","(40, -92)","(121, -29)","(121, 196)","(83, 217)","(37, -22)","(48, -42)","(68, 40)","(25, -102)","(78, -114)","(161, 26)","(11, -20)","(31, 62)","(0.0, -80.0)","(41, -92)","(122, -29)","(121, 195)","(84, 217)",2,200,15750
"(37, -22)","(48, -42)","(68, 40)","(25, -102)","(78, -114)","(161, 26)","(11, -20)","(31, 62)","(0.0, -80.0)","(41, -92)","(122, -29)","(121, 195)","(84, 217)","(36, -23)","(48, -43)","(68, 39)","(25, -103)","(78, -115)","(161, 25)","(12, -20)","(32, 62)","(0.0, -80.0)","(42, -92)","(123, -29)","(121, 194)","(85, 217)",2,200,15786
"(36, -23)","(48, -43)","(68, 39)","(25, -103)","(78, -115)","(161, 25)","(12, -20)","(32, 62)","(0.0, -80.0)","(42, -92)","(123, -29)","(121, 194)","(85, 217)","(35, -24)","(48, -44)","(68, 38)","(25, -104)","(78, -116)","(161, 24)","(13, -20)","(33, 62)","(0.0, -80.0)","(43, -92)","(124, -29)","(121, 193)","(86, 217)",2,200,15821
"(35, -24)","(48, -44)","(68, 38)","(25, -104)","(78, -116)","(161, 24)","(13, -20)","(33, 62)","(0.0, -80.0)","(43, -92)","(124, -29)","(121, 193)","(86, 217)","(34, -25)","(48, -45)","(68, 37)","(25, -105)","(78, -117)","(161, 23)","(14, -20)","(34, 62)","(0.0, -80.0)","(44, -92)","(125, -29)","(121, 192)","(87, 217)",2,200,15857
"(34, -25)","(48, -45)","(68, 37)","(25, -105)","(78, -117)","(161, 23)","(14, -20)","(34, 62)","(0.0, -80.0)","(44, -92)","(125, -29)","(121, 192)","(87, 217)","(33, -26)","(48, -46)","(68, 36)","(25, -106)","(78, -118)","(161, 22)","(15, -20)","(35, 62)","(0.0, -80.0)","(45, -92)","(126, -29)","(121, 191)","(88, 217)",2,200,15893
"(33, -26)","(48, -46)","(68, 36)","(25, -106)","(78, -118)","(161, 22)","(15, -20)","(35, 62)","(0.0, -80.0)","(45, -92)","(126, -29)","(121, 191)","(88, 217)","(32, -27)","(48, -47)","(68, 35)","(25, -107)","(78, -119)","(161, 21)","(16, -20)","(36, 62)","(0.0, -80.0)","(46, -92)","(127, -29)","(121, 190)","(89, 217)",2,200,15929
"(32, -27)","(48, -47)","(68, 35)","(25, -107)","(78, -119)","(161, 21)","(16, -20)","(36, 62)","(0.0, -80.0)","(46, -92)","(127, -29)","(121, 190)","(89, 217)","(31, -28)","(48, -48)","(68, 34)","(25, -108)","(78, -120)","(161, 20)","(17, -20)","(37, 62)","(0.0, -80.0)","(47, -92)","(128, -29)","(121, 189)","(90, 217)",2,200,15964
"(31, -28)","(48, -48)","(68, 34)","(25, -108)","(78, -120)","(161, 20)","(17, -20)","(37, 62)","(0.0, -80.0)","(47, -92)","(128, -29)","(121, 189)","(90, 217)","(30, -29)","(48, -49)","(68, 33)","(25, -109)","(78, -121)","(161, 19)","(18, -20)","(38, 62)","(0.0, -80.0)","(48, -92)","(129, -29)","(121, 188)","(91, 217)",2,200,16000
"(30, -29)","(48, -49)","(68, 33)","(25, -109)","(78, -121)","(161, 19)","(18, -20)","(38, 62)","(0.0, -80.0)","(48, -92)","(129, -29)","(121, 188)","(91, 217)","(29, -30)","(48, -50)","(68, 32)","(25, -110)","(78, -122)","(161, 18)","(19, -20)","(39, 62)","(0.0, -80.0)","(49, -92)","(130, -29)","(121, 187)","(92, 217)",2,200,16036
"(29, -30)","(48, -50)","(68, 32)","(25, -110)","(78, -122)","(161, 18)","(19, -20)","(39, 62)","(0.0, -80.0)","(49, -92)","(130, -29)","(121, 187)","(92, 217)","(28, -31)","(48, -51)","(68, 31)","(25, -111)","(78, -123)","(161, 17)","(20, -20)","(40, 62)","(0.0, -80.0)","(50, -92)","(131, -29)","(121, 186)","(93, 217)",2,200,16071
"(28, -31)","(48, -51)","(68, 31)","(25, -111)","(78, -123)","(161, 17)","(20, -20)","(40, 62)","(0.0, -80.0)","(50, -92)","(131, -29)","(121, 186)","(93, 217)","(27, -32)","(48, -52)","(68, 30)","(25, -112)","(78, -124)","(161, 16)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 185)","(94, 217)",2,200,16107
"(27, -32)","(48, -52)","(68, 30)","(25, -112)","(78, -124)","(161, 16)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 185)","(94, 217)","(27, -33)","(48, -53)","(68, 29)","(25, -113)","(78, -125)","(161, 15)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 184)","(94, 217)",2,200,16143
"(27, -33)","(48, -53)","(68, 29)","(25, -113)","(78, -125)","(161, 15)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 184)","(94, 217)","(27, -34)","(48, -54)","(68, 28)","(25, -114)","(78, -126)","(161, 14)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 183)","(94, 217)",2,200,16179
"(27, -34)","(48, -54)","(68, 28)","(25, -114)","(78, -126)","(161, 14)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 183)","(94, 217)","(27, -35)","(48, -55)","(68, 27)","(25, -115)","(78, -127)","(161, 13)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 182)","(94, 217)",2,200,16214
"(27, -35)","(48, -55)","(68, 27)","(25, -115)","(78, -127)","(161, 13)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 182)","(94, 217)","(27, -36)","(68, 26)","(48, -56)","(25, -116)","(78, -128)","(161, 12)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 181)","(94, 217)",2,200,16250
"(27, -36)","(68, 26)","(48, -56)","(25, -116)","(78, -128)","(161, 12)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 181)","(94, 217)","(27, -37)","(68, 25)","(48, -57)","(25, -117)","(78, -129)","(161, 11)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 180)","(94, 217)",2,200,16286
"(27, -37)","(68, 25)","(48, -57)","(25, -117)","(78, -129)","(161, 11)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 180)","(94, 217)","(27, -38)","(68, 24)","(48, -58)","(25, -118)","(78, -130)","(161, 10)","(21, -20)","(41, 62)","(0.0, -80.0)","(51, -92)","(132, -29)","(121, 179)","(94, 217)",2,200,16321
