P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
481,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14654,200
482,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14692,200
483,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14731,200
484,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14769,200
485,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14808,200
486,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14846,200
487,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14885,200
488,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14923,200
489,528,1,0,0,100,480,528,4,0,0,100,15:48:34,14962,200
490,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15000,200
491,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15036,200
492,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15071,200
493,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15107,200
494,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15143,200
495,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15179,200
496,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15214,200
497,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15250,200
498,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15286,200
499,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15321,200
500,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15357,200
501,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15393,200
502,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15429,200
503,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15464,200
504,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15500,200
505,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15536,200
506,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15571,200
507,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15607,200
508,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15643,200
509,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15679,200
510,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15714,200
511,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15750,200
512,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15786,200
513,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15821,200
514,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15857,200
515,528,1,0,0,100,480,528,4,0,0,100,15:48:35,15893,200
