P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(10, -40)","(-85, -31)","(-143, -94)","(-18, -257)","(-303, -26)","(-26, -334)","(-95.0, 0.0)","(-153, -54)","(-28, -217)","(-36, -294)","(0.0, -306.0)","(-128, 11)","(-138, 51)","(11, -39)","(-84, -31)","(-142, -94)","(-17, -257)","(-302, -26)","(-25, -334)","(-95.0, 0.0)","(-153, -55)","(-28, -218)","(-36, -295)","(0.0, -307.0)","(-127, 11)","(-138, 50)",1,200,19143
"(11, -39)","(-84, -31)","(-142, -94)","(-17, -257)","(-302, -26)","(-25, -334)","(-95.0, 0.0)","(-153, -55)","(-28, -218)","(-36, -295)","(0.0, -307.0)","(-127, 11)","(-138, 50)","(12, -38)","(-83, -31)","(-141, -94)","(-16, -257)","(-301, -26)","(-24, -334)","(-95.0, 0.0)","(-153, -56)","(-28, -219)","(-36, -296)","(0.0, -308.0)","(-126, 11)","(-138, 49)",1,200,19179
"(12, -38)","(-83, -31)","(-141, -94)","(-16, -257)","(-301, -26)","(-24, -334)","(-95.0, 0.0)","(-153, -56)","(-28, -219)","(-36, -296)","(0.0, -308.0)","(-126, 11)","(-138, 49)","(13, -37)","(-82, -31)","(-140, -94)","(-15, -257)","(-300, -26)","(-23, -334)","(-95.0, 0.0)","(-153, -57)","(-28, -220)","(-36, -297)","(0.0, -309.0)","(-125, 11)","(-138, 48)",1,200,19214
"(13, -37)","(-82, -31)","(-140, -94)","(-15, -257)","(-300, -26)","(-23, -334)","(-95.0, 0.0)","(-153, -57)","(-28, -220)","(-36, -297)","(0.0, -309.0)","(-125, 11)","(-138, 48)","(14, -36)","(-81, -31)","(-139, -94)","(-14, -257)","(-299, -26)","(-22, -334)","(-95.0, 0.0)","(-153, -58)","(-28, -221)","(-36, -298)","(0.0, -310.0)","(-124, 11)","(-138, 47)",1,200,19250
"(14, -36)","(-81, -31)","(-139, -94)","(-14, -257)","(-299, -26)","(-22, -334)","(-95.0, 0.0)","(-153, -58)","(-28, -221)","(-36, -298)","(0.0, -310.0)","(-124, 11)","(-138, 47)","(15, -35)","(-80, -31)","(-138, -94)","(-13, -257)","(-298, -26)","(-21, -334)","(-95.0, 0.0)","(-153, -59)","(-28, -222)","(-36, -299)","(0.0, -311.0)","(-123, 11)","(-138, 46)",1,200,19286
"(15, -35)","(-80, -31)","(-138, -94)","(-13, -257)","(-298, -26)","(-21, -334)","(-95.0, 0.0)","(-153, -59)","(-28, -222)","(-36, -299)","(0.0, -311.0)","(-123, 11)","(-138, 46)","(16, -34)","(-79, -31)","(-137, -94)","(-12, -257)","(-297, -26)","(-20, -334)","(-95.0, 0.0)","(-153, -60)","(-28, -223)","(-36, -300)","(0.0, -312.0)","(-122, 11)","(-138, 45)",1,200,19321
"(16, -34)","(-79, -31)","(-137, -94)","(-12, -257)","(-297, -26)","(-20, -334)","(-95.0, 0.0)","(-153, -60)","(-28, -223)","(-36, -300)","(0.0, -312.0)","(-122, 11)","(-138, 45)","(17, -33)","(-78, -31)","(-136, -94)","(-11, -257)","(-296, -26)","(-19, -334)","(-95.0, 0.0)","(-153, -61)","(-28, -224)","(-36, -301)","(-313.0, 0.0)","(-121, 11)","(-138, 44)",1,200,19357
"(17, -33)","(-78, -31)","(-136, -94)","(-11, -257)","(-296, -26)","(-19, -334)","(-95.0, 0.0)","(-153, -61)","(-28, -224)","(-36, -301)","(-313.0, 0.0)","(-121, 11)","(-138, 44)","(18, -32)","(-77, -31)","(-135, -94)","(-10, -257)","(-295, -26)","(-18, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-120, 11)","(-138, 43)",1,200,19393
"(18, -32)","(-77, -31)","(-135, -94)","(-10, -257)","(-295, -26)","(-18, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-120, 11)","(-138, 43)","(19, -32)","(-76, -31)","(-134, -94)","(-9, -257)","(-294, -26)","(-17, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-119, 11)","(-138, 43)",1,200,19429
"(19, -32)","(-76, -31)","(-134, -94)","(-9, -257)","(-294, -26)","(-17, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-119, 11)","(-138, 43)","(20, -32)","(-75, -31)","(-133, -94)","(-8, -257)","(-293, -26)","(-16, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-118, 11)","(-138, 43)",1,200,19464
"(20, -32)","(-75, -31)","(-133, -94)","(-8, -257)","(-293, -26)","(-16, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-118, 11)","(-138, 43)","(21, -32)","(-74, -31)","(-132, -94)","(-7, -257)","(-292, -26)","(-15, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-117, 11)","(-138, 43)",1,200,19500
"(21, -32)","(-74, -31)","(-132, -94)","(-7, -257)","(-292, -26)","(-15, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-117, 11)","(-138, 43)","(22, -32)","(-73, -31)","(-131, -94)","(-6, -257)","(-291, -26)","(-14, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-116, 11)","(-138, 43)",1,200,19536
"(22, -32)","(-73, -31)","(-131, -94)","(-6, -257)","(-291, -26)","(-14, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-116, 11)","(-138, 43)","(23, -32)","(-72, -31)","(-130, -94)","(-5, -257)","(-290, -26)","(-13, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-115, 11)","(-138, 43)",1,200,19571
"(23, -32)","(-72, -31)","(-130, -94)","(-5, -257)","(-290, -26)","(-13, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-115, 11)","(-138, 43)","(24, -32)","(-71, -31)","(-129, -94)","(-4, -257)","(-289, -26)","(-12, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-114, 11)","(-138, 43)",1,200,19607
"(24, -32)","(-71, -31)","(-129, -94)","(-4, -257)","(-289, -26)","(-12, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-114, 11)","(-138, 43)","(25, -32)","(-70, -31)","(-128, -94)","(-3, -257)","(-288, -26)","(-11, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-113, 11)","(-138, 43)",1,200,19643
"(25, -32)","(-70, -31)","(-128, -94)","(-3, -257)","(-288, -26)","(-11, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-113, 11)","(-138, 43)","(26, -32)","(-69, -31)","(-127, -94)","(-2, -257)","(-287, -26)","(-10, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-112, 11)","(-138, 43)",1,200,19679
"(26, -32)","(-69, -31)","(-127, -94)","(-2, -257)","(-287, -26)","(-10, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-112, 11)","(-138, 43)","(27, -32)","(-68, -31)","(-126, -94)","(-1, -257)","(-286, -26)","(-9, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-111, 11)","(-138, 43)",1,200,19714
"(27, -32)","(-68, -31)","(-126, -94)","(-1, -257)","(-286, -26)","(-9, -334)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-111, 11)","(-138, 43)","(28, -32)","(-67, -31)","(-125, -94)","(0, -257)","(-285, -26)","(-334.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-110, 11)","(-138, 43)",1,200,19750
"(28, -32)","(-67, -31)","(-125, -94)","(0, -257)","(-285, -26)","(-334.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-110, 11)","(-138, 43)","(29, -32)","(-66, -31)","(-124, -94)","(0.0, -257.0)","(-284, -26)","(-333.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-109, 11)","(-138, 43)",1,200,19786
"(29, -32)","(-66, -31)","(-124, -94)","(0.0, -257.0)","(-284, -26)","(-333.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-109, 11)","(-138, 43)","(30, -32)","(-65, -31)","(-123, -94)","(0.0, -257.0)","(-283, -26)","(-332.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-108, 11)","(-138, 43)",1,200,19821
"(30, -32)","(-65, -31)","(-123, -94)","(0.0, -257.0)","(-283, -26)","(-332.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-108, 11)","(-138, 43)","(31, -32)","(-64, -31)","(-122, -94)","(0.0, -257.0)","(-282, -26)","(-331.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-107, 11)","(-138, 43)",1,200,19857
"(31, -32)","(-64, -31)","(-122, -94)","(0.0, -257.0)","(-282, -26)","(-331.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-107, 11)","(-138, 43)","(32, -32)","(-63, -31)","(-121, -94)","(0.0, -257.0)","(-281, -26)","(-330.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-106, 11)","(-138, 43)",1,200,19893
"(32, -32)","(-63, -31)","(-121, -94)","(0.0, -257.0)","(-281, -26)","(-330.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-106, 11)","(-138, 43)","(33, -32)","(-62, -31)","(-120, -94)","(0.0, -257.0)","(-280, -26)","(-329.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-105, 11)","(-138, 43)",1,200,19929
"(33, -32)","(-62, -31)","(-120, -94)","(0.0, -257.0)","(-280, -26)","(-329.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-105, 11)","(-138, 43)","(34, -32)","(-61, -31)","(-119, -94)","(0.0, -257.0)","(-279, -26)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 11)","(-138, 43)",1,200,19964
"(34, -32)","(-61, -31)","(-119, -94)","(0.0, -257.0)","(-279, -26)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 11)","(-138, 43)","(34, -33)","(-61, -32)","(-119, -95)","(0.0, -258.0)","(-279, -27)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 10)","(-138, 43)",1,200,20000
"(34, -33)","(-61, -32)","(-119, -95)","(0.0, -258.0)","(-279, -27)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 10)","(-138, 43)","(34, -34)","(-61, -33)","(-119, -96)","(0.0, -259.0)","(-279, -28)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 9)","(-138, 43)",2,200,20036
"(34, -34)","(-61, -33)","(-119, -96)","(0.0, -259.0)","(-279, -28)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 9)","(-138, 43)","(34, -35)","(-61, -34)","(-119, -97)","(0.0, -260.0)","(-279, -29)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 8)","(-138, 43)",2,200,20071
"(34, -35)","(-61, -34)","(-119, -97)","(0.0, -260.0)","(-279, -29)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 8)","(-138, 43)","(34, -36)","(-61, -35)","(-119, -98)","(0.0, -261.0)","(-279, -30)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 7)","(-138, 43)",2,200,20107
"(34, -36)","(-61, -35)","(-119, -98)","(0.0, -261.0)","(-279, -30)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 7)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20143
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20179
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20214
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20250
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20286
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20321
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20357
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20393
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20429
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20464
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20500
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20536
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20571
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,20607
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20643
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20679
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20714
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20750
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20786
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20821
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20857
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20893
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20929
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,20964
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,21000
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,21036
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",1,200,21071
"(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)","(34, -37)","(-61, -36)","(-119, -99)","(0.0, -262.0)","(-279, -31)","(-328.0, 0.0)","(-95.0, 0.0)","(-153, -62)","(-28, -225)","(-36, -302)","(-313.0, 0.0)","(-104, 6)","(-138, 43)",2,200,21107
