P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_to_P2_relative_position_tag,P1_to_obs_1_relative_position_tag,P1_to_obs_2_relative_position_tag,P1_to_obs_3_relative_position_tag,P1_to_obs_4_relative_position_tag,P1_to_obs_5_relative_position_tag,P2_to_obs_1_relative_position_tag,P2_to_obs_2_relative_position_tag,P2_to_obs_3_relative_position_tag,P2_to_obs_4_relative_position_tag,P2_to_obs_5_relative_position_tag,P1_to_goal_relative_position_tag,P2_to_goal_relative_position_tag,P1_action,reward,timestamp_milliseconds
"(-4, 0)","(5, -27)","(42.0, 0.0)","(-36, -78)","(0.0, -110.0)","(-82, -98)","(9, -27)","(46.0, 0.0)","(-32, -78)","(0.0, -110.0)","(-78, -98)","(2, -21)","(6, -21)","(-2, 0)","(6, -27)","(43.0, 0.0)","(-35, -78)","(0.0, -110.0)","(-81, -98)","(8, -27)","(45.0, 0.0)","(-33, -78)","(0.0, -110.0)","(-79, -98)","(3, -21)","(5, -21)",1,200,11536
"(-2, 0)","(6, -27)","(43.0, 0.0)","(-35, -78)","(0.0, -110.0)","(-81, -98)","(8, -27)","(45.0, 0.0)","(-33, -78)","(0.0, -110.0)","(-79, -98)","(3, -21)","(5, -21)","(0, 0)","(7, -27)","(44.0, 0.0)","(-34, -78)","(0.0, -110.0)","(-80, -98)","(7, -27)","(44.0, 0.0)","(-34, -78)","(0.0, -110.0)","(-80, -98)","(4, -21)","(4, -21)",1,200,11571
"(0, 0)","(7, -27)","(44.0, 0.0)","(-34, -78)","(0.0, -110.0)","(-80, -98)","(7, -27)","(44.0, 0.0)","(-34, -78)","(0.0, -110.0)","(-80, -98)","(4, -21)","(4, -21)","(2, 0)","(8, -27)","(45.0, 0.0)","(-33, -78)","(0.0, -110.0)","(-79, -98)","(6, -27)","(43.0, 0.0)","(-35, -78)","(0.0, -110.0)","(-81, -98)","(5, -21)","(3, -21)",1,200,11607
"(2, 0)","(8, -27)","(45.0, 0.0)","(-33, -78)","(0.0, -110.0)","(-79, -98)","(6, -27)","(43.0, 0.0)","(-35, -78)","(0.0, -110.0)","(-81, -98)","(5, -21)","(3, -21)","(4, 0)","(9, -27)","(46.0, 0.0)","(-32, -78)","(0.0, -110.0)","(-78, -98)","(5, -27)","(42.0, 0.0)","(-36, -78)","(0.0, -110.0)","(-82, -98)","(6, -21)","(2, -21)",1,200,11643
"(4, 0)","(9, -27)","(46.0, 0.0)","(-32, -78)","(0.0, -110.0)","(-78, -98)","(5, -27)","(42.0, 0.0)","(-36, -78)","(0.0, -110.0)","(-82, -98)","(6, -21)","(2, -21)","(6, 0)","(10, -27)","(47.0, 0.0)","(-31, -78)","(0.0, -110.0)","(-77, -98)","(4, -27)","(41.0, 0.0)","(-37, -78)","(0.0, -110.0)","(-83, -98)","(7, -21)","(1, -21)",1,200,11679
"(6, 0)","(10, -27)","(47.0, 0.0)","(-31, -78)","(0.0, -110.0)","(-77, -98)","(4, -27)","(41.0, 0.0)","(-37, -78)","(0.0, -110.0)","(-83, -98)","(7, -21)","(1, -21)","(8, 0)","(11, -27)","(48.0, 0.0)","(-30, -78)","(0.0, -110.0)","(-76, -98)","(3, -27)","(40.0, 0.0)","(-38, -78)","(0.0, -110.0)","(-84, -98)","(8, -21)","(0, -21)",1,200,11714
"(8, 0)","(11, -27)","(48.0, 0.0)","(-30, -78)","(0.0, -110.0)","(-76, -98)","(3, -27)","(40.0, 0.0)","(-38, -78)","(0.0, -110.0)","(-84, -98)","(8, -21)","(0, -21)","(10, 0)","(12, -27)","(49.0, 0.0)","(-29, -78)","(0.0, -110.0)","(-75, -98)","(2, -27)","(39.0, 0.0)","(-39, -78)","(0.0, -110.0)","(-85, -98)","(9, -21)","(-1, -21)",1,200,11750
"(10, 0)","(12, -27)","(49.0, 0.0)","(-29, -78)","(0.0, -110.0)","(-75, -98)","(2, -27)","(39.0, 0.0)","(-39, -78)","(0.0, -110.0)","(-85, -98)","(9, -21)","(-1, -21)","(12, 0)","(13, -27)","(50.0, 0.0)","(-28, -78)","(0.0, -110.0)","(-74, -98)","(1, -27)","(38.0, 0.0)","(-40, -78)","(0.0, -110.0)","(-86, -98)","(10, -21)","(-2, -21)",1,200,11786
"(12, 0)","(13, -27)","(50.0, 0.0)","(-28, -78)","(0.0, -110.0)","(-74, -98)","(1, -27)","(38.0, 0.0)","(-40, -78)","(0.0, -110.0)","(-86, -98)","(10, -21)","(-2, -21)","(14, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(0, -27)","(37.0, 0.0)","(-41, -78)","(0.0, -110.0)","(-87, -98)","(11, -21)","(-3, -21)",1,200,11821
"(14, 0)","(14, -27)","(51.0, 0.0)","(-27, -78)","(0.0, -110.0)","(-73, -98)","(0, -27)","(37.0, 0.0)","(-41, -78)","(0.0, -110.0)","(-87, -98)","(11, -21)","(-3, -21)","(16, 0)","(15, -27)","(52.0, 0.0)","(-26, -78)","(0.0, -110.0)","(-72, -98)","(0.0, -27.0)","(36.0, 0.0)","(-42, -78)","(0.0, -110.0)","(-88, -98)","(12, -21)","(-4, -21)",1,200,11857
"(16, 0)","(15, -27)","(52.0, 0.0)","(-26, -78)","(0.0, -110.0)","(-72, -98)","(0.0, -27.0)","(36.0, 0.0)","(-42, -78)","(0.0, -110.0)","(-88, -98)","(12, -21)","(-4, -21)","(18, 0)","(16, -27)","(53.0, 0.0)","(-25, -78)","(0.0, -110.0)","(-71, -98)","(0.0, -27.0)","(35.0, 0.0)","(-43, -78)","(0.0, -110.0)","(-89, -98)","(13, -21)","(-5, -21)",1,200,11893
"(18, 0)","(16, -27)","(53.0, 0.0)","(-25, -78)","(0.0, -110.0)","(-71, -98)","(0.0, -27.0)","(35.0, 0.0)","(-43, -78)","(0.0, -110.0)","(-89, -98)","(13, -21)","(-5, -21)","(20, 0)","(17, -27)","(54.0, 0.0)","(-24, -78)","(0.0, -110.0)","(-70, -98)","(0.0, -27.0)","(34.0, 0.0)","(-44, -78)","(0.0, -110.0)","(-90, -98)","(14, -21)","(-6, -21)",1,200,11929
"(20, 0)","(17, -27)","(54.0, 0.0)","(-24, -78)","(0.0, -110.0)","(-70, -98)","(0.0, -27.0)","(34.0, 0.0)","(-44, -78)","(0.0, -110.0)","(-90, -98)","(14, -21)","(-6, -21)","(22, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(0.0, -27.0)","(33.0, 0.0)","(-45, -78)","(0.0, -110.0)","(-91, -98)","(15, -21)","(-7, -21)",1,200,11964
"(22, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(0.0, -27.0)","(33.0, 0.0)","(-45, -78)","(0.0, -110.0)","(-91, -98)","(15, -21)","(-7, -21)","(24, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(0.0, -27.0)","(32.0, 0.0)","(-46, -78)","(0.0, -110.0)","(-92, -98)","(16, -21)","(-8, -21)",1,200,12000
"(24, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(0.0, -27.0)","(32.0, 0.0)","(-46, -78)","(0.0, -110.0)","(-92, -98)","(16, -21)","(-8, -21)","(26, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(0.0, -27.0)","(31.0, 0.0)","(-47, -78)","(0.0, -110.0)","(-93, -98)","(17, -21)","(-9, -21)",1,200,12037
"(26, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(0.0, -27.0)","(31.0, 0.0)","(-47, -78)","(0.0, -110.0)","(-93, -98)","(17, -21)","(-9, -21)","(28, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(0.0, -27.0)","(30.0, 0.0)","(-48, -78)","(0.0, -110.0)","(-94, -98)","(18, -21)","(-10, -21)",1,200,12074
"(28, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(0.0, -27.0)","(30.0, 0.0)","(-48, -78)","(0.0, -110.0)","(-94, -98)","(18, -21)","(-10, -21)","(30, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(0.0, -27.0)","(29.0, 0.0)","(-49, -78)","(0.0, -110.0)","(-95, -98)","(19, -21)","(-11, -21)",1,200,12111
"(30, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(0.0, -27.0)","(29.0, 0.0)","(-49, -78)","(0.0, -110.0)","(-95, -98)","(19, -21)","(-11, -21)","(32, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(0.0, -27.0)","(28.0, 0.0)","(-50, -78)","(0.0, -110.0)","(-96, -98)","(20, -21)","(-12, -21)",1,200,12148
"(32, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(0.0, -27.0)","(28.0, 0.0)","(-50, -78)","(0.0, -110.0)","(-96, -98)","(20, -21)","(-12, -21)","(34, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(27.0, 0.0)","(0.0, -27.0)","(-51, -78)","(0.0, -110.0)","(-97, -98)","(21, -21)","(-13, -21)",1,200,12185
"(34, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(27.0, 0.0)","(0.0, -27.0)","(-51, -78)","(0.0, -110.0)","(-97, -98)","(21, -21)","(-13, -21)","(36, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(26.0, 0.0)","(0.0, -27.0)","(-52, -78)","(0.0, -110.0)","(-98, -98)","(22, -21)","(-14, -21)",1,200,12222
"(36, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(26.0, 0.0)","(0.0, -27.0)","(-52, -78)","(0.0, -110.0)","(-98, -98)","(22, -21)","(-14, -21)","(38, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(25.0, 0.0)","(0.0, -27.0)","(-53, -78)","(0.0, -110.0)","(-99, -98)","(23, -21)","(-15, -21)",1,200,12259
"(38, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(25.0, 0.0)","(0.0, -27.0)","(-53, -78)","(0.0, -110.0)","(-99, -98)","(23, -21)","(-15, -21)","(40, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(24.0, 0.0)","(0.0, -27.0)","(-54, -78)","(0.0, -110.0)","(-100, -98)","(24, -21)","(-16, -21)",1,200,12296
"(40, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(24.0, 0.0)","(0.0, -27.0)","(-54, -78)","(0.0, -110.0)","(-100, -98)","(24, -21)","(-16, -21)","(42, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(23.0, 0.0)","(0.0, -27.0)","(-55, -78)","(0.0, -110.0)","(-101, -98)","(25, -21)","(-17, -21)",1,200,12333
"(42, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(23.0, 0.0)","(0.0, -27.0)","(-55, -78)","(0.0, -110.0)","(-101, -98)","(25, -21)","(-17, -21)","(44, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(22.0, 0.0)","(0.0, -27.0)","(-56, -78)","(0.0, -110.0)","(-102, -98)","(26, -21)","(-18, -21)",1,200,12370
"(44, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(22.0, 0.0)","(0.0, -27.0)","(-56, -78)","(0.0, -110.0)","(-102, -98)","(26, -21)","(-18, -21)","(46, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(21.0, 0.0)","(0.0, -27.0)","(-57, -78)","(0.0, -110.0)","(-103, -98)","(27, -21)","(-19, -21)",1,200,12407
"(46, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(21.0, 0.0)","(0.0, -27.0)","(-57, -78)","(0.0, -110.0)","(-103, -98)","(27, -21)","(-19, -21)","(48, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(20.0, 0.0)","(0.0, -27.0)","(-58, -78)","(0.0, -110.0)","(-104, -98)","(28, -21)","(-20, -21)",1,200,12444
"(48, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(20.0, 0.0)","(0.0, -27.0)","(-58, -78)","(0.0, -110.0)","(-104, -98)","(28, -21)","(-20, -21)","(50, 0)","(32, -27)","(69.0, 0.0)","(-9, -78)","(0.0, -110.0)","(-55, -98)","(19.0, 0.0)","(0.0, -27.0)","(-59, -78)","(0.0, -110.0)","(-105, -98)","(29, -21)","(-21, -21)",1,200,12481
"(50, 0)","(32, -27)","(69.0, 0.0)","(-9, -78)","(0.0, -110.0)","(-55, -98)","(19.0, 0.0)","(0.0, -27.0)","(-59, -78)","(0.0, -110.0)","(-105, -98)","(29, -21)","(-21, -21)","(50, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(18.0, 0.0)","(0.0, -27.0)","(-60, -78)","(0.0, -110.0)","(-106, -98)","(28, -21)","(-22, -21)",1,200,12519
"(50, 0)","(31, -27)","(68.0, 0.0)","(-10, -78)","(0.0, -110.0)","(-56, -98)","(18.0, 0.0)","(0.0, -27.0)","(-60, -78)","(0.0, -110.0)","(-106, -98)","(28, -21)","(-22, -21)","(50, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(17.0, 0.0)","(0.0, -27.0)","(-61, -78)","(0.0, -110.0)","(-107, -98)","(27, -21)","(-23, -21)",1,200,12556
"(50, 0)","(30, -27)","(67.0, 0.0)","(-11, -78)","(0.0, -110.0)","(-57, -98)","(17.0, 0.0)","(0.0, -27.0)","(-61, -78)","(0.0, -110.0)","(-107, -98)","(27, -21)","(-23, -21)","(50, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(16.0, 0.0)","(0.0, -27.0)","(-62, -78)","(0.0, -110.0)","(-108, -98)","(26, -21)","(-24, -21)",1,200,12593
"(50, 0)","(29, -27)","(66.0, 0.0)","(-12, -78)","(0.0, -110.0)","(-58, -98)","(16.0, 0.0)","(0.0, -27.0)","(-62, -78)","(0.0, -110.0)","(-108, -98)","(26, -21)","(-24, -21)","(50, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(15.0, 0.0)","(0.0, -27.0)","(-63, -78)","(0.0, -110.0)","(142, -33)","(25, -21)","(-25, -21)",1,200,12630
"(50, 0)","(28, -27)","(65.0, 0.0)","(-13, -78)","(0.0, -110.0)","(-59, -98)","(15.0, 0.0)","(0.0, -27.0)","(-63, -78)","(0.0, -110.0)","(142, -33)","(25, -21)","(-25, -21)","(50, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(14.0, 0.0)","(0.0, -27.0)","(-64, -78)","(0.0, -110.0)","(141, -33)","(24, -21)","(-26, -21)",1,200,12667
"(50, 0)","(27, -27)","(64.0, 0.0)","(-14, -78)","(0.0, -110.0)","(-60, -98)","(14.0, 0.0)","(0.0, -27.0)","(-64, -78)","(0.0, -110.0)","(141, -33)","(24, -21)","(-26, -21)","(50, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(13.0, 0.0)","(0.0, -27.0)","(-65, -78)","(0.0, -110.0)","(140, -33)","(23, -21)","(-27, -21)",1,200,12704
"(50, 0)","(26, -27)","(63.0, 0.0)","(-15, -78)","(0.0, -110.0)","(-61, -98)","(13.0, 0.0)","(0.0, -27.0)","(-65, -78)","(0.0, -110.0)","(140, -33)","(23, -21)","(-27, -21)","(50, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(12.0, 0.0)","(0.0, -27.0)","(-66, -78)","(0.0, -110.0)","(139, -33)","(22, -21)","(-28, -21)",1,200,12741
"(50, 0)","(25, -27)","(62.0, 0.0)","(-16, -78)","(0.0, -110.0)","(-62, -98)","(12.0, 0.0)","(0.0, -27.0)","(-66, -78)","(0.0, -110.0)","(139, -33)","(22, -21)","(-28, -21)","(50, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(11.0, 0.0)","(0.0, -27.0)","(-67, -78)","(0.0, -110.0)","(138, -33)","(21, -21)","(-29, -21)",1,200,12778
"(50, 0)","(24, -27)","(61.0, 0.0)","(-17, -78)","(0.0, -110.0)","(-63, -98)","(11.0, 0.0)","(0.0, -27.0)","(-67, -78)","(0.0, -110.0)","(138, -33)","(21, -21)","(-29, -21)","(50, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(10.0, 0.0)","(0.0, -27.0)","(-68, -78)","(0.0, -110.0)","(137, -33)","(20, -21)","(-30, -21)",1,200,12815
"(50, 0)","(23, -27)","(60.0, 0.0)","(-18, -78)","(0.0, -110.0)","(-64, -98)","(10.0, 0.0)","(0.0, -27.0)","(-68, -78)","(0.0, -110.0)","(137, -33)","(20, -21)","(-30, -21)","(50, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(9.0, 0.0)","(0.0, -27.0)","(-69, -78)","(0.0, -110.0)","(136, -33)","(19, -21)","(-31, -21)",1,200,12852
"(50, 0)","(22, -27)","(59.0, 0.0)","(-19, -78)","(0.0, -110.0)","(-65, -98)","(9.0, 0.0)","(0.0, -27.0)","(-69, -78)","(0.0, -110.0)","(136, -33)","(19, -21)","(-31, -21)","(50, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(8.0, 0.0)","(0.0, -27.0)","(-70, -78)","(0.0, -110.0)","(135, -33)","(18, -21)","(-32, -21)",1,200,12889
"(50, 0)","(21, -27)","(58.0, 0.0)","(-20, -78)","(0.0, -110.0)","(-66, -98)","(8.0, 0.0)","(0.0, -27.0)","(-70, -78)","(0.0, -110.0)","(135, -33)","(18, -21)","(-32, -21)","(50, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(7.0, 0.0)","(0.0, -27.0)","(-71, -78)","(0.0, -110.0)","(134, -33)","(17, -21)","(-33, -21)",1,200,12926
"(50, 0)","(20, -27)","(57.0, 0.0)","(-21, -78)","(0.0, -110.0)","(-67, -98)","(7.0, 0.0)","(0.0, -27.0)","(-71, -78)","(0.0, -110.0)","(134, -33)","(17, -21)","(-33, -21)","(50, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(6.0, 0.0)","(0.0, -27.0)","(-72, -78)","(0.0, -110.0)","(133, -33)","(16, -21)","(-34, -21)",1,200,12963
"(50, 0)","(19, -27)","(56.0, 0.0)","(-22, -78)","(0.0, -110.0)","(-68, -98)","(6.0, 0.0)","(0.0, -27.0)","(-72, -78)","(0.0, -110.0)","(133, -33)","(16, -21)","(-34, -21)","(49, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(6.0, 0.0)","(0.0, -27.0)","(-72, -78)","(0.0, -110.0)","(133, -33)","(15, -21)","(-34, -21)",1,200,13999
"(49, 0)","(18, -27)","(55.0, 0.0)","(-23, -78)","(0.0, -110.0)","(-69, -98)","(6.0, 0.0)","(0.0, -27.0)","(-72, -78)","(0.0, -110.0)","(133, -33)","(15, -21)","(-34, -21)",,,,,,,,,,,,,,1,-99800,15999
