P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
346,212,4,0,0,100,346,214,2,0,0,100,14:26:26,333,200
346,212,4,0,0,100,348,214,1,0,0,100,14:26:27,1207,200
346,212,4,0,0,100,348,216,2,0,0,100,14:26:27,1241,200
346,210,2,0,0,100,348,216,4,0,0,100,14:26:27,1310,200
346,208,2,0,0,100,348,216,4,0,0,100,14:26:27,1345,200
346,206,2,0,0,100,348,216,4,0,0,100,14:26:27,1379,200
346,204,2,0,0,100,348,216,4,0,0,100,14:26:27,1414,200
346,202,2,0,0,100,348,216,4,0,0,100,14:26:27,1448,200
346,200,2,0,0,100,348,216,4,0,0,100,14:26:27,1483,200
346,198,2,0,0,100,348,216,4,0,0,100,14:26:27,1517,200
346,200,3,0,0,100,348,216,4,0,0,100,14:26:27,1655,200
346,202,3,0,0,100,348,216,4,0,0,100,14:26:27,1690,200
346,204,3,0,0,100,348,216,4,0,0,100,14:26:27,1724,200
346,206,3,0,0,100,348,216,4,0,0,100,14:26:27,1759,200
346,208,3,0,0,100,348,216,4,0,0,100,14:26:27,1793,200
346,210,3,0,0,100,348,216,4,0,0,100,14:26:27,1828,200
346,212,3,0,0,100,348,216,4,0,0,100,14:26:27,1862,200
346,214,3,0,0,100,348,216,4,0,0,100,14:26:27,1897,200
346,216,3,0,0,100,348,216,4,0,0,100,14:26:27,1931,200
346,218,3,0,0,100,348,216,4,0,0,100,14:26:27,1966,200
346,220,3,0,0,100,348,216,4,0,0,100,14:26:28,2000,200
346,222,3,0,0,100,348,216,4,0,0,100,14:26:28,2036,200
346,224,3,0,0,100,348,216,4,0,0,100,14:26:28,2071,200
346,226,3,0,0,100,348,216,4,0,0,100,14:26:28,2107,200
346,228,3,0,0,100,348,216,4,0,0,100,14:26:28,2143,200
346,230,3,0,0,100,348,216,4,0,0,100,14:26:28,2179,200
346,232,3,0,0,100,348,216,4,0,0,100,14:26:28,2214,200
346,234,3,0,0,100,348,216,4,0,0,100,14:26:28,2250,200
346,236,3,0,0,100,348,216,4,0,0,100,14:26:28,2286,200
344,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2321,200
342,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2357,200
340,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2393,200
338,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2429,200
336,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2464,200
334,236,0,0,0,100,348,216,4,0,0,100,14:26:28,2500,200
