P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
365,270,4,0,0,365,270,4,0,0
366,270,1,0,0,365,270,4,0,0
367,270,1,0,0,365,270,4,0,0
368,270,1,0,0,365,270,4,0,0
369,270,1,0,0,365,270,4,0,0
370,270,1,0,0,365,270,4,0,0
