P1_to_P2_distance,P1_to_obs_point_0_distance,P1_to_obs_point_1_distance,P1_to_obs_point_2_distance,P1_to_obs_point_3_distance,P1_to_obs_point_4_distance,P1_to_obs_point_5_distance,P1_to_obs_point_6_distance,P1_to_obs_point_7_distance,P1_to_obs_point_8_distance,P1_to_obs_point_9_distance,P1_to_obs_point_10_distance,P1_to_obs_point_11_distance,P1_to_obs_point_12_distance,P1_to_obs_point_13_distance,P1_to_obs_point_14_distance,P1_to_obs_point_15_distance,P1_to_obs_point_16_distance,P1_to_obs_point_17_distance,P1_to_obs_point_18_distance,P1_to_obs_point_19_distance,P1_to_obs_point_20_distance,P1_to_obs_point_21_distance,P1_to_obs_point_22_distance,P1_to_obs_point_23_distance,P1_to_obs_point_24_distance,P1_to_obs_point_25_distance,P1_to_obs_point_26_distance,P1_to_obs_point_27_distance,P1_to_obs_point_28_distance,P1_to_obs_point_29_distance,P1_to_obs_point_30_distance,P1_to_obs_point_31_distance,P1_to_obs_point_32_distance,P1_to_obs_point_33_distance,P1_to_obs_point_34_distance,P1_to_obs_point_35_distance,P1_to_obs_point_36_distance,P1_to_obs_point_37_distance,P1_to_obs_point_38_distance,P1_to_obs_point_39_distance,P1_to_obs_point_40_distance,P1_to_obs_point_41_distance,P1_to_obs_point_42_distance,P1_to_obs_point_43_distance,P1_to_obs_point_44_distance,P1_to_obs_point_45_distance,P1_to_obs_point_46_distance,P1_to_obs_point_47_distance,P1_to_obs_point_48_distance,P1_to_obs_point_49_distance,P2_to_obs_point_0_distance,P2_to_obs_point_1_distance,P2_to_obs_point_2_distance,P2_to_obs_point_3_distance,P2_to_obs_point_4_distance,P2_to_obs_point_5_distance,P2_to_obs_point_6_distance,P2_to_obs_point_7_distance,P2_to_obs_point_8_distance,P2_to_obs_point_9_distance,P2_to_obs_point_10_distance,P2_to_obs_point_11_distance,P2_to_obs_point_12_distance,P2_to_obs_point_13_distance,P2_to_obs_point_14_distance,P2_to_obs_point_15_distance,P2_to_obs_point_16_distance,P2_to_obs_point_17_distance,P2_to_obs_point_18_distance,P2_to_obs_point_19_distance,P2_to_obs_point_20_distance,P2_to_obs_point_21_distance,P2_to_obs_point_22_distance,P2_to_obs_point_23_distance,P2_to_obs_point_24_distance,P2_to_obs_point_25_distance,P2_to_obs_point_26_distance,P2_to_obs_point_27_distance,P2_to_obs_point_28_distance,P2_to_obs_point_29_distance,P2_to_obs_point_30_distance,P2_to_obs_point_31_distance,P2_to_obs_point_32_distance,P2_to_obs_point_33_distance,P2_to_obs_point_34_distance,P2_to_obs_point_35_distance,P2_to_obs_point_36_distance,P2_to_obs_point_37_distance,P2_to_obs_point_38_distance,P2_to_obs_point_39_distance,P2_to_obs_point_40_distance,P2_to_obs_point_41_distance,P2_to_obs_point_42_distance,P2_to_obs_point_43_distance,P2_to_obs_point_44_distance,P2_to_obs_point_45_distance,P2_to_obs_point_46_distance,P2_to_obs_point_47_distance,P2_to_obs_point_48_distance,P2_to_obs_point_49_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,387.49451609022805,388.4906691286163,3,4,200,6786
2.0,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,386.49838292029114,388.4906691286163,3,4,200,6821
3.0,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,385.50226977282506,388.4906691286163,3,4,200,6857
4.0,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,384.50617680344226,388.4906691286163,3,4,200,6893
5.0,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,383.5101041693687,388.4906691286163,3,4,200,6929
6.0,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,382.51405202946466,388.4906691286163,3,4,200,6964
7.0,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,47.095647357266465,47.885279575251516,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,381.5180205442464,388.4906691286163,3,4,200,7000
8.0,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,47.095647357266465,48.093658625644196,48.76474136094644,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,41.88078318274385,42.1070065428546,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,380.5220098759072,388.4906691286163,3,4,200,7037
9.0,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,47.095647357266465,48.093658625644196,49.09175083453431,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,379.52602018833966,388.4906691286163,3,4,200,7074
10.0,37.12142238654117,38.118237105091836,39.11521443121589,40.11234224026316,41.10960958218893,42.1070065428546,43.104524124504614,44.10215414239989,45.09988913511872,46.09772228646444,47.095647357266465,48.093658625644196,49.09175083453431,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,27.16615541441225,28.160255680657446,29.154759474226502,30.14962686336267,31.144823004794873,32.14031735997639,33.13608305156178,34.132096331752024,35.12833614050059,36.124783736376884,37.12142238654117,38.118237105091836,39.11521443121589,41.10960958218893,41.88078318274385,42.1070065428546,42.720018726587654,43.104524124504614,43.56604182158393,44.10215414239989,44.41846462902562,45.09988913511872,45.27692569068709,46.09772228646444,46.14108798023731,47.01063709417264,47.095647357266465,47.885279575251516,48.093658625644196,48.54894437575342,48.76474136094644,49.09175083453431,49.09175083453431,49.64876634922564,49.64876634922564,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,378.53005164715785,388.4906691286163,3,4,200,7111
