P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(0, -1)","(8, -18)","(9, -18)","(10, -18)","(8, -19)","(11, -18)","(8, -20)","(12, -18)","(13, -18)","(8, -21)","(14, -18)","(8, -22)","(15, -18)","(16, -18)","(8, -23)","(17, -18)","(8, -24)","(18, -18)","(19, -18)","(8, -25)","(20, -18)","(8, -26)","(21, -18)","(8, -27)","(22, -18)","(8, -28)","(23, -18)","(24, -18)","(8, -29)","(25, -18)","(8, -30)","(26, -18)","(8, -31)","(27, -18)","(8, -32)","(28, -18)","(8, -33)","(29, -18)","(8, -34)","(30, -18)","(31, -18)","(8, -35)","(32, -18)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 203)","(-82, 204)",2,4,200,8857
"(0, -2)","(8, -19)","(9, -19)","(10, -19)","(8, -20)","(11, -19)","(12, -19)","(8, -21)","(13, -19)","(8, -22)","(14, -19)","(15, -19)","(8, -23)","(16, -19)","(8, -24)","(17, -19)","(18, -19)","(8, -25)","(19, -19)","(8, -26)","(20, -19)","(8, -27)","(21, -19)","(22, -19)","(8, -28)","(23, -19)","(8, -29)","(24, -19)","(8, -30)","(25, -19)","(8, -31)","(26, -19)","(8, -32)","(27, -19)","(28, -19)","(8, -33)","(29, -19)","(8, -34)","(30, -19)","(8, -35)","(31, -19)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(32, -19)","(-37, -4)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 202)","(-82, 204)",2,4,200,8893
"(0, -3)","(8, -20)","(9, -20)","(10, -20)","(8, -21)","(11, -20)","(12, -20)","(8, -22)","(13, -20)","(8, -23)","(14, -20)","(15, -20)","(8, -24)","(16, -20)","(17, -20)","(8, -25)","(18, -20)","(8, -26)","(19, -20)","(8, -27)","(20, -20)","(21, -20)","(8, -28)","(22, -20)","(8, -29)","(23, -20)","(8, -30)","(24, -20)","(25, -20)","(8, -31)","(26, -20)","(8, -32)","(27, -20)","(8, -33)","(28, -20)","(8, -34)","(29, -20)","(8, -35)","(30, -20)","(8, -36)","(31, -20)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(-37, -4)","(-37, 4)","(-37, -5)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 201)","(-82, 204)",2,4,200,8929
"(0, -4)","(8, -21)","(9, -21)","(10, -21)","(8, -22)","(11, -21)","(12, -21)","(8, -23)","(13, -21)","(14, -21)","(8, -24)","(15, -21)","(8, -25)","(16, -21)","(17, -21)","(8, -26)","(18, -21)","(8, -27)","(19, -21)","(20, -21)","(8, -28)","(21, -21)","(8, -29)","(22, -21)","(8, -30)","(23, -21)","(24, -21)","(8, -31)","(25, -21)","(8, -32)","(26, -21)","(8, -33)","(27, -21)","(8, -34)","(28, -21)","(29, -21)","(8, -35)","(30, -21)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(-37, -4)","(-37, 4)","(-37, -5)","(-37, 5)","(31, -21)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 200)","(-82, 204)",2,4,200,8964
"(0, -5)","(8, -22)","(9, -22)","(10, -22)","(8, -23)","(11, -22)","(12, -22)","(8, -24)","(13, -22)","(14, -22)","(8, -25)","(15, -22)","(16, -22)","(8, -26)","(17, -22)","(8, -27)","(18, -22)","(19, -22)","(8, -28)","(20, -22)","(8, -29)","(21, -22)","(8, -30)","(22, -22)","(23, -22)","(8, -31)","(24, -22)","(8, -32)","(25, -22)","(8, -33)","(26, -22)","(27, -22)","(8, -34)","(28, -22)","(8, -35)","(29, -22)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(30, -22)","(-37, -4)","(-37, 4)","(-37, -5)","(-37, 5)","(-37, -6)","(-37, 6)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 199)","(-82, 204)",2,4,200,9000
"(0, -6)","(8, -23)","(9, -23)","(10, -23)","(8, -24)","(11, -23)","(12, -23)","(8, -25)","(13, -23)","(14, -23)","(8, -26)","(15, -23)","(16, -23)","(8, -27)","(17, -23)","(8, -28)","(18, -23)","(19, -23)","(8, -29)","(20, -23)","(8, -30)","(21, -23)","(22, -23)","(8, -31)","(23, -23)","(8, -32)","(24, -23)","(8, -33)","(25, -23)","(26, -23)","(8, -34)","(27, -23)","(8, -35)","(28, -23)","(8, -36)","(-37, 0)","(29, -23)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(-37, -4)","(-37, 4)","(-37, -5)","(-37, 5)","(-37, 6)","(-37, -6)","(-37, -7)","(30, -23)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 198)","(-82, 204)",2,4,200,9037
"(0, -7)","(8, -24)","(9, -24)","(10, -24)","(8, -25)","(11, -24)","(12, -24)","(8, -26)","(13, -24)","(14, -24)","(8, -27)","(15, -24)","(16, -24)","(8, -28)","(17, -24)","(18, -24)","(8, -29)","(19, -24)","(8, -30)","(20, -24)","(21, -24)","(8, -31)","(22, -24)","(8, -32)","(23, -24)","(24, -24)","(8, -33)","(25, -24)","(8, -34)","(26, -24)","(8, -35)","(27, -24)","(28, -24)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(-37, -4)","(-37, 4)","(-37, 5)","(-37, -5)","(-37, -6)","(29, -24)","(-37, -7)","(8, -37)","(-37, -8)","(-37, -9)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 197)","(-82, 204)",2,4,200,9074
"(0, -8)","(8, -25)","(9, -25)","(10, -25)","(8, -26)","(11, -25)","(12, -25)","(8, -27)","(13, -25)","(14, -25)","(8, -28)","(15, -25)","(16, -25)","(8, -29)","(17, -25)","(18, -25)","(8, -30)","(19, -25)","(20, -25)","(8, -31)","(21, -25)","(8, -32)","(22, -25)","(8, -33)","(23, -25)","(24, -25)","(8, -34)","(25, -25)","(8, -35)","(26, -25)","(27, -25)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, -3)","(-37, 3)","(-37, 4)","(-37, -4)","(-37, -5)","(-37, -6)","(28, -25)","(-37, -7)","(8, -37)","(-37, -8)","(-37, -9)","(-38, 4)","(29, -25)","(-37, -10)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 196)","(-82, 204)",2,4,200,9111
"(0, -9)","(8, -26)","(9, -26)","(10, -26)","(8, -27)","(11, -26)","(12, -26)","(13, -26)","(8, -28)","(14, -26)","(15, -26)","(8, -29)","(16, -26)","(8, -30)","(17, -26)","(18, -26)","(8, -31)","(19, -26)","(20, -26)","(8, -32)","(21, -26)","(8, -33)","(22, -26)","(23, -26)","(8, -34)","(24, -26)","(8, -35)","(25, -26)","(26, -26)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(-37, 3)","(-37, -3)","(-37, -4)","(-37, -5)","(27, -26)","(-37, -6)","(-37, -7)","(8, -37)","(-37, -8)","(-37, -9)","(-38, 3)","(28, -26)","(-37, -10)","(-37, -11)","(8, -38)","(-37, -12)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 195)","(-82, 204)",2,4,200,9148
"(0, -10)","(8, -27)","(9, -27)","(10, -27)","(8, -28)","(11, -27)","(12, -27)","(13, -27)","(8, -29)","(14, -27)","(15, -27)","(8, -30)","(16, -27)","(17, -27)","(8, -31)","(18, -27)","(8, -32)","(19, -27)","(20, -27)","(8, -33)","(21, -27)","(22, -27)","(8, -34)","(23, -27)","(8, -35)","(24, -27)","(25, -27)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, 2)","(-37, -2)","(-37, -3)","(-37, -4)","(-37, -5)","(26, -27)","(-37, -6)","(-37, -7)","(8, -37)","(-37, -8)","(-38, 2)","(-37, -9)","(27, -27)","(-37, -10)","(-37, -11)","(8, -38)","(28, -27)","(-37, -12)","(-39, 2)","(-37, -13)","(8, -17)","(9, -17)","(8, -18)","(10, -17)","(11, -17)","(8, -19)","(12, -17)","(13, -17)","(8, -20)","(14, -17)","(8, -21)","(15, -17)","(16, -17)","(8, -22)","(17, -17)","(8, -23)","(18, -17)","(8, -24)","(19, -17)","(20, -17)","(8, -25)","(21, -17)","(8, -26)","(22, -17)","(8, -27)","(23, -17)","(8, -28)","(24, -17)","(8, -29)","(25, -17)","(8, -30)","(26, -17)","(27, -17)","(8, -31)","(28, -17)","(8, -32)","(29, -17)","(8, -33)","(30, -17)","(8, -34)","(31, -17)","(8, -35)","(32, -17)","(8, -36)","(-37, 0)","(-37, -1)","(-37, 1)","(-37, -2)","(-37, 2)","(33, -17)","(-82, 194)","(-82, 204)",2,4,200,9185
