P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
380,140,4,0,0,100,380,138,3,0,0,100,800,200
380,140,4,0,0,100,382,138,1,0,0,100,1107,200
380,140,4,0,0,100,380,138,0,0,0,100,1679,200
378,140,0,0,0,100,380,138,4,0,0,100,1714,200
376,140,0,0,0,100,380,138,4,0,0,100,1750,200
374,140,0,0,0,100,380,138,4,0,0,100,1786,200
372,140,0,0,0,100,380,138,4,0,0,100,1821,200
370,140,0,0,0,100,380,138,4,0,0,100,1857,200
368,140,0,0,0,100,380,138,4,0,0,100,1893,200
366,140,0,0,0,100,380,138,4,0,0,100,1929,200
364,140,0,0,0,100,380,138,4,0,0,100,1964,200
362,140,0,0,0,100,380,138,4,0,0,100,2000,200
360,140,0,0,0,100,380,138,4,0,0,100,2034,200
358,140,0,0,0,100,380,138,4,0,0,100,2069,200
356,140,0,0,0,100,380,138,4,0,0,100,2103,200
354,140,0,0,0,100,380,138,4,0,0,100,2138,200
352,140,0,0,0,100,380,138,4,0,0,100,2172,200
350,140,0,0,0,100,380,138,4,0,0,100,2207,200
348,140,0,0,0,100,382,138,1,0,0,100,2241,200
346,140,0,0,0,100,382,138,4,0,0,100,2276,200
344,140,0,0,0,100,382,138,4,0,0,100,2310,200
342,140,0,0,0,100,382,138,4,0,0,100,2345,200
340,140,0,0,0,100,382,136,3,0,0,100,2379,200
340,138,2,0,0,100,382,136,4,0,0,100,2414,200
340,136,2,0,0,100,382,136,4,0,0,100,2448,200
340,134,2,0,0,100,382,136,4,0,0,100,2483,200
340,132,2,0,0,100,382,136,4,0,0,100,2517,200
338,132,0,0,0,100,382,138,2,0,0,100,2552,200
336,132,0,0,0,100,382,138,4,0,0,100,2586,200
334,132,0,0,0,100,382,138,4,0,0,100,2621,200
332,132,0,0,0,100,380,138,0,0,0,100,2655,200
330,132,0,0,0,100,380,138,4,0,0,100,2690,200
328,132,0,0,0,100,378,138,0,0,0,100,2724,200
326,132,0,0,0,100,376,138,0,0,0,100,2759,200
324,132,0,0,0,100,374,138,0,0,0,100,2793,200
322,132,0,0,0,100,372,138,0,0,0,100,2828,200
320,132,0,0,0,100,370,138,0,0,0,100,2862,200
318,132,0,0,0,100,368,138,0,0,0,100,2897,200
316,132,0,0,0,100,366,138,0,0,0,100,2931,200
314,132,0,0,0,100,364,138,0,0,0,100,2966,200
312,132,0,0,0,100,362,138,0,0,0,100,3000,200
310,132,0,0,0,100,360,138,0,0,0,100,3034,200
308,132,0,0,0,100,358,138,0,0,0,100,3069,200
306,132,0,0,0,100,356,138,0,0,0,100,3103,200
306,130,0,0,0,100,356,136,3,0,0,100,3138,200
304,130,0,0,0,100,354,136,0,0,0,100,3172,200
302,130,0,0,0,100,352,136,0,0,0,100,3207,200
300,130,0,0,0,100,350,136,0,0,0,100,3241,200
298,130,0,0,0,100,348,136,0,0,0,100,3276,200
296,130,0,0,0,100,346,136,0,0,0,100,3310,200
294,130,0,0,0,100,344,136,0,0,0,100,3345,200
292,130,0,0,0,100,342,136,0,0,0,100,3379,200
290,130,0,0,0,100,340,136,0,0,0,100,3414,200
