P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
101,45,4,0,0,100,99,45,0,0,0,100,429,200
101,45,4,0,0,100,101,45,1,0,0,100,1000,200
101,45,4,0,0,100,101,47,2,0,0,100,1483,200
101,45,4,0,0,100,101,45,3,0,0,100,1655,200
101,45,4,0,0,100,103,45,1,0,0,100,1931,200
103,45,1,0,0,100,103,45,4,0,0,100,2143,200
105,45,1,0,0,100,103,45,4,0,0,100,2179,200
107,45,1,0,0,100,103,45,4,0,0,100,2214,200
109,45,1,0,0,100,103,45,4,0,0,100,2250,200
111,45,1,0,0,100,103,45,4,0,0,100,2286,200
113,45,1,0,0,100,103,45,4,0,0,100,2321,200
115,45,1,0,0,100,103,45,4,0,0,100,2357,200
117,45,1,0,0,100,103,47,2,0,0,100,2393,200
119,45,1,0,0,100,103,47,4,0,0,100,2429,200
121,45,1,0,0,100,103,47,4,0,0,100,2464,200
123,45,1,0,0,100,103,47,4,0,0,100,2500,200
125,45,1,0,0,100,103,47,4,0,0,100,2536,200
127,45,1,0,0,100,103,47,4,0,0,100,2571,200
129,45,1,0,0,100,103,47,4,0,0,100,2607,200
131,45,1,0,0,100,103,47,4,0,0,100,2643,200
133,45,1,0,0,100,103,47,4,0,0,100,2679,200
135,45,1,0,0,100,103,47,4,0,0,100,2714,200
137,45,1,0,0,100,103,47,4,0,0,100,2750,200
139,45,1,0,0,100,103,49,2,0,0,100,2786,200
141,45,1,0,0,100,105,49,1,0,0,100,2821,200
143,45,1,0,0,100,105,49,4,0,0,100,2857,200
145,45,1,0,0,100,105,49,4,0,0,100,2893,200
147,45,1,0,0,100,105,49,4,0,0,100,2929,200
149,45,1,0,0,100,105,49,4,0,0,100,2964,200
151,45,1,0,0,100,105,49,4,0,0,100,3000,200
153,45,1,0,0,100,105,49,4,0,0,100,3036,200
155,45,1,0,0,100,105,49,4,0,0,100,3071,200
157,45,1,0,0,100,107,49,1,0,0,100,3107,200
159,45,1,0,0,100,109,49,1,0,0,100,3143,200
161,45,1,0,0,100,111,49,1,0,0,100,3179,200
163,45,1,0,0,100,113,49,1,0,0,100,3214,200
165,45,1,0,0,100,115,49,1,0,0,100,3250,200
167,45,1,0,0,100,117,49,1,0,0,100,3286,200
169,45,1,0,0,100,119,49,1,0,0,100,3321,200
171,45,1,0,0,100,121,49,1,0,0,100,3357,200
173,45,1,0,0,100,123,49,1,0,0,100,3393,200
175,45,1,0,0,100,125,49,1,0,0,100,3429,200
177,45,1,0,0,100,127,49,1,0,0,100,3464,200
179,45,1,0,0,100,129,49,1,0,0,100,3500,200
181,45,1,0,0,100,131,49,1,0,0,100,3536,200
183,45,1,0,0,100,133,49,1,0,0,100,3571,200
185,45,1,0,0,100,135,49,1,0,0,100,3607,200
187,45,1,0,0,100,137,49,1,0,0,100,3643,200
189,45,1,0,0,100,139,49,1,0,0,100,3679,200
189,43,1,0,0,100,139,47,3,0,0,100,3714,200
191,43,1,0,0,100,141,47,1,0,0,100,3750,200
193,43,1,0,0,100,143,47,1,0,0,100,3786,200
195,43,1,0,0,100,145,47,1,0,0,100,3821,200
197,43,1,0,0,100,147,47,1,0,0,100,3857,200
199,43,1,0,0,100,149,47,1,0,0,100,3893,200
201,43,1,0,0,100,151,47,1,0,0,100,3929,200
203,43,1,0,0,100,153,47,1,0,0,100,3964,200
205,43,1,0,0,100,155,47,1,0,0,100,4000,200
207,43,1,0,0,100,157,47,1,0,0,100,4034,200
209,43,1,0,0,100,159,47,1,0,0,100,4069,200
211,43,1,0,0,100,161,47,1,0,0,100,4103,200
213,43,1,0,0,100,163,47,1,0,0,100,4138,200
215,43,1,0,0,100,165,47,1,0,0,100,4172,200
217,43,1,0,0,100,167,47,1,0,0,100,4207,200
219,43,1,0,0,100,169,47,1,0,0,100,4241,200
219,43,4,0,0,100,169,45,3,0,0,100,4276,200
217,43,0,0,0,100,171,45,1,0,0,100,4310,200
215,43,0,0,0,100,173,45,1,0,0,100,4345,200
213,43,0,0,0,100,175,45,1,0,0,100,4379,200
211,43,0,0,0,100,177,45,1,0,0,100,4414,200
209,43,0,0,0,100,177,45,4,0,0,100,4448,200
207,43,0,0,0,100,177,47,2,0,0,100,4483,200
205,43,0,0,0,100,177,47,4,0,0,100,4517,200
203,43,0,0,0,100,177,47,4,0,0,100,4552,200
201,43,0,0,0,100,177,47,4,0,0,100,4586,200
199,43,0,0,0,100,177,47,4,0,0,100,4621,200
197,43,0,0,0,100,177,47,4,0,0,100,4655,200
195,43,0,0,0,100,177,47,4,0,0,100,4690,200
193,43,0,0,0,100,177,47,4,0,0,100,4724,200
191,43,0,0,0,100,177,47,4,0,0,100,4759,200
189,43,0,0,0,100,177,47,4,0,0,100,4793,200
187,43,0,0,0,100,177,47,4,0,0,100,4828,200
