P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
78,195,4,0,0,100,78,193,3,0,0,100,625,200
78,195,4,0,0,100,80,193,1,0,0,100,1036,200
80,195,1,0,0,100,80,193,4,0,0,100,1071,200
82,195,1,0,0,100,80,193,4,0,0,100,1107,200
84,195,1,0,0,100,80,193,4,0,0,100,1143,200
86,195,1,0,0,100,80,193,4,0,0,100,1179,200
88,195,1,0,0,100,80,193,4,0,0,100,1214,200
90,195,1,0,0,100,80,195,2,0,0,100,1250,200
92,195,1,0,0,100,80,195,4,0,0,100,1286,200
94,195,1,0,0,100,80,195,4,0,0,100,1321,200
96,195,1,0,0,100,80,195,4,0,0,100,1357,200
98,195,1,0,0,100,80,195,4,0,0,100,1393,200
100,195,1,0,0,100,80,195,4,0,0,100,1429,200
102,195,1,0,0,100,80,195,4,0,0,100,1464,200
104,195,1,0,0,100,80,195,4,0,0,100,1500,200
106,195,1,0,0,100,80,195,4,0,0,100,1536,200
108,195,1,0,0,100,80,195,4,0,0,100,1571,200
110,195,1,0,0,100,80,195,4,0,0,100,1607,200
112,195,1,0,0,100,80,195,4,0,0,100,1643,200
114,195,1,0,0,100,80,195,4,0,0,100,1679,200
116,195,1,0,0,100,80,195,4,0,0,100,1714,200
118,195,1,0,0,100,80,195,4,0,0,100,1750,200
120,195,1,0,0,100,80,195,4,0,0,100,1786,200
122,195,1,0,0,100,80,195,4,0,0,100,1821,200
124,195,1,0,0,100,80,193,3,0,0,100,1857,200
126,195,1,0,0,100,82,193,1,0,0,100,1893,200
128,195,1,0,0,100,82,193,4,0,0,100,1929,200
130,195,1,0,0,100,82,193,4,0,0,100,1964,200
132,195,1,0,0,100,82,193,4,0,0,100,2000,200
134,195,1,0,0,100,84,193,1,0,0,100,2036,200
136,195,1,0,0,100,86,193,1,0,0,100,2071,200
138,195,1,0,0,100,88,193,1,0,0,100,2107,200
140,195,1,0,0,100,90,193,1,0,0,100,2143,200
142,195,1,0,0,100,92,193,1,0,0,100,2179,200
144,195,1,0,0,100,94,193,1,0,0,100,2214,200
146,195,1,0,0,100,96,193,1,0,0,100,2250,200
148,195,1,0,0,100,98,193,1,0,0,100,2286,200
150,195,1,0,0,100,100,193,1,0,0,100,2321,200
152,195,1,0,0,100,102,193,1,0,0,100,2357,200
154,195,1,0,0,100,104,193,1,0,0,100,2393,200
156,195,1,0,0,100,106,193,1,0,0,100,2429,200
158,195,1,0,0,100,108,193,1,0,0,100,2464,200
160,195,1,0,0,100,110,193,1,0,0,100,2500,200
162,195,1,0,0,100,112,193,1,0,0,100,2536,200
164,195,1,0,0,100,114,193,1,0,0,100,2571,200
166,195,1,0,0,100,116,193,1,0,0,100,2607,200
168,195,1,0,0,100,118,193,1,0,0,100,2643,200
170,195,1,0,0,100,120,193,1,0,0,100,2679,200
172,195,1,0,0,100,122,193,1,0,0,100,2714,200
172,195,1,0,0,100,122,193,4,0,0,100,2750,200
174,195,1,0,0,100,124,193,1,0,0,100,2786,200
176,195,1,0,0,100,126,193,1,0,0,100,2821,200
178,195,1,0,0,100,128,193,1,0,0,100,2857,200
180,195,1,0,0,100,130,193,1,0,0,100,2893,200
182,195,1,0,0,100,132,193,1,0,0,100,2929,200
184,195,1,0,0,100,134,193,1,0,0,100,2964,200
186,195,1,0,0,100,136,193,1,0,0,100,3000,200
188,195,1,0,0,100,138,193,1,0,0,100,3034,200
190,195,1,0,0,100,140,193,1,0,0,100,3069,200
192,195,1,0,0,100,142,193,1,0,0,100,3103,200
194,195,1,0,0,100,144,193,1,0,0,100,3138,200
194,193,2,0,0,100,146,193,1,0,0,100,3172,200
194,191,2,0,0,100,146,193,4,0,0,100,3207,200
194,189,2,0,0,100,146,193,4,0,0,100,3241,200
194,187,2,0,0,100,146,193,4,0,0,100,3276,200
194,185,2,0,0,100,146,193,4,0,0,100,3310,200
194,183,2,0,0,100,146,193,4,0,0,100,3345,200
194,181,2,0,0,100,146,193,4,0,0,100,3379,200
194,179,2,0,0,100,146,193,4,0,0,100,3414,200
194,177,2,0,0,100,148,193,1,0,0,100,3448,200
194,175,2,0,0,100,150,193,1,0,0,100,3483,200
194,173,2,0,0,100,152,193,1,0,0,100,3517,200
194,171,2,0,0,100,154,193,1,0,0,100,3552,200
194,169,2,0,0,100,156,193,1,0,0,100,3586,200
194,167,2,0,0,100,158,193,1,0,0,100,3621,200
194,165,2,0,0,100,158,193,4,0,0,100,3655,200
194,163,2,0,0,100,158,193,4,0,0,100,3690,200
194,161,2,0,0,100,158,193,4,0,0,100,3724,200
194,159,2,0,0,100,158,193,4,0,0,100,3759,200
194,157,2,0,0,100,158,193,4,0,0,100,3793,200
194,155,2,0,0,100,158,191,3,0,0,100,3828,200
194,153,2,0,0,100,158,189,3,0,0,100,3862,200
194,151,2,0,0,100,158,187,3,0,0,100,3897,200
194,149,2,0,0,100,158,185,3,0,0,100,3931,200
194,147,2,0,0,100,158,183,3,0,0,100,3966,200
194,145,2,0,0,100,158,181,3,0,0,100,4000,200
194,143,2,0,0,100,158,179,3,0,0,100,4036,200
194,141,2,0,0,100,158,177,3,0,0,100,4071,200
194,139,2,0,0,100,158,175,3,0,0,100,4107,200
194,137,2,0,0,100,158,173,3,0,0,100,4143,200
194,137,2,0,0,100,158,173,4,0,0,100,4179,200
194,135,2,0,0,100,158,171,3,0,0,100,4214,200
194,133,2,0,0,100,158,169,3,0,0,100,4250,200
192,133,2,0,0,100,156,169,0,0,0,100,4286,200
192,135,2,0,0,100,156,171,2,0,0,100,4321,200
192,133,2,0,0,100,156,169,3,0,0,100,4357,200
194,133,1,0,0,100,158,169,1,0,0,100,4393,200
196,133,1,0,0,100,158,167,3,0,0,100,4429,200
198,133,1,0,0,100,158,165,3,0,0,100,4464,200
198,131,1,0,0,100,158,163,3,0,0,100,4500,200
198,129,1,0,0,100,158,161,3,0,0,100,4536,200
198,127,1,0,0,100,158,159,3,0,0,100,4571,200
200,127,1,0,0,100,160,159,1,0,0,100,4607,200
202,127,1,0,0,100,162,159,1,0,0,100,4643,200
204,127,1,0,0,100,164,159,1,0,0,100,4679,200
206,127,1,0,0,100,166,159,1,0,0,100,4714,200
208,127,1,0,0,100,168,159,1,0,0,100,4750,200
210,127,1,0,0,100,170,159,1,0,0,100,4786,200
212,127,1,0,0,100,172,159,1,0,0,100,4821,200
214,127,1,0,0,100,174,159,1,0,0,100,4857,200
216,127,1,0,0,100,176,159,1,0,0,100,4893,200
218,127,1,0,0,100,178,159,1,0,0,100,4929,200
220,127,1,0,0,100,180,159,1,0,0,100,4964,200
222,127,1,0,0,100,182,159,1,0,0,100,5000,200
224,127,1,0,0,100,184,159,1,0,0,100,5036,200
226,127,1,0,0,100,186,159,1,0,0,100,5071,200
228,127,1,0,0,100,188,159,1,0,0,100,5107,200
228,127,1,1,0,100,190,159,1,0,0,100,5143,200
228,127,1,1,0,50,192,159,1,0,0,100,5179,150
228,127,1,1,0,0,194,159,1,0,0,100,5214,100
228,127,1,1,0,-50,194,159,4,0,0,100,5250,50
228,127,1,1,0,-100,196,159,1,0,0,100,5286,0
228,127,1,1,0,-150,196,159,4,0,0,100,5321,-50
228,127,1,1,0,-200,196,159,4,0,0,100,5357,-100
228,127,1,1,0,-250,196,159,4,0,0,100,5393,-150
228,127,1,1,0,-300,196,159,4,0,0,100,5429,-200
228,127,1,1,0,-350,196,159,4,0,0,100,5464,-250
228,127,1,1,0,-400,196,159,4,0,0,100,5500,-300
228,127,1,1,0,-450,196,159,4,0,0,100,5536,-350
228,127,1,1,0,-500,196,159,4,0,0,100,5571,-400
226,127,0,0,0,-550,196,159,4,0,0,100,5857,-450
224,127,0,0,0,-550,196,159,4,0,0,100,5893,-450
222,127,0,0,0,-550,196,159,4,0,0,100,5929,-450
220,127,0,0,0,-550,196,159,4,0,0,100,5964,-450
218,127,0,0,0,-550,196,159,4,0,0,100,6000,-450
216,127,0,0,0,-550,196,159,4,0,0,100,6034,-450
214,127,0,0,0,-550,196,159,4,0,0,100,6069,-450
212,127,0,0,0,-550,196,159,4,0,0,100,6103,-450
210,127,0,0,0,-550,196,159,4,0,0,100,6138,-450
208,127,0,0,0,-550,196,159,4,0,0,100,6172,-450
206,127,0,0,0,-550,196,159,4,0,0,100,6207,-450
204,127,0,0,0,-550,196,159,4,0,0,100,6241,-450
202,127,0,0,0,-550,196,159,4,0,0,100,6276,-450
200,127,0,0,0,-550,194,159,0,0,0,100,6310,-450
198,127,0,0,0,-550,194,159,4,0,0,100,6345,-450
196,127,0,0,0,-550,194,159,4,0,0,100,6379,-450
194,127,0,0,0,-550,194,159,4,0,0,100,6414,-450
192,127,0,0,0,-550,194,159,4,0,0,100,6448,-450
190,127,0,0,0,-550,194,159,4,0,0,100,6483,-450
188,127,0,0,0,-550,194,159,4,0,0,100,6517,-450
186,127,0,0,0,-550,194,159,4,0,0,100,6552,-450
184,127,0,0,0,-550,192,159,0,0,0,100,6586,-450
182,127,0,0,0,-550,192,159,4,0,0,100,6621,-450
180,127,0,0,0,-550,192,159,4,0,0,100,6655,-450
178,127,0,0,0,-550,192,159,4,0,0,100,6690,-450
176,127,0,0,0,-550,192,159,4,0,0,100,6724,-450
174,127,0,0,0,-550,192,159,4,0,0,100,6759,-450
172,127,0,0,0,-550,192,159,4,0,0,100,6793,-450
172,125,2,0,0,-550,192,159,4,0,0,100,6828,-450
172,123,2,0,0,-550,192,159,4,0,0,100,6862,-450
172,121,2,0,0,-550,192,159,4,0,0,100,6897,-450
172,119,2,0,0,-550,192,159,4,0,0,100,6931,-450
172,117,2,0,0,-550,192,159,4,0,0,100,6966,-450
172,115,2,0,0,-550,192,159,4,0,0,100,7000,-450
172,113,2,0,0,-550,192,159,4,0,0,100,7083,-450
170,113,0,0,0,-550,192,157,3,0,0,100,7167,-450
168,113,0,0,0,-550,192,155,3,0,0,100,7250,-450
166,113,0,0,0,-550,192,153,3,0,0,100,7333,-450
164,113,0,0,0,-550,192,151,3,0,0,100,7416,-450
162,113,0,0,0,-550,192,149,3,0,0,100,7500,-450
160,113,0,0,0,-550,192,147,3,0,0,100,7583,-450
158,113,0,0,0,-550,192,149,2,0,0,100,7666,-450
156,113,0,0,0,-550,192,147,3,0,0,100,7749,-450
156,111,2,0,0,-550,192,147,4,0,0,100,7833,-450
156,109,2,0,0,-550,192,145,3,0,0,100,7916,-450
156,109,2,1,0,-550,192,143,3,0,0,100,7999,-450
156,109,2,1,1,-600,192,141,3,0,1,10100,14999,9500
