P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
330,112,4,0,0,100,332,112,1,0,0,100,200,200
330,112,4,0,0,100,330,112,0,0,0,100,800,200
330,112,4,0,0,100,332,112,1,0,0,100,1036,200
330,112,4,0,0,100,332,114,2,0,0,100,1786,200
330,112,4,0,0,100,334,114,1,0,0,100,1964,200
330,110,2,0,0,100,334,114,4,0,0,100,2448,200
330,108,2,0,0,100,334,116,2,0,0,100,2483,200
330,106,2,0,0,100,334,116,4,0,0,100,2517,200
330,104,2,0,0,100,334,116,4,0,0,100,2552,200
330,102,2,0,0,100,332,116,0,0,0,100,2586,200
330,100,2,0,0,100,332,116,4,0,0,100,2621,200
330,98,2,0,0,100,332,116,4,0,0,100,2655,200
330,96,2,0,0,100,332,116,4,0,0,100,2690,200
330,94,2,0,0,100,332,116,4,0,0,100,2724,200
330,92,2,0,0,100,330,116,0,0,0,100,2759,200
330,90,2,0,0,100,330,116,4,0,0,100,2793,200
330,88,2,0,0,100,330,116,4,0,0,100,2828,200
330,86,2,0,0,100,330,116,4,0,0,100,2862,200
330,84,2,0,0,100,332,116,1,0,0,100,2897,200
330,82,2,0,0,100,332,118,2,0,0,100,2931,200
330,80,2,0,0,100,332,118,4,0,0,100,2966,200
330,78,2,0,0,100,332,118,4,0,0,100,3000,200
330,76,2,0,0,100,332,118,4,0,0,100,3036,200
330,74,2,0,0,100,332,118,4,0,0,100,3071,200
330,72,2,0,0,100,330,118,0,0,0,100,3107,200
330,70,2,0,0,100,330,118,4,0,0,100,3143,200
330,68,2,0,0,100,330,118,4,0,0,100,3179,200
330,66,2,0,0,100,330,116,3,0,0,100,3214,200
330,64,2,0,0,100,330,114,3,0,0,100,3250,200
330,62,2,0,0,100,330,112,3,0,0,100,3286,200
330,60,2,0,0,100,330,110,3,0,0,100,3321,200
330,58,2,0,0,100,330,108,3,0,0,100,3357,200
330,56,2,0,0,100,330,106,3,0,0,100,3393,200
330,54,2,0,0,100,330,104,3,0,0,100,3429,200
330,52,2,0,0,100,330,102,3,0,0,100,3464,200
330,50,2,0,0,100,330,100,3,0,0,100,3500,200
330,48,2,0,0,100,330,98,3,0,0,100,3536,200
330,46,2,0,0,100,330,96,3,0,0,100,3571,200
330,44,2,0,0,100,330,94,3,0,0,100,3607,200
330,44,4,0,0,100,330,92,3,0,0,100,3643,200
330,46,3,0,0,100,328,92,0,0,0,100,3750,200
330,48,3,0,0,100,328,92,4,0,0,100,3786,200
330,50,3,0,0,100,328,92,4,0,0,100,3821,200
330,52,3,0,0,100,328,92,4,0,0,100,3857,200
330,54,3,0,0,100,328,92,4,0,0,100,3893,200
330,56,3,0,0,100,328,92,4,0,0,100,3929,200
330,58,3,0,0,100,328,92,4,0,0,100,3964,200
330,60,3,0,0,100,328,92,4,0,0,100,4000,200
330,62,3,0,0,100,328,94,2,0,0,100,4034,200
330,64,3,0,0,100,328,94,4,0,0,100,4069,200
330,66,3,0,0,100,328,94,4,0,0,100,4103,200
330,68,3,0,0,100,328,94,4,0,0,100,4138,200
330,70,3,0,0,100,328,94,4,0,0,100,4172,200
330,72,3,0,0,100,328,94,4,0,0,100,4207,200
330,74,3,0,0,100,328,96,2,0,0,100,4241,200
