P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
117,120,4,0,0,100,119,120,1,0,0,100,538,200
117,118,2,0,0,100,119,120,4,0,0,100,692,200
117,116,2,0,0,100,119,120,4,0,0,100,731,200
117,114,2,0,0,100,119,120,4,0,0,100,769,200
117,112,2,0,0,100,119,120,4,0,0,100,808,200
117,110,2,0,0,100,119,120,4,0,0,100,846,200
117,108,2,0,0,100,119,120,4,0,0,100,885,200
117,106,2,0,0,100,119,120,4,0,0,100,923,200
117,104,2,0,0,100,119,118,3,0,0,100,962,200
117,102,2,0,0,100,119,118,4,0,0,100,1000,200
117,100,2,0,0,100,119,118,4,0,0,100,1034,200
117,98,2,0,0,100,119,118,4,0,0,100,1069,200
117,96,2,0,0,100,119,118,4,0,0,100,1103,200
117,94,2,0,0,100,119,118,4,0,0,100,1138,200
117,92,2,0,0,100,119,118,4,0,0,100,1172,200
117,90,2,0,0,100,119,118,4,0,0,100,1207,200
117,88,2,0,0,100,119,118,4,0,0,100,1241,200
117,86,2,0,0,100,119,118,4,0,0,100,1276,200
117,84,2,0,0,100,119,118,4,0,0,100,1310,200
117,82,2,0,0,100,119,118,4,0,0,100,1345,200
117,80,2,0,0,100,119,118,4,0,0,100,1379,200
117,78,2,0,0,100,119,118,4,0,0,100,1414,200
117,76,2,0,0,100,119,118,4,0,0,100,1448,200
117,74,2,0,0,100,119,118,4,0,0,100,1483,200
117,72,2,0,0,100,119,116,3,0,0,100,1517,200
117,70,2,0,0,100,119,116,4,0,0,100,1552,200
117,68,2,0,0,100,119,114,3,0,0,100,1586,200
117,66,2,0,0,100,119,114,4,0,0,100,1621,200
117,64,2,0,0,100,119,114,4,0,0,100,1655,200
117,62,2,0,0,100,119,112,3,0,0,100,1690,200
115,62,2,0,0,100,117,112,0,0,0,100,1724,200
115,60,2,0,0,100,117,110,3,0,0,100,1759,200
115,62,2,0,0,100,117,112,2,0,0,100,1793,200
117,62,2,0,0,100,119,112,1,0,0,100,1828,200
117,60,2,0,0,100,119,110,3,0,0,100,1862,200
117,58,2,0,0,100,119,108,3,0,0,100,1897,200
117,56,2,0,0,100,119,106,3,0,0,100,1931,200
117,54,2,0,0,100,119,104,3,0,0,100,1966,200
117,52,2,0,0,100,119,102,3,0,0,100,2000,200
117,50,2,0,0,100,119,100,3,0,0,100,2036,200
117,48,2,0,0,100,119,98,3,0,0,100,2071,200
117,46,2,0,0,100,119,96,3,0,0,100,2107,200
117,44,2,0,0,100,119,94,3,0,0,100,2143,200
117,42,2,0,0,100,119,92,3,0,0,100,2179,200
117,40,2,0,0,100,119,90,3,0,0,100,2214,200
117,38,2,0,0,100,119,88,3,0,0,100,2250,200
117,36,2,0,0,100,119,86,3,0,0,100,2286,200
117,34,2,0,0,100,119,84,3,0,0,100,2321,200
117,32,2,0,0,100,119,82,3,0,0,100,2357,200
117,30,2,0,0,100,119,80,3,0,0,100,2393,200
117,28,2,0,0,100,119,78,3,0,0,100,2429,200
117,26,2,0,0,100,119,76,3,0,0,100,2464,200
115,26,2,0,0,100,117,76,0,0,0,100,2500,200
115,24,2,0,0,100,117,74,3,0,0,100,2536,200
115,22,2,0,0,100,117,72,3,0,0,100,2571,200
115,20,2,0,0,100,117,70,3,0,0,100,2607,200
115,18,2,0,0,100,117,68,3,0,0,100,2643,200
115,16,2,0,0,100,117,66,3,0,0,100,2679,200
115,14,2,0,0,100,117,64,3,0,0,100,2714,200
115,12,2,0,0,100,117,62,3,0,0,100,2750,200
115,10,2,0,0,100,117,60,3,0,0,100,2786,200
115,8,2,0,0,100,117,58,3,0,0,100,2821,200
115,6,2,0,0,100,117,56,3,0,0,100,2857,200
117,6,2,0,0,100,119,56,1,0,0,100,2893,200
117,4,2,0,0,100,119,54,3,0,0,100,2929,200
117,2,2,0,0,100,119,52,3,0,0,100,2964,200
117,0,2,0,0,100,119,50,3,0,0,100,3000,200
117,-2,2,0,0,100,119,48,3,0,0,100,3034,200
117,-4,2,0,0,100,119,46,3,0,0,100,3069,200
117,-6,2,0,0,100,119,44,3,0,0,100,3103,200
117,-8,2,0,0,100,119,42,3,0,0,100,3138,200
117,-10,2,0,0,100,119,40,3,0,0,100,3172,200
117,-12,2,0,0,100,119,38,3,0,0,100,3207,200
117,-14,2,0,0,100,119,36,3,0,0,100,3241,200
