P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
277,149,4,0,0,100,275,149,0,0,0,100,14:50:14,286,200
277,149,4,0,0,100,277,149,1,0,0,100,14:50:14,571,200
277,149,4,0,0,100,277,147,3,0,0,100,14:50:15,1138,200
275,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1586,200
273,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1621,200
271,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1655,200
269,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1690,200
267,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1724,200
265,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1759,200
263,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1793,200
261,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1828,200
259,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1862,200
257,149,0,0,0,100,277,147,4,0,0,100,14:50:15,1897,200
255,149,0,0,0,100,277,145,3,0,0,100,14:50:15,1931,200
253,149,0,0,0,100,277,145,4,0,0,100,14:50:15,1966,200
251,149,0,0,0,100,277,147,2,0,0,100,14:50:16,2000,200
249,149,0,0,0,100,277,147,4,0,0,100,14:50:16,2034,200
247,149,0,0,0,100,277,147,4,0,0,100,14:50:16,2069,200
245,149,0,0,0,100,277,147,4,0,0,100,14:50:16,2103,200
245,147,2,0,0,100,277,147,4,0,0,100,14:50:16,2276,200
245,145,2,0,0,100,277,147,4,0,0,100,14:50:16,2310,200
245,143,2,0,0,100,277,147,4,0,0,100,14:50:16,2345,200
245,141,2,0,0,100,277,147,4,0,0,100,14:50:16,2379,200
245,139,2,0,0,100,277,147,4,0,0,100,14:50:16,2414,200
245,137,2,0,0,100,277,149,2,0,0,100,14:50:16,2448,200
245,135,2,0,0,100,277,149,4,0,0,100,14:50:16,2483,200
245,133,2,0,0,100,277,149,4,0,0,100,14:50:16,2517,200
245,131,2,0,0,100,277,149,4,0,0,100,14:50:16,2552,200
245,129,2,0,0,100,279,149,1,0,0,100,14:50:16,2586,200
245,127,2,0,0,100,279,149,4,0,0,100,14:50:16,2621,200
245,125,2,0,0,100,279,149,4,0,0,100,14:50:16,2655,200
245,123,2,0,0,100,279,149,4,0,0,100,14:50:16,2690,200
245,121,2,0,0,100,279,149,4,0,0,100,14:50:16,2724,200
245,119,2,0,0,100,279,149,4,0,0,100,14:50:16,2759,200
245,117,2,0,0,100,279,149,4,0,0,100,14:50:16,2793,200
245,115,2,0,0,100,279,149,4,0,0,100,14:50:16,2828,200
245,113,2,0,0,100,277,149,0,0,0,100,14:50:16,2862,200
243,113,0,0,0,100,277,149,4,0,0,100,14:50:16,2897,200
241,113,0,0,0,100,277,149,4,0,0,100,14:50:16,2931,200
239,113,0,0,0,100,277,147,3,0,0,100,14:50:16,2966,200
237,113,0,0,0,100,277,145,3,0,0,100,14:50:17,3000,200
237,111,0,0,0,100,277,143,3,0,0,100,14:50:17,3034,200
237,109,0,0,0,100,277,141,3,0,0,100,14:50:17,3069,200
235,109,0,0,0,100,275,141,0,0,0,100,14:50:17,3103,200
233,109,0,0,0,100,273,141,0,0,0,100,14:50:17,3138,200
235,109,0,0,0,100,275,141,1,0,0,100,14:50:17,3172,200
233,109,0,0,0,100,273,141,0,0,0,100,14:50:17,3207,200
231,109,0,0,0,100,271,141,0,0,0,100,14:50:17,3241,200
229,109,0,0,0,100,269,141,0,0,0,100,14:50:17,3276,200
227,109,0,0,0,100,267,141,0,0,0,100,14:50:17,3310,200
225,109,0,0,0,100,265,141,0,0,0,100,14:50:17,3345,200
225,107,0,0,0,100,265,139,3,0,0,100,14:50:17,3379,200
223,107,0,0,0,100,263,139,0,0,0,100,14:50:17,3414,200
221,107,0,0,0,100,261,139,0,0,0,100,14:50:17,3448,200
219,107,0,0,0,100,259,139,0,0,0,100,14:50:17,3483,200
217,107,0,0,0,100,257,139,0,0,0,100,14:50:17,3517,200
215,107,0,0,0,100,255,139,0,0,0,100,14:50:17,3552,200
213,107,0,0,0,100,253,139,0,0,0,100,14:50:17,3586,200
211,107,0,0,0,100,251,139,0,0,0,100,14:50:17,3621,200
211,105,2,0,0,100,249,139,0,0,0,100,14:50:17,3655,200
211,103,2,0,0,100,247,139,0,0,0,100,14:50:17,3690,200
