P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
324,178,4,0,0,100,326,178,1,0,0,100,1429,200
324,176,2,0,0,100,326,178,4,0,0,100,1643,200
324,174,2,0,0,100,326,178,4,0,0,100,1679,200
324,172,2,0,0,100,326,178,4,0,0,100,1714,200
324,170,2,0,0,100,326,178,4,0,0,100,1750,200
324,168,2,0,0,100,326,178,4,0,0,100,1786,200
324,166,2,0,0,100,328,178,1,0,0,100,1821,200
324,164,2,0,0,100,328,178,4,0,0,100,1857,200
324,162,2,0,0,100,328,178,4,0,0,100,1893,200
324,160,2,0,0,100,328,178,4,0,0,100,1929,200
324,158,2,0,0,100,328,178,4,0,0,100,1964,200
324,156,2,0,0,100,328,178,4,0,0,100,2000,200
324,154,2,0,0,100,328,180,2,0,0,100,2036,200
324,152,2,0,0,100,328,180,4,0,0,100,2071,200
324,150,2,0,0,100,328,180,4,0,0,100,2107,200
324,148,2,0,0,100,328,178,3,0,0,100,2143,200
324,146,2,0,0,100,328,178,4,0,0,100,2179,200
324,144,2,0,0,100,328,178,4,0,0,100,2214,200
324,142,2,0,0,100,328,178,4,0,0,100,2250,200
324,140,2,0,0,100,328,178,4,0,0,100,2286,200
324,138,2,0,0,100,328,178,4,0,0,100,2321,200
324,136,2,0,0,100,328,178,4,0,0,100,2357,200
324,134,2,0,0,100,326,178,0,0,0,100,2393,200
324,132,2,0,0,100,326,178,4,0,0,100,2429,200
324,130,2,0,0,100,326,178,4,0,0,100,2464,200
324,128,2,0,0,100,326,178,4,0,0,100,2500,200
324,126,2,0,0,100,326,176,3,0,0,100,2536,200
324,124,2,0,0,100,326,174,3,0,0,100,2571,200
324,122,2,0,0,100,326,172,3,0,0,100,2607,200
324,120,2,0,0,100,326,170,3,0,0,100,2643,200
324,118,2,0,0,100,326,168,3,0,0,100,2679,200
322,118,2,0,0,100,324,168,0,0,0,100,2714,200
322,116,2,0,0,100,324,166,3,0,0,100,2750,200
322,114,2,0,0,100,324,164,3,0,0,100,2786,200
322,112,2,0,0,100,324,162,3,0,0,100,2821,200
322,110,2,0,0,100,324,160,3,0,0,100,2857,200
322,108,2,0,0,100,324,158,3,0,0,100,2893,200
322,106,2,0,0,100,324,156,3,0,0,100,2929,200
322,104,2,0,0,100,324,154,3,0,0,100,2964,200
322,102,2,0,0,100,324,152,3,0,0,100,3000,200
322,100,2,0,0,100,324,150,3,0,0,100,3034,200
322,98,2,0,0,100,324,148,3,0,0,100,3069,200
322,96,2,0,0,100,324,146,3,0,0,100,3103,200
