P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
126,170,4,0,0,100,126,172,2,0,0,100,14:28:18,917,200
126,170,4,0,0,100,124,172,0,0,0,100,14:28:19,1103,200
126,172,3,0,0,100,124,172,4,0,0,100,14:28:19,1379,200
126,174,3,0,0,100,124,172,4,0,0,100,14:28:19,1414,200
126,176,3,0,0,100,124,172,4,0,0,100,14:28:19,1448,200
126,178,3,0,0,100,124,172,4,0,0,100,14:28:19,1483,200
126,180,3,0,0,100,124,172,4,0,0,100,14:28:19,1517,200
126,182,3,0,0,100,124,172,4,0,0,100,14:28:19,1552,200
126,184,3,0,0,100,124,172,4,0,0,100,14:28:19,1586,200
126,186,3,0,0,100,124,172,4,0,0,100,14:28:19,1621,200
126,188,3,0,0,100,124,172,4,0,0,100,14:28:19,1655,200
126,190,3,0,0,100,124,172,4,0,0,100,14:28:19,1690,200
126,192,3,0,0,100,124,172,4,0,0,100,14:28:19,1724,200
126,194,3,0,0,100,124,172,4,0,0,100,14:28:19,1759,200
126,196,3,0,0,100,124,172,4,0,0,100,14:28:19,1793,200
126,198,3,0,0,100,124,172,4,0,0,100,14:28:19,1828,200
126,200,3,0,0,100,126,172,1,0,0,100,14:28:19,1862,200
126,202,3,0,0,100,126,172,4,0,0,100,14:28:19,1897,200
126,204,3,0,0,100,126,172,4,0,0,100,14:28:19,1931,200
126,206,3,0,0,100,126,172,4,0,0,100,14:28:19,1966,200
128,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2000,200
130,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2034,200
132,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2069,200
134,206,1,0,0,100,126,170,3,0,0,100,14:28:20,2103,200
136,206,1,0,0,100,126,170,4,0,0,100,14:28:20,2138,200
138,206,1,0,0,100,126,172,2,0,0,100,14:28:20,2172,200
140,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2207,200
142,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2241,200
144,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2276,200
146,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2310,200
148,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2345,200
150,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2379,200
152,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2414,200
154,206,1,0,0,100,126,172,4,0,0,100,14:28:20,2448,200
