P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
239,208,4,0,0,100,237,208,0,0,0,100,1241,200
239,208,4,0,0,100,235,208,0,0,0,100,1552,200
241,208,1,0,0,100,237,208,1,0,0,100,1724,200
243,208,1,0,0,100,237,210,2,0,0,100,1759,200
245,208,1,0,0,100,237,210,4,0,0,100,1793,200
247,208,1,0,0,100,237,210,4,0,0,100,1828,200
249,208,1,0,0,100,237,210,4,0,0,100,1862,200
251,208,1,0,0,100,237,210,4,0,0,100,1897,200
253,208,1,0,0,100,237,210,4,0,0,100,1931,200
255,208,1,0,0,100,237,210,4,0,0,100,1966,200
257,208,1,0,0,100,237,210,4,0,0,100,2000,200
259,208,1,0,0,100,237,210,4,0,0,100,2036,200
261,208,1,0,0,100,239,210,1,0,0,100,2071,200
263,208,1,0,0,100,239,210,4,0,0,100,2107,200
265,208,1,0,0,100,239,210,4,0,0,100,2143,200
267,208,1,0,0,100,239,210,4,0,0,100,2179,200
269,208,1,0,0,100,239,210,4,0,0,100,2214,200
271,208,1,0,0,100,239,210,4,0,0,100,2250,200
273,208,1,0,0,100,239,210,4,0,0,100,2286,200
275,208,1,0,0,100,239,210,4,0,0,100,2321,200
277,208,1,0,0,100,239,210,4,0,0,100,2357,200
279,208,1,0,0,100,237,210,0,0,0,100,2393,200
281,208,1,0,0,100,237,210,4,0,0,100,2429,200
283,208,1,0,0,100,237,210,4,0,0,100,2464,200
285,208,1,0,0,100,237,210,4,0,0,100,2500,200
287,208,1,0,0,100,237,210,4,0,0,100,2536,200
289,208,1,0,0,100,239,210,1,0,0,100,2571,200
291,208,1,0,0,100,241,210,1,0,0,100,2607,200
289,208,1,0,0,100,239,210,0,0,0,100,2643,200
291,208,1,0,0,100,241,210,1,0,0,100,2679,200
293,208,1,0,0,100,243,210,1,0,0,100,2714,200
295,208,1,0,0,100,245,210,1,0,0,100,2750,200
297,208,1,0,0,100,247,210,1,0,0,100,2786,200
299,208,1,0,0,100,249,210,1,0,0,100,2821,200
301,208,1,0,0,100,251,210,1,0,0,100,2857,200
303,208,1,0,0,100,253,210,1,0,0,100,2893,200
305,208,1,0,0,100,255,210,1,0,0,100,2929,200
303,208,1,0,0,100,253,210,0,0,0,100,2964,200
305,208,1,0,0,100,255,210,1,0,0,100,3000,200
307,208,1,0,0,100,257,210,1,0,0,100,3034,200
309,208,1,0,0,100,259,210,1,0,0,100,3069,200
311,208,1,0,0,100,261,210,1,0,0,100,3103,200
313,208,1,0,0,100,263,210,1,0,0,100,3138,200
315,208,1,0,0,100,265,210,1,0,0,100,3172,200
313,208,1,0,0,100,263,210,0,0,0,100,3207,200
315,208,1,0,0,100,265,210,1,0,0,100,3241,200
317,208,1,0,0,100,267,210,1,0,0,100,3276,200
319,208,1,0,0,100,269,210,1,0,0,100,3310,200
321,208,1,0,0,100,271,210,1,0,0,100,3345,200
323,208,1,0,0,100,273,210,1,0,0,100,3379,200
323,210,1,0,0,100,273,212,2,0,0,100,3414,200
325,210,1,0,0,100,275,212,1,0,0,100,3448,200
327,210,1,0,0,100,277,212,1,0,0,100,3483,200
329,210,1,0,0,100,279,212,1,0,0,100,3517,200
329,208,1,0,0,100,279,210,3,0,0,100,3552,200
331,208,1,0,0,100,281,210,1,0,0,100,3586,200
333,208,1,0,0,100,283,210,1,0,0,100,3621,200
335,208,1,0,0,100,285,210,1,0,0,100,3655,200
335,206,1,0,0,100,285,208,3,0,0,100,3690,200
337,206,1,0,0,100,287,208,1,0,0,100,3724,200
339,206,1,0,0,100,289,208,1,0,0,100,3759,200
341,206,1,0,0,100,291,208,1,0,0,100,3793,200
343,206,1,0,0,100,293,208,1,0,0,100,3828,200
345,206,1,0,0,100,295,208,1,0,0,100,3862,200
347,206,1,0,0,100,297,208,1,0,0,100,3897,200
349,206,1,0,0,100,299,208,1,0,0,100,3931,200
347,206,0,0,0,100,301,208,1,0,0,100,3966,200
345,206,0,0,0,100,299,208,0,0,0,100,4000,200
343,206,0,0,0,100,301,208,1,0,0,100,4036,200
341,206,0,0,0,100,303,208,1,0,0,100,4071,200
339,206,0,0,0,100,303,208,4,0,0,100,4107,200
337,206,0,0,0,100,303,208,4,0,0,100,4143,200
335,206,0,0,0,100,303,208,4,0,0,100,4179,200
333,206,0,0,0,100,303,208,4,0,0,100,4214,200
331,206,0,0,0,100,303,208,4,0,0,100,4250,200
329,206,0,0,0,100,303,208,4,0,0,100,4286,200
327,206,0,0,0,100,303,208,4,0,0,100,4321,200
325,206,0,0,0,100,301,208,0,0,0,100,4357,200
