P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
110,294,4,0,0,100,112,294,1,0,0,100,0,200
110,294,4,0,0,100,112,296,2,0,0,100,179,200
110,294,4,0,0,100,110,296,0,0,0,100,429,200
110,294,4,0,0,100,112,296,1,0,0,100,607,200
110,292,2,0,0,100,112,296,4,0,0,100,786,200
110,290,2,0,0,100,112,296,4,0,0,100,821,200
110,288,2,0,0,100,112,296,4,0,0,100,857,200
110,286,2,0,0,100,112,296,4,0,0,100,893,200
110,284,2,0,0,100,112,296,4,0,0,100,929,200
110,282,2,0,0,100,112,296,4,0,0,100,964,200
110,280,2,0,0,100,112,296,4,0,0,100,1000,200
110,278,2,0,0,100,112,296,4,0,0,100,1034,200
110,276,2,0,0,100,112,296,4,0,0,100,1069,200
110,274,2,0,0,100,112,296,4,0,0,100,1103,200
110,272,2,0,0,100,112,296,4,0,0,100,1138,200
110,270,2,0,0,100,112,296,4,0,0,100,1172,200
110,268,2,0,0,100,114,296,1,0,0,100,1207,200
110,266,2,0,0,100,114,296,4,0,0,100,1241,200
110,264,2,0,0,100,114,296,4,0,0,100,1276,200
110,262,2,0,0,100,114,296,4,0,0,100,1310,200
110,260,2,0,0,100,114,296,4,0,0,100,1345,200
110,258,2,0,0,100,114,296,4,0,0,100,1379,200
110,256,2,0,0,100,114,296,4,0,0,100,1414,200
110,254,2,0,0,100,114,294,3,0,0,100,1448,200
110,252,2,0,0,100,114,294,4,0,0,100,1483,200
110,250,2,0,0,100,114,294,4,0,0,100,1517,200
110,248,2,0,0,100,114,294,4,0,0,100,1552,200
110,246,2,0,0,100,114,294,4,0,0,100,1586,200
110,244,2,0,0,100,114,294,4,0,0,100,1621,200
110,242,2,0,0,100,114,292,3,0,0,100,1655,200
110,240,2,0,0,100,114,290,3,0,0,100,1690,200
110,238,2,0,0,100,114,288,3,0,0,100,1724,200
110,236,2,0,0,100,114,286,3,0,0,100,1759,200
110,234,2,0,0,100,114,284,3,0,0,100,1793,200
110,232,2,0,0,100,114,282,3,0,0,100,1828,200
110,230,2,0,0,100,114,280,3,0,0,100,1862,200
108,230,2,0,0,100,112,280,0,0,0,100,1897,200
108,228,2,0,0,100,112,278,3,0,0,100,1931,200
108,226,2,0,0,100,112,276,3,0,0,100,1966,200
108,224,2,0,0,100,112,274,3,0,0,100,2000,200
108,222,2,0,0,100,112,272,3,0,0,100,2036,200
108,220,2,0,0,100,112,270,3,0,0,100,2071,200
108,218,2,0,0,100,112,268,3,0,0,100,2107,200
108,216,2,0,0,100,112,266,3,0,0,100,2143,200
108,214,2,0,0,100,112,264,3,0,0,100,2179,200
108,212,2,0,0,100,112,262,3,0,0,100,2214,200
108,210,2,0,0,100,112,260,3,0,0,100,2250,200
108,208,2,0,0,100,112,258,3,0,0,100,2286,200
108,206,2,0,0,100,112,256,3,0,0,100,2321,200
108,204,2,0,0,100,112,254,3,0,0,100,2357,200
108,202,2,0,0,100,112,252,3,0,0,100,2393,200
108,200,2,0,0,100,112,250,3,0,0,100,2429,200
108,200,2,0,0,100,112,250,4,0,0,100,2464,200
108,198,2,0,0,100,112,248,3,0,0,100,2500,200
108,196,2,0,0,100,112,246,3,0,0,100,2536,200
108,194,2,0,0,100,112,244,3,0,0,100,2571,200
108,192,2,0,0,100,112,242,3,0,0,100,2607,200
108,190,2,0,0,100,112,240,3,0,0,100,2643,200
108,188,2,0,0,100,112,238,3,0,0,100,2679,200
108,186,2,0,0,100,112,236,3,0,0,100,2714,200
