P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
25,118,4,0,0,100,23,118,0,0,0,100,1036,200
25,118,4,0,0,100,23,116,3,0,0,100,1321,200
25,118,4,0,0,100,23,114,3,0,0,100,1500,200
27,118,1,0,0,100,23,114,4,0,0,100,1571,200
29,118,1,0,0,100,23,114,4,0,0,100,1607,200
31,118,1,0,0,100,23,114,4,0,0,100,1643,200
33,118,1,0,0,100,23,116,2,0,0,100,1679,200
35,118,1,0,0,100,23,116,4,0,0,100,1714,200
37,118,1,0,0,100,23,116,4,0,0,100,1750,200
39,118,1,0,0,100,23,116,4,0,0,100,1786,200
41,118,1,0,0,100,23,118,2,0,0,100,1821,200
43,118,1,0,0,100,23,118,4,0,0,100,1857,200
45,118,1,0,0,100,23,118,4,0,0,100,1893,200
47,118,1,0,0,100,23,118,4,0,0,100,1929,200
49,118,1,0,0,100,23,118,4,0,0,100,1964,200
51,118,1,0,0,100,23,120,2,0,0,100,2000,200
53,118,1,0,0,100,23,118,3,0,0,100,2034,200
55,118,1,0,0,100,23,118,4,0,0,100,2069,200
57,118,1,0,0,100,23,118,4,0,0,100,2103,200
59,118,1,0,0,100,23,118,4,0,0,100,2138,200
61,118,1,0,0,100,25,118,1,0,0,100,2172,200
63,118,1,0,0,100,25,118,4,0,0,100,2207,200
65,118,1,0,0,100,25,118,4,0,0,100,2241,200
67,118,1,0,0,100,25,118,4,0,0,100,2276,200
69,118,1,0,0,100,25,118,4,0,0,100,2310,200
71,118,1,0,0,100,23,118,0,0,0,100,2345,200
73,118,1,0,0,100,23,118,4,0,0,100,2379,200
75,118,1,0,0,100,25,118,1,0,0,100,2414,200
77,118,1,0,0,100,27,118,1,0,0,100,2448,200
79,118,1,0,0,100,29,118,1,0,0,100,2483,200
81,118,1,0,0,100,31,118,1,0,0,100,2517,200
83,118,1,0,0,100,33,118,1,0,0,100,2552,200
85,118,1,0,0,100,35,118,1,0,0,100,2586,200
87,118,1,0,0,100,37,118,1,0,0,100,2621,200
89,118,1,0,0,100,39,118,1,0,0,100,2655,200
91,118,1,0,0,100,41,118,1,0,0,100,2690,200
93,118,1,0,0,100,43,118,1,0,0,100,2724,200
95,118,1,0,0,100,45,118,1,0,0,100,2759,200
97,118,1,0,0,100,47,118,1,0,0,100,2793,200
99,118,1,0,0,100,49,118,1,0,0,100,2828,200
101,118,1,0,0,100,51,118,1,0,0,100,2862,200
103,118,1,0,0,100,53,118,1,0,0,100,2897,200
105,118,1,0,0,100,55,118,1,0,0,100,2931,200
107,118,1,0,0,100,57,118,1,0,0,100,2966,200
109,118,1,0,0,100,59,118,1,0,0,100,3000,200
111,118,1,0,0,100,61,118,1,0,0,100,3036,200
113,118,1,0,0,100,63,118,1,0,0,100,3071,200
115,118,1,0,0,100,65,118,1,0,0,100,3107,200
117,118,1,0,0,100,67,118,1,0,0,100,3143,200
119,118,1,0,0,100,69,118,1,0,0,100,3179,200
121,118,1,0,0,100,71,118,1,0,0,100,3214,200
123,118,1,0,0,100,73,118,1,0,0,100,3250,200
125,118,1,0,0,100,75,118,1,0,0,100,3286,200
127,118,1,0,0,100,77,118,1,0,0,100,3321,200
129,118,1,0,0,100,79,118,1,0,0,100,3357,200
131,118,1,0,0,100,81,118,1,0,0,100,3393,200
133,118,1,0,0,100,83,118,1,0,0,100,3429,200
135,118,1,0,0,100,85,118,1,0,0,100,3464,200
137,118,1,0,0,100,87,118,1,0,0,100,3500,200
139,118,1,0,0,100,89,118,1,0,0,100,3536,200
141,118,1,0,0,100,91,118,1,0,0,100,3571,200
143,118,1,0,0,100,93,118,1,0,0,100,3607,200
145,118,1,0,0,100,95,118,1,0,0,100,3643,200
143,118,1,0,0,100,93,118,0,0,0,100,3679,200
145,118,1,0,0,100,95,118,1,0,0,100,3714,200
147,118,1,0,0,100,97,118,1,0,0,100,3750,200
149,118,1,0,0,100,99,118,1,0,0,100,3786,200
151,118,1,0,0,100,101,118,1,0,0,100,3821,200
151,116,1,0,0,100,101,116,3,0,0,100,3857,200
153,116,1,0,0,100,103,116,1,0,0,100,3893,200
155,116,1,0,0,100,105,116,1,0,0,100,3929,200
157,116,1,0,0,100,107,116,1,0,0,100,3964,200
159,116,1,0,0,100,109,116,1,0,0,100,4000,200
161,116,1,0,0,100,111,116,1,0,0,100,4036,200
163,116,1,0,0,100,113,116,1,0,0,100,4071,200
163,118,1,0,0,100,113,118,2,0,0,100,4107,200
165,118,1,0,0,100,115,118,1,0,0,100,4143,200
167,118,1,0,0,100,117,118,1,0,0,100,4179,200
169,118,1,0,0,100,119,118,1,0,0,100,4214,200
169,118,4,0,0,100,121,118,1,0,0,100,4250,200
169,118,4,0,0,100,123,118,1,0,0,100,4286,200
169,118,4,0,0,100,125,118,1,0,0,100,4321,200
169,118,4,0,0,100,127,118,1,0,0,100,4357,200
169,118,4,0,0,100,129,118,1,0,0,100,4393,200
169,118,4,0,0,100,129,116,3,0,0,100,4429,200
169,118,4,0,0,100,131,116,1,0,0,100,4464,200
169,118,4,0,0,100,131,118,2,0,0,100,4857,200
169,118,4,0,0,100,133,118,1,0,0,100,5517,200
167,118,0,0,0,100,133,118,4,0,0,100,5724,200
165,118,0,0,0,100,133,118,4,0,0,100,5759,200
163,118,0,0,0,100,133,120,2,0,0,100,5793,200
161,118,0,0,0,100,133,120,4,0,0,100,5828,200
159,118,0,0,0,100,133,120,4,0,0,100,5862,200
157,118,0,0,0,100,133,120,4,0,0,100,5897,200
155,118,0,0,0,100,133,120,4,0,0,100,5931,200
153,118,0,0,0,100,133,120,4,0,0,100,5966,200
151,118,0,0,0,100,133,120,4,0,0,100,6000,200
149,118,0,0,0,100,133,120,4,0,0,100,6053,200
147,118,0,0,0,100,133,120,4,0,0,100,6105,200
145,118,0,0,0,100,133,120,4,0,0,100,6158,200
143,118,0,0,0,100,133,120,4,0,0,100,6210,200
141,118,0,0,0,100,133,120,4,0,0,100,6263,200
139,118,0,0,0,100,131,120,0,0,0,100,6315,200
137,118,0,0,0,100,131,120,4,0,0,100,6368,200
135,118,0,0,0,100,131,120,4,0,0,100,6421,200
133,118,0,0,0,100,131,120,4,0,0,100,6473,200
131,118,0,0,0,100,131,120,4,0,0,100,6526,200
129,118,0,0,0,100,131,120,4,0,0,100,6578,200
129,120,3,0,0,100,131,120,4,0,0,100,6631,200
129,122,3,0,0,100,131,120,4,0,0,100,6684,200
129,124,3,0,0,100,131,118,3,0,0,100,6736,200
129,126,3,0,0,100,131,118,4,0,0,100,6789,200
129,128,3,0,0,100,131,120,2,0,0,100,6841,200
129,130,3,0,0,100,131,120,4,0,0,100,6894,200
129,132,3,0,0,100,131,120,4,0,0,100,6946,200
129,134,3,0,0,100,131,122,2,0,0,100,6999,200
129,136,3,0,1,100,129,122,0,0,1,10100,13999,10200
