P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
206,139,1,0,0,100,204,139,4,0,0,100,1500,200
208,139,1,0,0,100,204,141,2,0,0,100,1536,200
210,139,1,0,0,100,204,141,4,0,0,100,1571,200
212,139,1,0,0,100,204,141,4,0,0,100,1607,200
214,139,1,0,0,100,204,141,4,0,0,100,1643,200
216,139,1,0,0,100,204,141,4,0,0,100,1679,200
218,139,1,0,0,100,204,141,4,0,0,100,1714,200
220,139,1,0,0,100,204,141,4,0,0,100,1750,200
222,139,1,0,0,100,204,141,4,0,0,100,1786,200
224,139,1,0,0,100,204,141,4,0,0,100,1821,200
226,139,1,0,0,100,204,141,4,0,0,100,1857,200
228,139,1,0,0,100,204,141,4,0,0,100,1893,200
230,139,1,0,0,100,202,141,0,0,0,100,1929,200
232,139,1,0,0,100,202,141,4,0,0,100,1964,200
234,139,1,0,0,100,202,141,4,0,0,100,2000,200
236,139,1,0,0,100,202,141,4,0,0,100,2036,200
238,139,1,0,0,100,202,141,4,0,0,100,2071,200
240,139,1,0,0,100,202,141,4,0,0,100,2107,200
242,139,1,0,0,100,202,139,3,0,0,100,2143,200
244,139,1,0,0,100,202,141,2,0,0,100,2179,200
246,139,1,0,0,100,202,141,4,0,0,100,2214,200
248,139,1,0,0,100,202,141,4,0,0,100,2250,200
250,139,1,0,0,100,200,141,0,0,0,100,2286,200
252,139,1,0,0,100,202,141,1,0,0,100,2321,200
254,139,1,0,0,100,204,141,1,0,0,100,2357,200
254,137,1,0,0,100,204,139,3,0,0,100,2393,200
256,137,1,0,0,100,206,139,1,0,0,100,2429,200
258,137,1,0,0,100,208,139,1,0,0,100,2464,200
258,139,1,0,0,100,208,141,2,0,0,100,2500,200
260,139,1,0,0,100,210,141,1,0,0,100,2536,200
262,139,1,0,0,100,212,141,1,0,0,100,2571,200
264,139,1,0,0,100,214,141,1,0,0,100,2607,200
266,139,1,0,0,100,216,141,1,0,0,100,2643,200
268,139,1,0,0,100,218,141,1,0,0,100,2679,200
270,139,1,0,0,100,220,141,1,0,0,100,2714,200
272,139,1,0,0,100,222,141,1,0,0,100,2750,200
274,139,1,0,0,100,224,141,1,0,0,100,2786,200
276,139,1,0,0,100,226,141,1,0,0,100,2821,200
278,139,1,0,0,100,228,141,1,0,0,100,2857,200
280,139,1,0,0,100,230,141,1,0,0,100,2893,200
282,139,1,0,0,100,232,141,1,0,0,100,2929,200
284,139,1,0,0,100,234,141,1,0,0,100,2964,200
286,139,1,0,0,100,236,141,1,0,0,100,3000,200
288,139,1,0,0,100,238,141,1,0,0,100,3036,200
290,139,1,0,0,100,240,141,1,0,0,100,3071,200
292,139,1,0,0,100,242,141,1,0,0,100,3107,200
294,139,1,0,0,100,244,141,1,0,0,100,3143,200
296,139,1,0,0,100,246,141,1,0,0,100,3179,200
298,139,1,0,0,100,248,141,1,0,0,100,3214,200
296,139,1,0,0,100,246,141,0,0,0,100,3250,200
298,139,1,0,0,100,248,141,1,0,0,100,3286,200
300,139,1,0,0,100,250,141,1,0,0,100,3321,200
302,139,1,0,0,100,252,141,1,0,0,100,3357,200
304,139,1,0,0,100,254,141,1,0,0,100,3393,200
306,139,1,0,0,100,256,141,1,0,0,100,3429,200
308,139,1,0,0,100,258,141,1,0,0,100,3464,200
310,139,1,0,0,100,260,141,1,0,0,100,3500,200
312,139,1,0,0,100,262,141,1,0,0,100,3536,200
314,139,1,0,0,100,264,141,1,0,0,100,3571,200
316,139,1,0,0,100,266,141,1,0,0,100,3607,200
318,139,1,0,0,100,268,141,1,0,0,100,3643,200
320,139,1,0,0,100,270,141,1,0,0,100,3679,200
322,139,1,0,0,100,272,141,1,0,0,100,3714,200
324,139,1,0,0,100,274,141,1,0,0,100,3750,200
326,139,1,0,0,100,276,141,1,0,0,100,3786,200
328,139,1,0,0,100,278,141,1,0,0,100,3821,200
330,139,1,0,0,100,280,141,1,0,0,100,3857,200
332,139,1,0,0,100,282,141,1,0,0,100,3893,200
334,139,1,0,0,100,284,141,1,0,0,100,3929,200
336,139,1,0,0,100,286,141,1,0,0,100,3964,200
338,139,1,0,0,100,288,141,1,0,0,100,4000,200
