P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
344,240,4,0,0,100,344,242,2,0,0,100,200,200
344,240,4,0,0,100,344,244,2,0,0,100,1138,200
342,240,0,0,0,100,344,244,4,0,0,100,1414,200
340,240,0,0,0,100,344,244,4,0,0,100,1448,200
338,240,0,0,0,100,342,244,0,0,0,100,1483,200
336,240,0,0,0,100,342,244,4,0,0,100,1517,200
334,240,0,0,0,100,342,244,4,0,0,100,1552,200
332,240,0,0,0,100,342,244,4,0,0,100,1586,200
330,240,0,0,0,100,342,244,4,0,0,100,1621,200
328,240,0,0,0,100,342,244,4,0,0,100,1655,200
326,240,0,0,0,100,342,242,3,0,0,100,1690,200
324,240,0,0,0,100,342,242,4,0,0,100,1724,200
322,240,0,0,0,100,342,242,4,0,0,100,1759,200
320,240,0,0,0,100,342,242,4,0,0,100,1793,200
318,240,0,0,0,100,342,242,4,0,0,100,1828,200
316,240,0,0,0,100,342,242,4,0,0,100,1862,200
314,240,0,0,0,100,342,242,4,0,0,100,1897,200
312,240,0,0,0,100,342,242,4,0,0,100,1931,200
310,240,0,0,0,100,342,242,4,0,0,100,1966,200
308,240,0,0,0,100,342,242,4,0,0,100,2000,200
306,240,0,0,0,100,342,242,4,0,0,100,2036,200
304,240,0,0,0,100,342,242,4,0,0,100,2071,200
302,240,0,0,0,100,342,242,4,0,0,100,2107,200
300,240,0,0,0,100,342,242,4,0,0,100,2143,200
298,240,0,0,0,100,342,242,4,0,0,100,2179,200
296,240,0,0,0,100,342,242,4,0,0,100,2214,200
294,240,0,0,0,100,342,242,4,0,0,100,2250,200
296,240,0,0,0,100,344,242,1,0,0,100,2286,200
294,240,0,0,0,100,344,242,4,0,0,100,2321,200
292,240,0,0,0,100,342,242,0,0,0,100,2357,200
290,240,0,0,0,100,340,242,0,0,0,100,2393,200
288,240,0,0,0,100,338,242,0,0,0,100,2429,200
290,240,0,0,0,100,340,242,1,0,0,100,2464,200
288,240,0,0,0,100,338,242,0,0,0,100,2500,200
286,240,0,0,0,100,336,242,0,0,0,100,2536,200
284,240,0,0,0,100,334,242,0,0,0,100,2571,200
282,240,0,0,0,100,332,242,0,0,0,100,2607,200
280,240,0,0,0,100,330,242,0,0,0,100,2643,200
278,240,0,0,0,100,328,242,0,0,0,100,2679,200
278,242,3,0,0,100,326,242,0,0,0,100,2714,200
278,244,3,0,0,100,324,242,0,0,0,100,2750,200
278,246,3,0,0,100,322,242,0,0,0,100,2786,200
278,248,3,0,0,100,322,242,4,0,0,100,2821,200
278,250,3,0,0,100,322,242,4,0,0,100,2857,200
278,252,3,0,0,100,322,242,4,0,0,100,2893,200
278,254,3,0,0,100,322,242,4,0,0,100,2929,200
278,256,3,0,0,100,322,242,4,0,0,100,2964,200
278,258,3,0,0,100,322,244,2,0,0,100,3000,200
278,260,3,0,0,100,322,244,4,0,0,100,3034,200
278,262,3,0,0,100,322,244,4,0,0,100,3069,200
278,264,3,0,0,100,322,244,4,0,0,100,3103,200
278,266,3,0,0,100,322,244,4,0,0,100,3138,200
278,268,3,0,0,100,322,244,4,0,0,100,3172,200
278,270,3,0,0,100,320,244,0,0,0,100,3207,200
278,272,3,0,0,100,318,244,0,0,0,100,3241,200
278,274,3,0,0,100,316,244,0,0,0,100,3276,200
