P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
173,241,4,0,0,100,173,243,2,0,0,100,14:54:10,1034,200
171,241,0,0,0,100,175,243,1,0,0,100,14:54:10,1379,200
169,241,0,0,0,100,177,243,1,0,0,100,14:54:10,1414,200
167,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1448,200
165,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1483,200
163,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1517,200
161,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1552,200
159,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1586,200
157,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1621,200
155,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1655,200
153,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1690,200
151,241,0,0,0,100,179,243,1,0,0,100,14:54:10,1724,200
149,241,0,0,0,100,179,243,4,0,0,100,14:54:10,1759,200
147,241,0,0,0,100,179,243,4,0,0,100,14:54:10,1793,200
145,241,0,0,0,100,177,243,0,0,0,100,14:54:10,1828,200
143,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1862,200
141,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1897,200
139,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1931,200
137,241,0,0,0,100,177,243,4,0,0,100,14:54:10,1966,200
135,241,0,0,0,100,177,243,4,0,0,100,14:54:11,2000,200
133,241,0,0,0,100,177,243,4,0,0,100,14:54:11,2036,200
131,241,0,0,0,100,177,243,4,0,0,100,14:54:11,2071,200
129,241,0,0,0,100,177,243,4,0,0,100,14:54:11,2107,200
127,241,0,0,0,100,177,243,4,0,0,100,14:54:11,2143,200
125,241,0,0,0,100,175,243,0,0,0,100,14:54:11,2179,200
125,239,0,0,0,100,175,241,3,0,0,100,14:54:11,2214,200
125,241,0,0,0,100,175,243,2,0,0,100,14:54:11,2250,200
123,241,0,0,0,100,173,243,0,0,0,100,14:54:11,2286,200
121,241,0,0,0,100,171,243,0,0,0,100,14:54:11,2321,200
119,241,0,0,0,100,169,243,0,0,0,100,14:54:11,2357,200
117,241,0,0,0,100,167,243,0,0,0,100,14:54:11,2393,200
115,241,0,0,0,100,165,243,0,0,0,100,14:54:11,2429,200
113,241,0,0,0,100,163,243,0,0,0,100,14:54:11,2464,200
111,241,0,0,0,100,161,243,0,0,0,100,14:54:11,2500,200
109,241,0,0,0,100,159,243,0,0,0,100,14:54:11,2536,200
107,241,0,0,0,100,157,243,0,0,0,100,14:54:11,2571,200
105,241,0,0,0,100,155,243,0,0,0,100,14:54:11,2607,200
103,241,0,0,0,100,153,243,0,0,0,100,14:54:11,2643,200
101,241,0,0,0,100,151,243,0,0,0,100,14:54:11,2679,200
101,243,0,0,0,100,151,245,2,0,0,100,14:54:11,2714,200
99,243,0,0,0,100,149,245,0,0,0,100,14:54:11,2750,200
97,243,0,0,0,100,147,245,0,0,0,100,14:54:11,2786,200
95,243,0,0,0,100,145,245,0,0,0,100,14:54:11,2821,200
93,243,0,0,0,100,143,245,0,0,0,100,14:54:11,2857,200
93,241,0,0,0,100,143,243,3,0,0,100,14:54:11,2893,200
91,241,0,0,0,100,141,243,0,0,0,100,14:54:11,2929,200
89,241,0,0,0,100,139,243,0,0,0,100,14:54:11,2964,200
87,241,0,0,0,100,137,243,0,0,0,100,14:54:12,3000,200
85,241,0,0,0,100,135,243,0,0,0,100,14:54:12,3036,200
83,241,0,0,0,100,133,243,0,0,0,100,14:54:12,3071,200
81,241,0,0,0,100,131,243,0,0,0,100,14:54:12,3107,200
79,241,0,0,0,100,129,243,0,0,0,100,14:54:12,3143,200
77,241,0,0,0,100,127,243,0,0,0,100,14:54:12,3179,200
77,241,0,0,0,100,127,243,4,0,0,100,14:54:12,3214,200
75,241,0,0,0,100,125,243,0,0,0,100,14:54:12,3250,200
75,241,0,0,0,100,125,243,4,0,0,100,14:54:12,3286,200
73,241,0,0,0,100,123,243,0,0,0,100,14:54:12,3321,200
