P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
25,199,4,0,0,100,25,197,3,0,0,100,67,200
25,199,4,0,0,100,23,197,0,0,0,100,733,200
25,199,4,0,0,100,21,197,0,0,0,100,933,200
25,199,4,0,0,100,21,195,3,0,0,100,1034,200
25,199,4,0,0,100,23,195,1,0,0,100,1172,200
25,197,2,0,0,100,23,195,4,0,0,100,1379,200
25,195,2,0,0,100,23,195,4,0,0,100,1414,200
25,193,2,0,0,100,23,195,4,0,0,100,1448,200
25,191,2,0,0,100,23,195,4,0,0,100,1483,200
25,189,2,0,0,100,23,195,4,0,0,100,1517,200
25,187,2,0,0,100,23,195,4,0,0,100,1552,200
25,185,2,0,0,100,23,195,4,0,0,100,1586,200
25,183,2,0,0,100,23,195,4,0,0,100,1621,200
25,181,2,0,0,100,23,195,4,0,0,100,1655,200
25,179,2,0,0,100,23,195,4,0,0,100,1690,200
25,177,2,0,0,100,23,195,4,0,0,100,1724,200
25,175,2,0,0,100,23,195,4,0,0,100,1759,200
25,173,2,0,0,100,23,195,4,0,0,100,1793,200
25,171,2,0,0,100,23,195,4,0,0,100,1828,200
25,169,2,0,0,100,23,195,4,0,0,100,1862,200
25,167,2,0,0,100,23,195,4,0,0,100,1897,200
25,165,2,0,0,100,23,195,4,0,0,100,1931,200
25,163,2,0,0,100,23,195,4,0,0,100,1966,200
25,161,2,0,0,100,25,195,1,0,0,100,2000,200
25,159,2,0,0,100,25,195,4,0,0,100,2034,200
25,157,2,0,0,100,25,195,4,0,0,100,2069,200
25,155,2,0,0,100,25,195,4,0,0,100,2103,200
25,153,2,0,0,100,25,195,4,0,0,100,2138,200
25,151,2,0,0,100,25,195,4,0,0,100,2172,200
25,149,2,0,0,100,25,195,4,0,0,100,2207,200
25,147,2,0,0,100,25,195,4,0,0,100,2241,200
25,145,2,0,0,100,25,195,4,0,0,100,2276,200
25,143,2,0,0,100,25,193,3,0,0,100,2310,200
25,141,2,0,0,100,25,191,3,0,0,100,2345,200
25,139,2,0,0,100,25,189,3,0,0,100,2379,200
25,137,2,0,0,100,25,187,3,0,0,100,2414,200
27,137,1,0,0,100,25,185,3,0,0,100,2448,200
29,137,1,0,0,100,25,183,3,0,0,100,2483,200
31,137,1,0,0,100,25,181,3,0,0,100,2517,200
33,137,1,0,0,100,25,179,3,0,0,100,2552,200
33,137,4,0,0,100,25,181,2,0,0,100,2586,200
33,137,4,0,0,100,23,181,0,0,0,100,2690,200
33,137,4,0,0,100,25,181,1,0,0,100,2931,200
35,137,1,0,0,100,25,181,4,0,0,100,2966,200
37,137,1,0,0,100,25,181,4,0,0,100,3000,200
39,137,1,0,0,100,25,181,4,0,0,100,3036,200
41,137,1,0,0,100,25,181,4,0,0,100,3071,200
43,137,1,0,0,100,23,181,0,0,0,100,3107,200
45,137,1,0,0,100,23,181,4,0,0,100,3143,200
47,137,1,0,0,100,23,181,4,0,0,100,3179,200
49,137,1,0,0,100,23,179,3,0,0,100,3214,200
51,137,1,0,0,100,23,177,3,0,0,100,3250,200
53,137,1,0,0,100,23,175,3,0,0,100,3286,200
55,137,1,0,0,100,23,173,3,0,0,100,3321,200
57,137,1,0,0,100,23,175,2,0,0,100,3357,200
59,137,1,0,0,100,23,173,3,0,0,100,3393,200
57,137,1,0,0,100,21,173,0,0,0,100,3429,200
59,137,1,0,0,100,21,171,3,0,0,100,3464,200
61,137,1,0,0,100,21,169,3,0,0,100,3500,200
61,135,1,0,0,100,21,167,3,0,0,100,3536,200
63,135,1,0,0,100,23,167,1,0,0,100,3571,200
65,135,1,0,0,100,25,167,1,0,0,100,3607,200
67,135,1,0,0,100,27,167,1,0,0,100,3643,200
69,135,1,0,0,100,29,167,1,0,0,100,3679,200
71,135,1,0,0,100,31,167,1,0,0,100,3714,200
71,135,1,1,0,100,33,167,1,0,0,100,3750,200
71,135,1,1,0,50,35,167,1,0,0,100,3786,150
71,135,1,1,0,0,37,167,1,0,0,100,3821,100
71,135,1,1,0,-50,37,167,4,0,0,100,3857,50
71,135,1,1,0,-100,37,167,4,0,0,100,3893,0
