P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
324,31,3,0,0,100,324,29,4,0,0,100,1241,200
324,33,3,0,0,100,324,29,4,0,0,100,1276,200
322,33,0,0,0,100,324,29,4,0,0,100,1310,200
320,33,0,0,0,100,324,29,4,0,0,100,1345,200
318,33,0,0,0,100,324,29,4,0,0,100,1379,200
316,33,0,0,0,100,324,29,4,0,0,100,1414,200
314,33,0,0,0,100,324,29,4,0,0,100,1448,200
312,33,0,0,0,100,324,27,3,0,0,100,1483,200
310,33,0,0,0,100,324,27,4,0,0,100,1517,200
308,33,0,0,0,100,324,25,3,0,0,100,1552,200
306,33,0,0,0,100,322,25,0,0,0,100,1586,200
304,33,0,0,0,100,322,25,4,0,0,100,1621,200
302,33,0,0,0,100,322,25,4,0,0,100,1655,200
300,33,0,0,0,100,322,25,4,0,0,100,1690,200
298,33,0,0,0,100,322,25,4,0,0,100,1724,200
296,33,0,0,0,100,322,25,4,0,0,100,1759,200
294,33,0,0,0,100,322,25,4,0,0,100,1793,200
294,35,3,0,0,100,322,25,4,0,0,100,1828,200
294,37,3,0,0,100,322,25,4,0,0,100,1862,200
294,39,3,0,0,100,322,25,4,0,0,100,1897,200
294,41,3,0,0,100,322,25,4,0,0,100,1931,200
294,43,3,0,0,100,322,25,4,0,0,100,1966,200
294,45,3,0,0,100,322,25,4,0,0,100,2000,200
294,47,3,0,0,100,322,25,4,0,0,100,2042,200
294,49,3,0,0,100,322,25,4,0,0,100,2083,200
294,51,3,0,0,100,322,25,4,0,0,100,2125,200
294,53,3,0,0,100,322,25,4,0,0,100,2167,200
294,55,3,0,0,100,322,25,4,0,0,100,2208,200
294,57,3,0,0,100,322,25,4,0,0,100,2250,200
294,59,3,0,0,100,322,25,4,0,0,100,2291,200
294,61,3,0,0,100,322,25,4,0,0,100,2333,200
294,63,3,0,0,100,322,25,4,0,0,100,2375,200
294,65,3,0,0,100,322,25,4,0,0,100,2416,200
294,67,3,0,0,100,322,25,4,0,0,100,2458,200
294,69,3,0,0,100,322,27,2,0,0,100,2500,200
294,71,3,0,0,100,322,29,2,0,0,100,2541,200
294,73,3,0,0,100,322,31,2,0,0,100,2583,200
294,75,3,0,0,100,322,33,2,0,0,100,2624,200
294,77,3,0,0,100,322,35,2,0,0,100,2666,200
294,79,3,0,0,100,322,37,2,0,0,100,2708,200
294,81,3,0,0,100,322,39,2,0,0,100,2749,200
294,83,3,0,0,100,322,41,2,0,0,100,2791,200
294,85,3,0,0,100,322,43,2,0,0,100,2833,200
294,87,3,0,0,100,322,45,2,0,0,100,2874,200
294,89,3,0,0,100,320,45,0,0,0,100,2916,200
294,91,3,0,0,100,320,47,2,0,0,100,2957,200
294,93,3,0,0,100,320,49,2,0,0,100,2999,200
294,95,3,0,1,100,320,51,2,0,1,10100,9999,10200
