P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
231,98,4,0,0,100,231,100,2,0,0,100,14:25:23,111,200
231,98,4,0,0,100,231,102,2,0,0,100,14:25:23,444,200
231,98,4,0,0,100,229,102,0,0,0,100,14:25:23,944,200
231,100,3,0,0,100,229,102,4,0,0,100,14:25:24,1310,200
231,102,3,0,0,100,229,102,4,0,0,100,14:25:24,1345,200
231,104,3,0,0,100,229,102,4,0,0,100,14:25:24,1379,200
231,106,3,0,0,100,229,102,4,0,0,100,14:25:24,1414,200
231,108,3,0,0,100,229,102,4,0,0,100,14:25:24,1448,200
231,110,3,0,0,100,231,102,1,0,0,100,14:25:24,1483,200
231,112,3,0,0,100,231,102,4,0,0,100,14:25:24,1517,200
231,114,3,0,0,100,231,102,4,0,0,100,14:25:24,1552,200
231,116,3,0,0,100,231,102,4,0,0,100,14:25:24,1586,200
231,118,3,0,0,100,231,102,4,0,0,100,14:25:24,1621,200
231,120,3,0,0,100,231,102,4,0,0,100,14:25:24,1655,200
231,122,3,0,0,100,231,102,4,0,0,100,14:25:24,1690,200
231,124,3,0,0,100,231,102,4,0,0,100,14:25:24,1724,200
229,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1759,200
227,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1793,200
225,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1828,200
223,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1862,200
221,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1897,200
219,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1931,200
217,124,0,0,0,100,231,102,4,0,0,100,14:25:24,1966,200
215,124,0,0,0,100,231,102,4,0,0,100,14:25:25,2000,200
213,124,0,0,0,100,233,102,1,0,0,100,14:25:25,2034,200
211,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2069,200
209,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2103,200
207,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2138,200
205,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2172,200
203,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2207,200
201,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2241,200
199,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2276,200
197,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2310,200
195,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2345,200
193,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2379,200
191,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2414,200
189,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2448,200
187,124,0,0,0,100,233,102,4,0,0,100,14:25:25,2483,200
185,124,0,0,0,100,231,102,0,0,0,100,14:25:25,2517,200
183,124,0,0,0,100,229,102,0,0,0,100,14:25:25,2552,200
181,124,0,0,0,100,227,102,0,0,0,100,14:25:25,2586,200
179,124,0,0,0,100,225,102,0,0,0,100,14:25:25,2621,200
177,124,0,0,0,100,223,102,0,0,0,100,14:25:25,2655,200
175,124,0,0,0,100,221,102,0,0,0,100,14:25:25,2690,200
173,124,0,0,0,100,219,102,0,0,0,100,14:25:25,2724,200
