P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
66,14,4,0,0,100,66,16,2,0,0,100,1357,200
66,14,4,0,0,100,66,18,2,0,0,100,1464,200
66,16,3,0,0,100,66,18,4,0,0,100,1500,200
66,18,3,0,0,100,66,18,4,0,0,100,1536,200
66,20,3,0,0,100,66,18,4,0,0,100,1571,200
66,22,3,0,0,100,66,18,4,0,0,100,1607,200
66,24,3,0,0,100,66,18,4,0,0,100,1643,200
66,26,3,0,0,100,64,18,0,0,0,100,1679,200
66,28,3,0,0,100,64,18,4,0,0,100,1714,200
66,30,3,0,0,100,64,18,4,0,0,100,1750,200
66,32,3,0,0,100,64,18,4,0,0,100,1786,200
66,34,3,0,0,100,64,18,4,0,0,100,1821,200
66,36,3,0,0,100,64,18,4,0,0,100,1857,200
66,38,3,0,0,100,64,18,4,0,0,100,1893,200
66,40,3,0,0,100,64,18,4,0,0,100,1929,200
66,42,3,0,0,100,64,18,4,0,0,100,1964,200
66,44,3,0,0,100,64,18,4,0,0,100,2000,200
66,46,3,0,0,100,64,18,4,0,0,100,2036,200
66,48,3,0,0,100,64,18,4,0,0,100,2071,200
66,50,3,0,0,100,64,18,4,0,0,100,2107,200
66,52,3,0,0,100,64,18,4,0,0,100,2143,200
66,54,3,0,0,100,64,18,4,0,0,100,2179,200
66,56,3,0,0,100,64,18,4,0,0,100,2214,200
66,58,3,0,0,100,64,18,4,0,0,100,2250,200
66,60,3,0,0,100,64,18,4,0,0,100,2286,200
66,62,3,0,0,100,64,18,4,0,0,100,2321,200
66,64,3,0,0,100,64,18,4,0,0,100,2357,200
66,66,3,0,0,100,64,18,4,0,0,100,2393,200
66,64,3,0,0,100,64,16,3,0,0,100,2429,200
66,66,3,0,0,100,64,16,4,0,0,100,2464,200
66,68,3,0,0,100,64,18,2,0,0,100,2500,200
66,70,3,0,0,100,64,20,2,0,0,100,2536,200
66,72,3,0,0,100,64,22,2,0,0,100,2571,200
66,74,3,0,0,100,64,24,2,0,0,100,2607,200
66,74,3,0,0,100,64,24,4,0,0,100,2643,200
66,76,3,0,0,100,64,26,2,0,0,100,2679,200
66,78,3,0,0,100,64,28,2,0,0,100,2714,200
66,80,3,0,0,100,64,30,2,0,0,100,2750,200
66,82,3,0,0,100,64,32,2,0,0,100,2786,200
66,84,3,0,0,100,64,34,2,0,0,100,2821,200
66,86,3,0,0,100,64,36,2,0,0,100,2857,200
66,88,3,0,0,100,64,38,2,0,0,100,2893,200
66,90,3,0,0,100,64,40,2,0,0,100,2929,200
66,92,3,0,0,100,64,42,2,0,0,100,2964,200
66,94,3,0,0,100,64,44,2,0,0,100,3000,200
66,96,3,0,0,100,64,46,2,0,0,100,3036,200
66,98,3,0,0,100,64,48,2,0,0,100,3071,200
66,100,3,0,0,100,64,50,2,0,0,100,3107,200
66,102,3,0,0,100,64,52,2,0,0,100,3143,200
66,104,3,0,0,100,64,54,2,0,0,100,3179,200
66,106,3,0,0,100,64,56,2,0,0,100,3214,200
66,108,3,0,0,100,64,58,2,0,0,100,3250,200
66,108,3,0,0,100,64,58,4,0,0,100,3286,200
66,110,3,0,0,100,64,60,2,0,0,100,3321,200
66,112,3,0,0,100,64,62,2,0,0,100,3357,200
66,110,3,0,0,100,64,60,3,0,0,100,3393,200
66,112,3,0,0,100,64,62,2,0,0,100,3429,200
66,114,3,0,0,100,64,64,2,0,0,100,3464,200
66,116,3,0,0,100,64,66,2,0,0,100,3500,200
66,118,3,0,0,100,64,68,2,0,0,100,3536,200
66,120,3,0,0,100,64,70,2,0,0,100,3571,200
66,122,3,0,0,100,64,72,2,0,0,100,3607,200
66,124,3,0,0,100,64,74,2,0,0,100,3643,200
66,126,3,0,0,100,64,76,2,0,0,100,3679,200
66,128,3,0,0,100,64,78,2,0,0,100,3714,200
66,130,3,0,0,100,64,80,2,0,0,100,3750,200
66,132,3,0,0,100,64,82,2,0,0,100,3786,200
66,134,3,0,0,100,64,84,2,0,0,100,3821,200
66,136,3,0,0,100,64,86,2,0,0,100,3857,200
66,138,3,0,0,100,64,88,2,0,0,100,3893,200
66,140,3,0,0,100,64,90,2,0,0,100,3929,200
66,142,3,0,0,100,64,92,2,0,0,100,3964,200
66,144,3,0,0,100,64,94,2,0,0,100,4000,200
66,146,3,0,0,100,64,96,2,0,0,100,4034,200
66,148,3,0,0,100,64,98,2,0,0,100,4069,200
66,150,3,0,0,100,64,100,2,0,0,100,4103,200
66,152,3,0,0,100,64,102,2,0,0,100,4138,200
68,152,3,0,0,100,66,102,1,0,0,100,4172,200
70,152,3,0,0,100,68,102,1,0,0,100,4207,200
70,154,3,0,0,100,68,104,2,0,0,100,4241,200
70,156,3,0,0,100,68,106,2,0,0,100,4276,200
70,158,3,0,0,100,68,108,2,0,0,100,4310,200
70,160,3,0,0,100,68,110,2,0,0,100,4345,200
70,162,3,0,0,100,68,112,2,0,0,100,4379,200
70,164,3,0,0,100,68,114,2,0,0,100,4414,200
70,166,3,0,0,100,68,116,2,0,0,100,4448,200
70,164,3,0,0,100,68,114,3,0,0,100,4483,200
70,164,3,0,0,100,68,114,4,0,0,100,4517,200
70,166,3,0,0,100,68,116,2,0,0,100,4552,200
70,168,3,0,0,100,68,118,2,0,0,100,4586,200
70,170,3,0,0,100,68,120,2,0,0,100,4621,200
72,170,3,0,0,100,70,120,1,0,0,100,4655,200
72,172,3,0,0,100,70,122,2,0,0,100,4690,200
72,174,3,0,0,100,70,124,2,0,0,100,4724,200
72,176,3,0,0,100,70,126,2,0,0,100,4759,200
72,178,3,0,0,100,70,128,2,0,0,100,4793,200
72,180,3,0,0,100,70,130,2,0,0,100,4828,200
72,182,3,0,0,100,70,132,2,0,0,100,4862,200
72,180,3,0,0,100,70,130,3,0,0,100,4897,200
72,182,3,0,0,100,70,132,2,0,0,100,4931,200
72,184,3,0,0,100,70,134,2,0,0,100,4966,200
72,186,3,0,0,100,70,136,2,0,0,100,5000,200
74,186,3,0,0,100,72,136,1,0,0,100,5036,200
74,188,3,0,0,100,72,138,2,0,0,100,5071,200
74,190,3,0,0,100,72,140,2,0,0,100,5107,200
74,192,3,0,0,100,72,142,2,0,0,100,5143,200
74,194,3,0,0,100,72,144,2,0,0,100,5179,200
74,196,3,0,0,100,72,146,2,0,0,100,5214,200
74,198,3,0,0,100,72,148,2,0,0,100,5250,200
74,200,3,0,0,100,72,150,2,0,0,100,5286,200
74,202,3,0,0,100,72,152,2,0,0,100,5321,200
74,202,3,0,0,100,72,152,4,0,0,100,5357,200
74,204,3,0,0,100,72,154,2,0,0,100,5393,200
74,206,3,0,0,100,72,156,2,0,0,100,5429,200
74,208,3,0,0,100,72,158,2,0,0,100,5464,200
74,210,3,0,0,100,72,160,2,0,0,100,5500,200
74,212,3,0,0,100,72,162,2,0,0,100,5536,200
74,214,3,0,0,100,72,164,2,0,0,100,5571,200
74,216,3,0,0,100,72,166,2,0,0,100,5607,200
74,218,3,0,0,100,72,168,2,0,0,100,5643,200
74,220,3,0,0,100,72,170,2,0,0,100,5679,200
74,222,3,0,0,100,72,172,2,0,0,100,5714,200
74,224,3,0,0,100,72,174,2,0,0,100,5750,200
74,226,3,0,0,100,72,176,2,0,0,100,5786,200
74,228,3,0,0,100,72,178,2,0,0,100,5821,200
74,230,3,0,0,100,72,180,2,0,0,100,5857,200
74,232,3,0,0,100,72,182,2,0,0,100,5893,200
74,234,3,0,0,100,72,184,2,0,0,100,5929,200
74,236,3,0,0,100,72,186,2,0,0,100,5964,200
74,236,3,0,0,100,72,186,4,0,0,100,6000,200
74,238,3,0,0,100,72,188,2,0,0,100,6036,200
74,240,3,0,0,100,72,190,2,0,0,100,6071,200
74,242,3,0,0,100,72,192,2,0,0,100,6107,200
74,242,3,0,0,100,72,192,4,0,0,100,6143,200
74,244,3,0,0,100,72,194,2,0,0,100,6179,200
74,246,3,0,0,100,72,196,2,0,0,100,6214,200
74,248,3,0,0,100,72,198,2,0,0,100,6250,200
74,250,3,0,0,100,72,200,2,0,0,100,6286,200
72,250,3,0,0,100,70,200,0,0,0,100,6321,200
72,252,3,0,0,100,70,202,2,0,0,100,6357,200
72,254,3,0,0,100,70,204,2,0,0,100,6393,200
72,256,3,0,0,100,70,206,2,0,0,100,6429,200
72,258,3,0,0,100,70,208,2,0,0,100,6464,200
72,260,3,0,0,100,70,210,2,0,0,100,6500,200
72,262,3,0,0,100,70,212,2,0,0,100,6536,200
72,264,3,0,0,100,70,214,2,0,0,100,6571,200
72,266,3,0,0,100,70,216,2,0,0,100,6607,200
72,268,3,0,0,100,70,218,2,0,0,100,6643,200
72,270,3,0,0,100,70,220,2,0,0,100,6679,200
72,272,3,0,0,100,70,222,2,0,0,100,6714,200
72,274,3,0,0,100,70,224,2,0,0,100,6750,200
72,276,3,0,0,100,70,226,2,0,0,100,6786,200
72,278,3,0,0,100,70,228,2,0,0,100,6821,200
72,280,3,0,0,100,70,230,2,0,0,100,6857,200
72,278,3,0,0,100,70,228,3,0,0,100,6893,200
72,280,3,0,0,100,70,230,2,0,0,100,6929,200
72,282,3,0,0,100,70,232,2,0,0,100,6964,200
72,284,3,0,0,100,70,234,2,0,0,100,7000,200
72,286,3,0,0,100,70,236,2,0,0,100,7034,200
72,288,3,0,0,100,70,238,2,0,0,100,7069,200
72,290,3,0,0,100,70,240,2,0,0,100,7103,200
72,292,3,0,0,100,70,242,2,0,0,100,7138,200
72,294,3,0,0,100,70,244,2,0,0,100,7172,200
72,296,3,0,0,100,70,246,2,0,0,100,7207,200
72,298,3,0,0,100,70,248,2,0,0,100,7241,200
72,300,3,0,0,100,70,250,2,0,0,100,7276,200
72,302,3,0,0,100,70,252,2,0,0,100,7310,200
72,304,3,0,0,100,70,254,2,0,0,100,7345,200
74,304,3,0,0,100,72,254,1,0,0,100,7379,200
74,306,3,0,0,100,72,256,2,0,0,100,7414,200
74,308,3,0,0,100,72,258,2,0,0,100,7448,200
74,310,3,0,0,100,72,260,2,0,0,100,7483,200
74,312,3,0,0,100,72,262,2,0,0,100,7517,200
74,312,4,0,0,100,72,264,2,0,0,100,7552,200
74,312,4,0,0,100,72,266,2,0,0,100,7586,200
74,312,4,0,0,100,72,268,2,0,0,100,7621,200
74,310,2,0,0,100,72,268,4,0,0,100,7862,200
74,308,2,0,0,100,72,270,2,0,0,100,7897,200
74,306,2,0,0,100,74,270,1,0,0,100,7931,200
74,304,2,0,0,100,76,270,1,0,0,100,7966,200
74,302,2,0,0,100,76,270,4,0,0,100,8000,200
74,300,2,0,0,100,76,270,4,0,0,100,8036,200
74,298,2,0,0,100,76,270,4,0,0,100,8071,200
74,296,2,0,0,100,76,270,4,0,0,100,8107,200
74,294,2,0,0,100,76,270,4,0,0,100,8143,200
74,292,2,0,0,100,76,270,4,0,0,100,8179,200
74,290,2,0,0,100,76,270,4,0,0,100,8214,200
74,288,2,0,0,100,76,270,4,0,0,100,8250,200
74,286,2,0,0,100,76,270,4,0,0,100,8286,200
74,284,2,0,0,100,76,270,4,0,0,100,8321,200
72,284,0,0,0,100,76,270,4,0,0,100,8357,200
70,284,0,0,0,100,76,270,4,0,0,100,8393,200
68,284,0,0,0,100,76,270,4,0,0,100,8429,200
66,284,0,0,0,100,76,270,4,0,0,100,8464,200
64,284,0,0,0,100,78,270,1,0,0,100,8500,200
62,284,0,0,0,100,78,270,4,0,0,100,8536,200
60,284,0,0,0,100,80,270,1,0,0,100,8571,200
58,284,0,0,0,100,80,270,4,0,0,100,8607,200
56,284,0,0,0,100,80,270,4,0,0,100,8643,200
54,284,0,0,0,100,80,270,4,0,0,100,8679,200
52,284,0,0,0,100,80,270,4,0,0,100,8714,200
50,284,0,0,0,100,80,270,4,0,0,100,8750,200
48,284,0,0,0,100,80,270,4,0,0,100,8786,200
46,284,0,0,0,100,80,270,4,0,0,100,8821,200
44,284,0,0,0,100,82,270,1,0,0,100,8857,200
42,284,0,0,0,100,82,270,4,0,0,100,8893,200
40,284,0,0,0,100,82,272,2,0,0,100,8929,200
38,284,0,0,0,100,82,272,4,0,0,100,8964,200
36,284,0,0,0,100,82,272,4,0,0,100,9000,200
34,284,0,0,0,100,82,272,4,0,0,100,9056,200
32,284,0,0,0,100,82,272,4,0,0,100,9111,200
30,284,0,0,0,100,80,272,0,0,0,100,9167,200
28,284,0,0,0,100,78,272,0,0,0,100,9222,200
26,284,0,0,0,100,76,272,0,0,0,100,9278,200
