P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
80,31,4,0,0,100,78,31,0,0,0,100,1679,200
82,31,1,0,0,100,78,31,4,0,0,100,1893,200
84,31,1,0,0,100,78,31,4,0,0,100,1929,200
86,31,1,0,0,100,78,31,4,0,0,100,1964,200
88,31,1,0,0,100,78,31,4,0,0,100,2000,200
90,31,1,0,0,100,78,31,4,0,0,100,2034,200
92,31,1,0,0,100,78,31,4,0,0,100,2069,200
94,31,1,0,0,100,78,31,4,0,0,100,2103,200
96,31,1,0,0,100,78,31,4,0,0,100,2138,200
98,31,1,0,0,100,78,31,4,0,0,100,2172,200
100,31,1,0,0,100,78,31,4,0,0,100,2207,200
102,31,1,0,0,100,78,31,4,0,0,100,2241,200
104,31,1,0,0,100,78,31,4,0,0,100,2276,200
106,31,1,0,0,100,78,31,4,0,0,100,2310,200
108,31,1,0,0,100,76,31,0,0,0,100,2345,200
110,31,1,0,0,100,76,31,4,0,0,100,2379,200
112,31,1,0,0,100,76,31,4,0,0,100,2414,200
114,31,1,0,0,100,76,31,4,0,0,100,2448,200
116,31,1,0,0,100,76,31,4,0,0,100,2483,200
118,31,1,0,0,100,76,31,4,0,0,100,2517,200
120,31,1,0,0,100,76,31,4,0,0,100,2552,200
122,31,1,0,0,100,76,29,3,0,0,100,2586,200
124,31,1,0,0,100,76,29,4,0,0,100,2621,200
126,31,1,0,0,100,76,29,4,0,0,100,2655,200
128,31,1,0,0,100,78,29,1,0,0,100,2690,200
128,29,1,0,0,100,78,27,3,0,0,100,2724,200
130,29,1,0,0,100,80,27,1,0,0,100,2759,200
132,29,1,0,0,100,82,27,1,0,0,100,2793,200
134,29,1,0,0,100,84,27,1,0,0,100,2828,200
136,29,1,0,0,100,86,27,1,0,0,100,2862,200
138,29,1,0,0,100,88,27,1,0,0,100,2897,200
140,29,1,0,0,100,90,27,1,0,0,100,2931,200
142,29,1,0,0,100,92,27,1,0,0,100,2966,200
144,29,1,0,0,100,94,27,1,0,0,100,3000,200
146,29,1,0,0,100,96,27,1,0,0,100,3036,200
148,29,1,0,0,100,98,27,1,0,0,100,3071,200
150,29,1,0,0,100,100,27,1,0,0,100,3107,200
152,29,1,0,0,100,102,27,1,0,0,100,3143,200
154,29,1,0,0,100,104,27,1,0,0,100,3179,200
156,29,1,0,0,100,106,27,1,0,0,100,3214,200
158,29,1,0,0,100,108,27,1,0,0,100,3250,200
160,29,1,0,0,100,110,27,1,0,0,100,3286,200
162,29,1,0,0,100,112,27,1,0,0,100,3321,200
164,29,1,0,0,100,114,27,1,0,0,100,3357,200
166,29,1,0,0,100,116,27,1,0,0,100,3393,200
168,29,1,0,0,100,118,27,1,0,0,100,3429,200
170,29,1,0,0,100,120,27,1,0,0,100,3464,200
172,29,1,0,0,100,122,27,1,0,0,100,3500,200
172,29,1,0,0,100,122,27,4,0,0,100,3536,200
174,29,1,0,0,100,124,27,1,0,0,100,3571,200
176,29,1,0,0,100,126,27,1,0,0,100,3607,200
178,29,1,0,0,100,128,27,1,0,0,100,3643,200
180,29,1,0,0,100,130,27,1,0,0,100,3679,200
182,29,1,0,0,100,132,27,1,0,0,100,3714,200
184,29,1,0,0,100,134,27,1,0,0,100,3750,200
184,27,1,0,0,100,134,25,3,0,0,100,3786,200
