P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
151,236,1,0,0,100,149,236,4,0,0,100,593,200
153,236,1,0,0,100,149,236,4,0,0,100,630,200
155,236,1,0,0,100,149,236,4,0,0,100,667,200
157,236,1,0,0,100,149,236,4,0,0,100,704,200
159,236,1,0,0,100,149,236,4,0,0,100,741,200
161,236,1,0,0,100,149,236,4,0,0,100,778,200
163,236,1,0,0,100,149,236,4,0,0,100,815,200
165,236,1,0,0,100,149,236,4,0,0,100,852,200
167,236,1,0,0,100,149,236,4,0,0,100,889,200
169,236,1,0,0,100,149,236,4,0,0,100,926,200
171,236,1,0,0,100,149,236,4,0,0,100,963,200
173,236,1,0,0,100,149,236,4,0,0,100,1000,200
175,236,1,0,0,100,149,236,4,0,0,100,1034,200
177,236,1,0,0,100,149,236,4,0,0,100,1069,200
179,236,1,0,0,100,149,236,4,0,0,100,1103,200
181,236,1,0,0,100,149,236,4,0,0,100,1138,200
183,236,1,0,0,100,149,236,4,0,0,100,1172,200
185,236,1,0,0,100,149,236,4,0,0,100,1207,200
187,236,1,0,0,100,149,236,4,0,0,100,1241,200
189,236,1,0,0,100,149,236,4,0,0,100,1276,200
191,236,1,0,0,100,149,236,4,0,0,100,1310,200
193,236,1,0,0,100,149,236,4,0,0,100,1345,200
195,236,1,0,0,100,149,236,4,0,0,100,1379,200
197,236,1,0,0,100,149,234,3,0,0,100,1414,200
199,236,1,0,0,100,149,234,4,0,0,100,1448,200
201,236,1,0,0,100,151,234,1,0,0,100,1483,200
203,236,1,0,0,100,153,234,1,0,0,100,1517,200
205,236,1,0,0,100,155,234,1,0,0,100,1552,200
207,236,1,0,0,100,157,234,1,0,0,100,1586,200
209,236,1,0,0,100,159,234,1,0,0,100,1621,200
211,236,1,0,0,100,161,234,1,0,0,100,1655,200
211,236,1,0,0,100,161,234,4,0,0,100,1690,200
213,236,1,0,0,100,163,234,1,0,0,100,1724,200
215,236,1,0,0,100,165,234,1,0,0,100,1759,200
217,236,1,0,0,100,167,234,1,0,0,100,1793,200
219,236,1,0,0,100,169,234,1,0,0,100,1828,200
221,236,1,0,0,100,171,234,1,0,0,100,1862,200
223,236,1,0,0,100,173,234,1,0,0,100,1897,200
225,236,1,0,0,100,175,234,1,0,0,100,1931,200
225,234,1,0,0,100,175,232,3,0,0,100,1966,200
227,234,1,0,0,100,177,232,1,0,0,100,2000,200
229,234,1,0,0,100,179,232,1,0,0,100,2036,200
231,234,1,0,0,100,181,232,1,0,0,100,2071,200
233,234,1,0,0,100,183,232,1,0,0,100,2107,200
235,234,1,0,0,100,185,232,1,0,0,100,2143,200
237,234,1,0,0,100,187,232,1,0,0,100,2179,200
239,234,1,0,0,100,189,232,1,0,0,100,2214,200
241,234,1,0,0,100,191,232,1,0,0,100,2250,200
243,234,1,0,0,100,193,232,1,0,0,100,2286,200
245,234,1,0,0,100,195,232,1,0,0,100,2321,200
247,234,1,0,0,100,197,232,1,0,0,100,2357,200
249,234,1,0,0,100,199,232,1,0,0,100,2393,200
251,234,1,0,0,100,201,232,1,0,0,100,2429,200
253,234,1,0,0,100,203,232,1,0,0,100,2464,200
251,234,1,0,0,100,201,232,0,0,0,100,2500,200
253,234,1,0,0,100,203,232,1,0,0,100,2536,200
255,234,1,0,0,100,205,232,1,0,0,100,2571,200
257,234,1,0,0,100,207,232,1,0,0,100,2607,200
259,234,1,0,0,100,209,232,1,0,0,100,2643,200
261,234,1,0,0,100,211,232,1,0,0,100,2679,200
263,234,1,0,0,100,213,232,1,0,0,100,2714,200
265,234,1,0,0,100,215,232,1,0,0,100,2750,200
267,234,1,0,0,100,217,232,1,0,0,100,2786,200
269,234,1,0,0,100,219,232,1,0,0,100,2821,200
271,234,1,0,0,100,221,232,1,0,0,100,2857,200
273,234,1,0,0,100,223,232,1,0,0,100,2893,200
273,236,1,0,0,100,223,234,2,0,0,100,2929,200
275,236,1,0,0,100,225,234,1,0,0,100,2964,200
277,236,1,0,0,100,227,234,1,0,0,100,3000,200
279,236,1,0,0,100,229,234,1,0,0,100,3036,200
281,236,1,0,0,100,231,234,1,0,0,100,3071,200
283,236,1,0,0,100,233,234,1,0,0,100,3107,200
285,236,1,0,0,100,235,234,1,0,0,100,3143,200
287,236,1,0,0,100,237,234,1,0,0,100,3179,200
289,236,1,0,0,100,239,234,1,0,0,100,3214,200
291,236,1,0,0,100,241,234,1,0,0,100,3250,200
293,236,1,0,0,100,243,234,1,0,0,100,3286,200
295,236,1,0,0,100,245,234,1,0,0,100,3321,200
297,236,1,0,0,100,247,234,1,0,0,100,3357,200
299,236,1,0,0,100,249,234,1,0,0,100,3393,200
301,236,1,0,0,100,251,234,1,0,0,100,3429,200
303,236,1,0,0,100,253,234,1,0,0,100,3464,200
305,236,1,0,0,100,255,234,1,0,0,100,3500,200
307,236,1,0,0,100,257,234,1,0,0,100,3536,200
309,236,1,0,0,100,259,234,1,0,0,100,3571,200
311,236,1,0,0,100,261,234,1,0,0,100,3607,200
313,236,1,0,0,100,263,234,1,0,0,100,3643,200
315,236,1,0,0,100,265,234,1,0,0,100,3679,200
317,236,1,0,0,100,267,234,1,0,0,100,3714,200
319,236,1,0,0,100,269,234,1,0,0,100,3750,200
321,236,1,0,0,100,271,234,1,0,0,100,3786,200
323,236,1,0,0,100,273,234,1,0,0,100,3821,200
325,236,1,0,0,100,275,234,1,0,0,100,3857,200
327,236,1,0,0,100,277,234,1,0,0,100,3893,200
329,236,1,0,0,100,279,234,1,0,0,100,3929,200
331,236,1,0,0,100,281,234,1,0,0,100,3964,200
333,236,1,0,0,100,283,234,1,0,0,100,4000,200
335,236,1,0,0,100,285,234,1,0,0,100,4034,200
337,236,1,0,0,100,287,234,1,0,0,100,4069,200
339,236,1,0,0,100,289,234,1,0,0,100,4103,200
341,236,1,0,0,100,291,234,1,0,0,100,4138,200
343,236,1,0,0,100,293,234,1,0,0,100,4172,200
345,236,1,0,0,100,295,234,1,0,0,100,4207,200
345,234,1,0,0,100,295,232,3,0,0,100,4241,200
347,234,1,0,0,100,297,232,1,0,0,100,4276,200
349,234,1,0,0,100,299,232,1,0,0,100,4310,200
351,234,1,0,0,100,301,232,1,0,0,100,4345,200
353,234,1,0,0,100,303,232,1,0,0,100,4379,200
355,234,1,0,0,100,305,232,1,0,0,100,4414,200
357,234,1,0,0,100,307,232,1,0,0,100,4448,200
359,234,1,0,0,100,309,232,1,0,0,100,4483,200
361,234,1,0,0,100,311,232,1,0,0,100,4517,200
363,234,1,0,0,100,313,232,1,0,0,100,4552,200
363,232,1,0,0,100,313,230,3,0,0,100,4586,200
365,232,1,0,0,100,315,230,1,0,0,100,4621,200
367,232,1,0,0,100,317,230,1,0,0,100,4655,200
369,232,1,0,0,100,319,230,1,0,0,100,4690,200
371,232,1,0,0,100,321,230,1,0,0,100,4724,200
373,232,1,0,0,100,323,230,1,0,0,100,4759,200
373,234,1,0,0,100,323,232,2,0,0,100,4793,200
375,234,1,0,0,100,325,232,1,0,0,100,4828,200
377,234,1,0,0,100,327,232,1,0,0,100,4862,200
379,234,1,0,0,100,329,232,1,0,0,100,4897,200
379,236,3,0,0,100,331,232,1,0,0,100,4931,200
379,238,3,0,0,100,333,232,1,0,0,100,4966,200
379,240,3,0,0,100,335,232,1,0,0,100,5000,200
379,242,3,0,0,100,337,232,1,0,0,100,5042,200
379,244,3,0,0,100,337,232,4,0,0,100,5083,200
379,246,3,0,0,100,337,232,4,0,0,100,5125,200
379,248,3,0,0,100,337,232,4,0,0,100,5167,200
379,250,3,0,0,100,337,232,4,0,0,100,5208,200
379,252,3,0,0,100,337,232,4,0,0,100,5250,200
379,254,3,0,0,100,337,232,4,0,0,100,5291,200
379,256,3,0,0,100,337,232,4,0,0,100,5333,200
379,258,3,0,0,100,337,232,4,0,0,100,5375,200
379,260,3,0,0,100,337,232,4,0,0,100,5416,200
379,262,3,0,0,100,339,232,1,0,0,100,5458,200
379,264,3,0,0,100,341,232,1,0,0,100,5500,200
379,266,3,0,0,100,343,232,1,0,0,100,5541,200
379,268,3,0,0,100,345,232,1,0,0,100,5583,200
379,270,3,0,0,100,345,232,4,0,0,100,5624,200
379,272,3,0,0,100,345,234,2,0,0,100,5666,200
379,274,3,0,0,100,345,236,2,0,0,100,5708,200
379,276,3,0,0,100,345,238,2,0,0,100,5749,200
379,278,3,0,0,100,345,240,2,0,0,100,5791,200
379,280,3,0,0,100,345,242,2,0,0,100,5833,200
379,282,3,0,0,100,345,244,2,0,0,100,5874,200
379,284,3,0,0,100,345,246,2,0,0,100,5916,200
379,286,3,0,0,100,345,248,2,0,0,100,5957,200
379,288,3,0,0,100,345,250,2,0,0,100,5999,200
379,290,3,0,1,100,345,252,2,0,1,10100,12999,10200
