P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
370,105,4,0,0,100,370,103,3,0,0,100,188,200
370,105,4,0,0,100,370,105,2,0,0,100,625,200
370,107,3,0,0,100,370,105,4,0,0,100,1103,200
370,109,3,0,0,100,372,105,1,0,0,100,1138,200
370,111,3,0,0,100,372,105,4,0,0,100,1172,200
370,113,3,0,0,100,370,105,0,0,0,100,1207,200
370,115,3,0,0,100,370,105,4,0,0,100,1241,200
370,117,3,0,0,100,372,105,1,0,0,100,1276,200
370,119,3,0,0,100,372,105,4,0,0,100,1310,200
370,121,3,0,0,100,372,105,4,0,0,100,1345,200
370,123,3,0,0,100,370,105,0,0,0,100,1379,200
370,125,3,0,0,100,370,105,4,0,0,100,1414,200
370,127,3,0,0,100,370,105,4,0,0,100,1448,200
370,129,3,0,0,100,370,105,4,0,0,100,1483,200
370,131,3,0,0,100,370,105,4,0,0,100,1517,200
370,133,3,0,0,100,370,105,4,0,0,100,1552,200
370,135,3,0,0,100,370,105,4,0,0,100,1586,200
370,137,3,0,0,100,370,107,2,0,0,100,1621,200
370,139,3,0,0,100,370,105,3,0,0,100,1655,200
370,141,3,0,0,100,370,105,4,0,0,100,1690,200
370,143,3,0,0,100,370,105,4,0,0,100,1724,200
370,145,3,0,0,100,370,105,4,0,0,100,1759,200
370,147,3,0,0,100,370,105,4,0,0,100,1793,200
370,149,3,0,0,100,368,105,0,0,0,100,1828,200
370,151,3,0,0,100,368,105,4,0,0,100,1862,200
370,153,3,0,0,100,368,105,4,0,0,100,1897,200
370,155,3,0,0,100,368,105,4,0,0,100,1931,200
370,157,3,0,0,100,368,107,2,0,0,100,1966,200
370,159,3,0,0,100,368,109,2,0,0,100,2000,200
370,161,3,0,0,100,368,111,2,0,0,100,2036,200
370,163,3,0,0,100,368,113,2,0,0,100,2071,200
370,165,3,0,0,100,368,115,2,0,0,100,2107,200
370,167,3,0,0,100,368,117,2,0,0,100,2143,200
370,169,3,0,0,100,368,119,2,0,0,100,2179,200
370,171,3,0,0,100,368,121,2,0,0,100,2214,200
370,173,3,0,0,100,368,123,2,0,0,100,2250,200
370,175,3,0,0,100,368,125,2,0,0,100,2286,200
370,177,3,0,0,100,368,127,2,0,0,100,2321,200
370,175,3,0,0,100,368,125,3,0,0,100,2357,200
370,177,3,0,0,100,368,127,2,0,0,100,2393,200
370,179,3,0,0,100,368,129,2,0,0,100,2429,200
368,179,3,0,0,100,366,129,0,0,0,100,2464,200
368,181,3,0,0,100,366,131,2,0,0,100,2500,200
368,183,3,0,0,100,366,133,2,0,0,100,2536,200
368,185,3,0,0,100,366,135,2,0,0,100,2571,200
368,187,3,0,0,100,366,137,2,0,0,100,2607,200
368,189,3,0,0,100,366,139,2,0,0,100,2643,200
368,191,3,0,0,100,366,141,2,0,0,100,2679,200
368,193,3,0,0,100,366,143,2,0,0,100,2714,200
368,195,3,0,0,100,366,145,2,0,0,100,2750,200
368,197,3,0,0,100,366,147,2,0,0,100,2786,200
368,199,3,0,0,100,366,149,2,0,0,100,2821,200
368,201,3,0,0,100,366,151,2,0,0,100,2857,200
370,201,3,0,0,100,368,151,1,0,0,100,2893,200
370,203,3,0,0,100,368,153,2,0,0,100,2929,200
370,205,3,0,0,100,368,155,2,0,0,100,2964,200
370,207,3,0,0,100,368,157,2,0,0,100,3000,200
370,209,3,0,0,100,368,159,2,0,0,100,3036,200
370,211,3,0,0,100,368,161,2,0,0,100,3071,200
370,213,3,0,0,100,368,163,2,0,0,100,3107,200
370,215,3,0,0,100,368,165,2,0,0,100,3143,200
370,217,3,0,0,100,368,167,2,0,0,100,3179,200
372,217,3,0,0,100,370,167,1,0,0,100,3214,200
372,219,3,0,0,100,370,169,2,0,0,100,3250,200
372,221,3,0,0,100,370,171,2,0,0,100,3286,200
372,223,3,0,0,100,370,173,2,0,0,100,3321,200
372,225,3,0,0,100,370,175,2,0,0,100,3357,200
372,227,3,0,0,100,370,177,2,0,0,100,3393,200
372,229,3,0,0,100,370,179,2,0,0,100,3429,200
372,231,3,0,0,100,370,181,2,0,0,100,3464,200
372,233,3,0,0,100,370,183,2,0,0,100,3500,200
372,235,3,0,0,100,370,185,2,0,0,100,3536,200
372,237,3,0,0,100,370,187,2,0,0,100,3571,200
372,239,3,0,0,100,370,189,2,0,0,100,3607,200
372,241,3,0,0,100,370,191,2,0,0,100,3643,200
372,243,3,0,0,100,370,193,2,0,0,100,3679,200
372,245,3,0,0,100,370,195,2,0,0,100,3714,200
372,247,3,0,0,100,370,197,2,0,0,100,3750,200
372,247,3,0,0,100,370,197,4,0,0,100,3786,200
372,249,3,0,0,100,370,199,2,0,0,100,3821,200
372,251,3,0,0,100,370,201,2,0,0,100,3857,200
372,253,3,0,0,100,370,203,2,0,0,100,3893,200
372,255,3,0,0,100,370,205,2,0,0,100,3929,200
372,257,3,0,0,100,370,207,2,0,0,100,3964,200
372,259,3,0,0,100,370,209,2,0,0,100,4000,200
372,257,3,0,0,100,370,207,3,0,0,100,4036,200
372,259,3,0,0,100,370,209,2,0,0,100,4071,200
372,261,3,0,0,100,370,211,2,0,0,100,4107,200
372,263,3,0,0,100,370,213,2,0,0,100,4143,200
372,265,3,0,0,100,370,215,2,0,0,100,4179,200
372,267,3,0,0,100,370,217,2,0,0,100,4214,200
372,269,3,0,0,100,370,219,2,0,0,100,4250,200
372,271,3,0,0,100,370,221,2,0,0,100,4286,200
372,273,3,0,0,100,370,223,2,0,0,100,4321,200
372,275,3,0,0,100,370,225,2,0,0,100,4357,200
372,277,3,0,0,100,370,227,2,0,0,100,4393,200
372,279,3,0,0,100,370,229,2,0,0,100,4429,200
372,281,3,0,0,100,370,231,2,0,0,100,4464,200
372,283,3,0,0,100,370,233,2,0,0,100,4500,200
372,285,3,0,0,100,370,235,2,0,0,100,4536,200
374,285,3,0,0,100,372,235,1,0,0,100,4571,200
374,287,3,0,0,100,372,237,2,0,0,100,4607,200
374,289,3,0,0,100,372,239,2,0,0,100,4643,200
374,291,3,0,0,100,372,241,2,0,0,100,4679,200
372,291,3,0,0,100,370,241,0,0,0,100,4714,200
372,291,4,0,0,100,370,243,2,0,0,100,4750,200
372,291,4,0,0,100,370,245,2,0,0,100,4786,200
372,289,2,0,0,100,370,247,2,0,0,100,4821,200
372,287,2,0,0,100,370,247,4,0,0,100,4857,200
372,285,2,0,0,100,370,247,4,0,0,100,4893,200
372,283,2,0,0,100,370,247,4,0,0,100,4929,200
372,281,2,0,0,100,370,247,4,0,0,100,4964,200
372,279,2,0,0,100,370,247,4,0,0,100,5000,200
372,277,2,0,0,100,370,247,4,0,0,100,5034,200
372,275,2,0,0,100,370,247,4,0,0,100,5069,200
372,273,2,0,0,100,370,247,4,0,0,100,5103,200
372,271,2,0,0,100,370,249,2,0,0,100,5138,200
372,269,2,0,0,100,370,249,4,0,0,100,5172,200
372,267,2,0,0,100,370,249,4,0,0,100,5207,200
372,265,2,0,0,100,370,249,4,0,0,100,5241,200
372,263,2,0,0,100,370,249,4,0,0,100,5276,200
372,261,2,0,0,100,370,249,4,0,0,100,5310,200
372,259,2,0,0,100,370,249,4,0,0,100,5345,200
372,257,2,0,0,100,370,249,4,0,0,100,5379,200
370,257,0,0,0,100,368,249,0,0,0,100,5414,200
368,257,0,0,0,100,366,249,0,0,0,100,5448,200
366,257,0,0,0,100,366,249,4,0,0,100,5483,200
364,257,0,0,0,100,366,249,4,0,0,100,5517,200
362,257,0,0,0,100,366,249,4,0,0,100,5552,200
360,257,0,0,0,100,366,249,4,0,0,100,5586,200
358,257,0,0,0,100,366,249,4,0,0,100,5621,200
356,257,0,0,0,100,366,249,4,0,0,100,5655,200
354,257,0,0,0,100,366,249,4,0,0,100,5690,200
352,257,0,0,0,100,366,249,4,0,0,100,5724,200
350,257,0,0,0,100,366,249,4,0,0,100,5759,200
348,257,0,0,0,100,366,249,4,0,0,100,5793,200
