P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Elapsed_time_miliseconds,Total_Score
47,176,4,0,0,100,47,174,3,0,0,100,500,200
47,176,4,0,0,100,45,174,0,0,0,100,1069,200
47,176,4,0,0,100,45,172,3,0,0,100,1241,200
47,176,4,0,0,100,45,170,3,0,0,100,1379,200
47,176,4,0,0,100,45,168,3,0,0,100,1448,200
47,178,3,0,0,100,45,168,4,0,0,100,1586,200
47,180,3,0,0,100,45,168,4,0,0,100,1621,200
47,182,3,0,0,100,45,168,4,0,0,100,1655,200
47,184,3,0,0,100,45,168,4,0,0,100,1690,200
47,186,3,0,0,100,45,168,4,0,0,100,1724,200
47,188,3,0,0,100,45,168,4,0,0,100,1759,200
47,190,3,0,0,100,45,168,4,0,0,100,1793,200
47,192,3,0,0,100,45,168,4,0,0,100,1828,200
47,194,3,0,0,100,45,168,4,0,0,100,1862,200
47,196,3,0,0,100,45,168,4,0,0,100,1897,200
47,198,3,0,0,100,45,168,4,0,0,100,1931,200
47,200,3,0,0,100,45,168,4,0,0,100,1966,200
47,202,3,0,0,100,45,170,2,0,0,100,2000,200
47,204,3,0,0,100,45,170,4,0,0,100,2036,200
47,206,3,0,0,100,43,170,0,0,0,100,2071,200
47,208,3,0,0,100,43,170,4,0,0,100,2107,200
47,210,3,0,0,100,43,170,4,0,0,100,2143,200
47,212,3,0,0,100,43,172,2,0,0,100,2179,200
47,214,3,0,0,100,43,172,4,0,0,100,2214,200
47,216,3,0,0,100,43,172,4,0,0,100,2250,200
47,218,3,0,0,100,45,172,1,0,0,100,2286,200
47,220,3,0,0,100,45,172,4,0,0,100,2321,200
47,222,3,0,0,100,45,172,4,0,0,100,2357,200
47,224,3,0,0,100,45,174,2,0,0,100,2393,200
49,224,3,0,0,100,47,174,1,0,0,100,2429,200
49,226,3,0,0,100,47,176,2,0,0,100,2464,200
49,228,3,0,0,100,47,178,2,0,0,100,2500,200
49,230,3,0,0,100,47,180,2,0,0,100,2536,200
49,232,3,0,0,100,47,182,2,0,0,100,2571,200
49,234,3,0,0,100,47,184,2,0,0,100,2607,200
49,236,3,0,0,100,47,186,2,0,0,100,2643,200
47,236,3,0,0,100,45,186,0,0,0,100,2679,200
49,236,3,0,0,100,47,186,1,0,0,100,2714,200
49,238,3,0,0,100,47,188,2,0,0,100,2750,200
49,240,3,0,0,100,47,190,2,0,0,100,2786,200
49,242,3,0,0,100,47,192,2,0,0,100,2821,200
49,244,3,0,0,100,47,194,2,0,0,100,2857,200
49,246,3,0,0,100,47,196,2,0,0,100,2893,200
49,248,3,0,0,100,47,198,2,0,0,100,2929,200
49,246,3,0,0,100,47,196,3,0,0,100,2964,200
49,248,3,0,0,100,47,198,2,0,0,100,3000,200
49,250,3,0,0,100,47,200,2,0,0,100,3036,200
49,252,3,0,0,100,47,202,2,0,0,100,3071,200
49,254,3,0,0,100,47,204,2,0,0,100,3107,200
49,256,3,0,0,100,47,206,2,0,0,100,3143,200
49,258,3,0,0,100,47,208,2,0,0,100,3179,200
49,260,3,0,0,100,47,210,2,0,0,100,3214,200
49,262,3,0,0,100,47,212,2,0,0,100,3250,200
51,262,3,0,0,100,49,212,1,0,0,100,3286,200
51,264,3,0,0,100,49,214,2,0,0,100,3321,200
51,266,3,0,0,100,49,216,2,0,0,100,3357,200
51,268,3,0,0,100,49,218,2,0,0,100,3393,200
51,270,3,0,0,100,49,220,2,0,0,100,3429,200
51,272,3,0,0,100,49,222,2,0,0,100,3464,200
51,274,3,0,0,100,49,224,2,0,0,100,3500,200
51,276,3,0,0,100,49,226,2,0,0,100,3536,200
51,278,3,0,0,100,49,228,2,0,0,100,3571,200
51,280,3,0,0,100,49,230,2,0,0,100,3607,200
51,282,3,0,0,100,49,232,2,0,0,100,3643,200
51,284,3,0,0,100,49,234,2,0,0,100,3679,200
51,286,3,0,0,100,49,236,2,0,0,100,3714,200
51,288,3,0,0,100,49,238,2,0,0,100,3750,200
51,290,3,0,0,100,49,240,2,0,0,100,3786,200
51,290,3,0,0,100,49,240,4,0,0,100,3821,200
51,292,3,0,0,100,49,242,2,0,0,100,3857,200
51,294,3,0,0,100,49,244,2,0,0,100,3893,200
51,296,3,0,0,100,49,246,2,0,0,100,3929,200
51,298,3,0,0,100,49,248,2,0,0,100,3964,200
51,300,3,0,0,100,49,250,2,0,0,100,4000,200
51,302,3,0,0,100,49,252,2,0,0,100,4034,200
51,304,3,0,0,100,49,254,2,0,0,100,4069,200
49,304,3,0,0,100,47,254,0,0,0,100,4103,200
49,306,3,0,0,100,47,256,2,0,0,100,4138,200
47,306,3,0,0,100,45,256,0,0,0,100,4172,200
47,308,3,0,0,100,45,258,2,0,0,100,4207,200
47,310,3,0,0,100,45,260,2,0,0,100,4241,200
47,312,3,0,0,100,45,262,2,0,0,100,4276,200
47,314,3,0,0,100,45,264,2,0,0,100,4310,200
47,316,3,0,0,100,45,266,2,0,0,100,4345,200
47,318,3,0,0,100,45,268,2,0,0,100,4379,200
49,318,1,0,0,100,45,270,2,0,0,100,4414,200
51,318,1,0,0,100,45,270,4,0,0,100,4448,200
53,318,1,0,0,100,45,270,4,0,0,100,4483,200
53,316,2,0,0,100,45,270,4,0,0,100,4586,200
53,314,2,0,0,100,45,270,4,0,0,100,4621,200
53,312,2,0,0,100,45,268,3,0,0,100,4655,200
53,310,2,0,0,100,45,268,4,0,0,100,4690,200
53,308,2,0,0,100,45,268,4,0,0,100,4724,200
53,306,2,0,0,100,45,266,3,0,0,100,4759,200
53,304,2,0,0,100,45,266,4,0,0,100,4793,200
53,302,2,0,0,100,45,266,4,0,0,100,4828,200
53,300,2,0,0,100,45,266,4,0,0,100,4862,200
53,298,2,0,0,100,45,266,4,0,0,100,4897,200
53,296,2,0,0,100,45,266,4,0,0,100,4931,200
53,294,2,0,0,100,45,266,4,0,0,100,4966,200
53,292,2,0,0,100,45,266,4,0,0,100,5000,200
53,290,2,0,0,100,45,264,3,0,0,100,5036,200
55,290,1,0,0,100,45,264,4,0,0,100,5071,200
57,290,1,0,0,100,45,264,4,0,0,100,5107,200
59,290,1,0,0,100,45,264,4,0,0,100,5143,200
61,290,1,0,0,100,45,264,4,0,0,100,5179,200
63,290,1,0,0,100,45,264,4,0,0,100,5214,200
65,290,1,0,0,100,45,264,4,0,0,100,5250,200
67,290,1,0,0,100,47,264,1,0,0,100,5286,200
69,290,1,0,0,100,47,264,4,0,0,100,5321,200
71,290,1,0,0,100,47,264,4,0,0,100,5357,200
73,290,1,0,0,100,47,264,4,0,0,100,5393,200
75,290,1,0,0,100,49,264,1,0,0,100,5429,200
77,290,1,0,0,100,49,264,4,0,0,100,5464,200
79,290,1,0,0,100,51,264,1,0,0,100,5500,200
81,290,1,0,0,100,51,264,4,0,0,100,5536,200
83,290,1,0,0,100,51,264,4,0,0,100,5571,200
85,290,1,0,0,100,51,264,4,0,0,100,5607,200
87,290,1,0,0,100,51,264,4,0,0,100,5643,200
89,290,1,0,0,100,51,264,4,0,0,100,5679,200
91,290,1,0,0,100,51,264,4,0,0,100,5714,200
93,290,1,0,0,100,51,264,4,0,0,100,5750,200
95,290,1,0,0,100,51,264,4,0,0,100,5786,200
97,290,1,0,0,100,53,264,1,0,0,100,5821,200
99,290,1,0,0,100,55,264,1,0,0,100,5857,200
101,290,1,0,0,100,57,264,1,0,0,100,5893,200
103,290,1,0,0,100,59,264,1,0,0,100,5929,200
105,290,1,0,0,100,61,264,1,0,0,100,5964,200
107,290,1,0,0,100,63,264,1,0,0,100,6000,200
109,290,1,0,0,100,65,264,1,0,0,100,6034,200
111,290,1,0,0,100,67,264,1,0,0,100,6069,200
113,290,1,0,0,100,69,264,1,0,0,100,6103,200
113,288,1,0,0,100,69,262,3,0,0,100,6138,200
115,288,1,0,0,100,71,262,1,0,0,100,6172,200
117,288,1,0,0,100,73,262,1,0,0,100,6207,200
119,288,1,0,0,100,75,262,1,0,0,100,6241,200
121,288,1,0,0,100,77,262,1,0,0,100,6276,200
123,288,1,0,0,100,79,262,1,0,0,100,6310,200
125,288,1,0,0,100,81,262,1,0,0,100,6345,200
127,288,1,0,0,100,83,262,1,0,0,100,6379,200
129,288,1,0,0,100,85,262,1,0,0,100,6414,200
131,288,1,0,0,100,87,262,1,0,0,100,6448,200
133,288,1,0,0,100,89,262,1,0,0,100,6483,200
135,288,1,0,0,100,91,262,1,0,0,100,6517,200
137,288,1,0,0,100,93,262,1,0,0,100,6552,200
139,288,1,0,0,100,95,262,1,0,0,100,6586,200
141,288,1,0,0,100,97,262,1,0,0,100,6621,200
143,288,1,0,0,100,99,262,1,0,0,100,6655,200
145,288,1,0,0,100,101,262,1,0,0,100,6690,200
147,288,1,0,0,100,103,262,1,0,0,100,6724,200
149,288,1,0,0,100,105,262,1,0,0,100,6759,200
151,288,1,0,0,100,107,262,1,0,0,100,6793,200
153,288,1,0,0,100,109,262,1,0,0,100,6828,200
153,288,4,0,0,100,111,262,1,0,0,100,6862,200
153,288,4,0,0,100,113,262,1,0,0,100,6897,200
153,288,4,0,0,100,115,262,1,0,0,100,6931,200
151,288,0,0,0,100,115,262,4,0,0,100,7172,200
149,288,0,0,0,100,117,262,1,0,0,100,7207,200
147,288,0,0,0,100,117,262,4,0,0,100,7241,200
145,288,0,0,0,100,117,262,4,0,0,100,7276,200
143,288,0,0,0,100,117,262,4,0,0,100,7310,200
141,288,0,0,0,100,117,262,4,0,0,100,7345,200
139,288,0,0,0,100,117,262,4,0,0,100,7379,200
137,288,0,0,0,100,117,262,4,0,0,100,7414,200
135,288,0,0,0,100,117,262,4,0,0,100,7448,200
133,288,0,0,0,100,117,262,4,0,0,100,7483,200
133,290,3,0,0,100,117,262,4,0,0,100,7690,200
133,292,3,0,0,100,117,262,4,0,0,100,7724,200
133,294,3,0,0,100,115,262,0,0,0,100,7759,200
133,296,3,0,0,100,115,262,4,0,0,100,7793,200
133,298,3,0,0,100,115,262,4,0,0,100,7828,200
133,300,3,0,0,100,115,262,4,0,0,100,7862,200
133,302,3,0,0,100,115,262,4,0,0,100,7897,200
133,304,3,0,0,100,115,262,4,0,0,100,7931,200
133,306,3,0,0,100,115,262,4,0,0,100,7966,200
133,308,3,0,0,100,115,262,4,0,0,100,8000,200
133,310,3,0,0,100,115,262,4,0,0,100,8036,200
133,312,3,0,0,100,115,264,2,0,0,100,8071,200
133,314,3,0,0,100,115,266,2,0,0,100,8107,200
133,316,3,0,0,100,115,268,2,0,0,100,8143,200
133,318,3,0,0,100,115,270,2,0,0,100,8179,200
133,320,3,0,0,100,115,272,2,0,0,100,8214,200
133,322,3,0,0,100,115,274,2,0,0,100,8250,200
133,324,3,0,0,100,115,276,2,0,0,100,8286,200
133,326,3,0,0,100,115,278,2,0,0,100,8321,200
133,328,3,0,0,100,115,280,2,0,0,100,8357,200
133,330,3,0,0,100,115,282,2,0,0,100,8393,200
133,330,4,0,0,100,115,284,2,0,0,100,8429,200
133,330,4,0,0,100,115,286,2,0,0,100,8464,200
133,330,4,0,0,100,113,286,0,0,0,100,8500,200
133,328,2,0,0,100,113,286,4,0,0,100,8607,200
133,326,2,0,0,100,113,286,4,0,0,100,8643,200
133,324,2,0,0,100,113,286,4,0,0,100,8679,200
133,322,2,0,0,100,113,286,4,0,0,100,8714,200
133,320,2,0,0,100,113,286,4,0,0,100,8750,200
133,318,2,0,0,100,113,284,3,0,0,100,8786,200
133,316,2,0,0,100,113,286,2,0,0,100,8821,200
133,314,2,0,0,100,113,286,4,0,0,100,8857,200
133,312,2,0,0,100,113,286,4,0,0,100,8893,200
133,310,2,0,0,100,113,286,4,0,0,100,8929,200
133,308,2,0,0,100,113,286,4,0,0,100,8964,200
133,306,2,0,0,100,113,286,4,0,0,100,9000,200
133,304,2,0,0,100,113,286,4,0,0,100,9034,200
