P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
265,151,4,0,0,100,267,151,1,0,0,100,14:53:44,375,200
265,151,4,0,0,100,265,151,0,0,0,100,14:53:44,583,200
265,153,3,0,0,100,265,151,4,0,0,100,14:53:44,958,200
265,155,3,0,0,100,265,151,4,0,0,100,14:53:45,1000,200
265,157,3,0,0,100,265,151,4,0,0,100,14:53:45,1036,200
265,159,3,0,0,100,265,151,4,0,0,100,14:53:45,1071,200
265,161,3,0,0,100,265,151,4,0,0,100,14:53:45,1107,200
265,163,3,0,0,100,265,151,4,0,0,100,14:53:45,1143,200
265,165,3,0,0,100,265,151,4,0,0,100,14:53:45,1179,200
265,167,3,0,0,100,265,153,2,0,0,100,14:53:45,1214,200
265,169,3,0,0,100,265,151,3,0,0,100,14:53:45,1250,200
265,171,3,0,0,100,265,151,4,0,0,100,14:53:45,1286,200
265,173,3,0,0,100,265,151,4,0,0,100,14:53:45,1321,200
265,175,3,0,0,100,265,149,3,0,0,100,14:53:45,1357,200
265,177,3,0,0,100,265,149,4,0,0,100,14:53:45,1393,200
265,179,3,0,0,100,265,149,4,0,0,100,14:53:45,1429,200
265,181,3,0,0,100,265,149,4,0,0,100,14:53:45,1464,200
265,183,3,0,0,100,265,149,4,0,0,100,14:53:45,1500,200
265,185,3,0,0,100,265,149,4,0,0,100,14:53:45,1536,200
265,187,3,0,0,100,265,149,4,0,0,100,14:53:45,1571,200
265,189,3,0,0,100,265,149,4,0,0,100,14:53:45,1607,200
265,191,3,0,0,100,265,149,4,0,0,100,14:53:45,1643,200
265,193,3,0,0,100,265,149,4,0,0,100,14:53:45,1679,200
265,195,3,0,0,100,265,149,4,0,0,100,14:53:45,1714,200
265,197,3,0,0,100,265,149,4,0,0,100,14:53:45,1750,200
265,199,3,0,0,100,265,149,4,0,0,100,14:53:45,1786,200
265,201,3,0,0,100,265,151,2,0,0,100,14:53:45,1821,200
265,203,3,0,0,100,265,153,2,0,0,100,14:53:45,1857,200
265,205,3,0,0,100,265,155,2,0,0,100,14:53:45,1893,200
265,207,3,0,0,100,265,157,2,0,0,100,14:53:45,1929,200
265,209,3,0,0,100,265,159,2,0,0,100,14:53:45,1964,200
265,211,3,0,0,100,265,161,2,0,0,100,14:53:46,2000,200
265,213,3,0,0,100,265,163,2,0,0,100,14:53:46,2034,200
265,215,3,0,0,100,265,165,2,0,0,100,14:53:46,2069,200
265,217,3,0,0,100,265,167,2,0,0,100,14:53:46,2103,200
265,219,3,0,0,100,265,169,2,0,0,100,14:53:46,2138,200
265,221,3,0,0,100,265,171,2,0,0,100,14:53:46,2172,200
265,223,3,0,0,100,265,173,2,0,0,100,14:53:46,2207,200
265,225,3,0,0,100,265,175,2,0,0,100,14:53:46,2241,200
265,223,3,0,0,100,265,173,3,0,0,100,14:53:46,2276,200
265,225,3,0,0,100,265,175,2,0,0,100,14:53:46,2310,200
267,225,3,0,0,100,267,175,1,0,0,100,14:53:46,2345,200
267,227,3,0,0,100,267,177,2,0,0,100,14:53:46,2379,200
267,229,3,0,0,100,267,179,2,0,0,100,14:53:46,2414,200
267,231,3,0,0,100,267,181,2,0,0,100,14:53:46,2448,200
267,233,3,0,0,100,267,183,2,0,0,100,14:53:46,2483,200
267,235,3,0,0,100,267,185,2,0,0,100,14:53:46,2517,200
267,237,3,0,0,100,267,187,2,0,0,100,14:53:46,2552,200
267,239,3,0,0,100,267,189,2,0,0,100,14:53:46,2586,200
267,241,3,0,0,100,267,191,2,0,0,100,14:53:46,2621,200
267,243,3,0,0,100,267,193,2,0,0,100,14:53:46,2655,200
267,245,3,0,0,100,267,195,2,0,0,100,14:53:46,2690,200
267,245,3,0,0,100,267,195,4,0,0,100,14:53:46,2724,200
267,247,3,0,0,100,267,197,2,0,0,100,14:53:46,2759,200
267,249,3,0,0,100,267,199,2,0,0,100,14:53:46,2793,200
267,251,3,0,0,100,267,201,2,0,0,100,14:53:46,2828,200
267,253,3,0,0,100,267,203,2,0,0,100,14:53:46,2862,200
267,255,3,0,0,100,267,205,2,0,0,100,14:53:46,2897,200
267,257,3,0,0,100,267,207,2,0,0,100,14:53:46,2931,200
267,259,3,0,0,100,267,209,2,0,0,100,14:53:46,2966,200
267,261,3,0,0,100,267,211,2,0,0,100,14:53:47,3000,200
267,263,3,0,0,100,267,213,2,0,0,100,14:53:47,3036,200
267,265,3,0,0,100,267,215,2,0,0,100,14:53:47,3071,200
267,267,3,0,0,100,267,217,2,0,0,100,14:53:47,3107,200
267,269,3,0,0,100,267,219,2,0,0,100,14:53:47,3143,200
267,271,3,0,0,100,267,221,2,0,0,100,14:53:47,3179,200
267,273,3,0,0,100,267,223,2,0,0,100,14:53:47,3214,200
267,275,3,0,0,100,267,225,2,0,0,100,14:53:47,3250,200
267,277,3,0,0,100,267,227,2,0,0,100,14:53:47,3286,200
267,277,3,0,0,100,267,227,4,0,0,100,14:53:47,3321,200
267,279,3,0,0,100,267,229,2,0,0,100,14:53:47,3357,200
267,281,3,0,0,100,267,231,2,0,0,100,14:53:47,3393,200
267,283,3,0,0,100,267,233,2,0,0,100,14:53:47,3429,200
267,285,3,0,0,100,267,235,2,0,0,100,14:53:47,3464,200
267,287,3,0,0,100,267,237,2,0,0,100,14:53:47,3500,200
267,289,3,0,0,100,267,239,2,0,0,100,14:53:47,3536,200
267,291,3,0,0,100,267,241,2,0,0,100,14:53:47,3571,200
267,289,3,0,0,100,267,239,3,0,0,100,14:53:47,3607,200
267,291,3,0,0,100,267,241,2,0,0,100,14:53:47,3643,200
267,293,3,0,0,100,267,243,2,0,0,100,14:53:47,3679,200
267,295,3,0,0,100,267,245,2,0,0,100,14:53:47,3714,200
267,297,3,0,0,100,267,247,2,0,0,100,14:53:47,3750,200
267,295,3,0,0,100,267,245,3,0,0,100,14:53:47,3786,200
267,297,3,0,0,100,267,247,2,0,0,100,14:53:47,3821,200
267,299,3,0,0,100,267,249,2,0,0,100,14:53:47,3857,200
267,301,3,0,0,100,267,251,2,0,0,100,14:53:47,3893,200
267,303,3,0,0,100,267,253,2,0,0,100,14:53:47,3929,200
267,305,3,0,0,100,267,255,2,0,0,100,14:53:47,3964,200
267,307,3,0,0,100,267,257,2,0,0,100,14:53:48,4000,200
267,309,3,0,0,100,267,259,2,0,0,100,14:53:48,4036,200
267,311,3,0,0,100,267,261,2,0,0,100,14:53:48,4071,200
267,313,3,0,0,100,267,263,2,0,0,100,14:53:48,4107,200
267,315,3,0,0,100,267,265,2,0,0,100,14:53:48,4143,200
267,317,3,0,0,100,267,267,2,0,0,100,14:53:48,4179,200
267,319,3,0,0,100,267,269,2,0,0,100,14:53:48,4214,200
267,317,3,0,0,100,267,267,3,0,0,100,14:53:48,4250,200
267,317,4,0,0,100,267,269,2,0,0,100,14:53:48,4286,200
267,317,4,0,0,100,267,271,2,0,0,100,14:53:48,4321,200
265,317,0,0,0,100,267,273,2,0,0,100,14:53:48,4357,200
263,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4393,200
261,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4429,200
259,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4464,200
257,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4500,200
255,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4536,200
253,317,0,0,0,100,267,273,4,0,0,100,14:53:48,4571,200
251,317,0,0,0,100,267,275,2,0,0,100,14:53:48,4607,200
249,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4643,200
247,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4679,200
245,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4714,200
243,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4750,200
241,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4786,200
239,317,0,0,0,100,267,275,4,0,0,100,14:53:48,4821,200
237,317,0,0,0,100,267,277,2,0,0,100,14:53:48,4857,200
235,317,0,0,0,100,267,279,2,0,0,100,14:53:48,4893,200
233,317,0,0,0,100,267,281,2,0,0,100,14:53:48,4929,200
231,317,0,0,0,100,267,283,2,0,0,100,14:53:48,4964,200
229,317,0,0,0,100,267,283,4,0,0,100,14:53:49,5000,200
227,317,0,0,0,100,265,283,0,0,0,100,14:53:49,5077,200
225,317,0,0,0,100,263,283,0,0,0,100,14:53:49,5154,200
223,317,0,0,0,100,261,283,0,0,0,100,14:53:49,5231,200
221,317,0,0,0,100,259,283,0,0,0,100,14:53:49,5307,200
219,317,0,0,0,100,257,283,0,0,0,100,14:53:49,5384,200
217,317,0,0,0,100,255,283,0,0,0,100,14:53:49,5461,200
219,317,0,0,0,100,257,283,1,0,0,100,14:53:49,5538,200
219,317,0,0,0,100,257,283,4,0,0,100,14:53:49,5615,200
221,317,0,0,0,100,259,283,1,0,0,100,14:53:49,5692,200
219,317,0,0,0,100,257,283,0,0,0,100,14:53:49,5768,200
217,317,0,0,0,100,255,283,0,0,0,100,14:53:49,5845,200
215,317,0,0,0,100,253,283,0,0,0,100,14:53:49,5922,200
213,317,0,0,0,100,251,283,0,0,0,100,14:53:49,5999,200
211,317,0,0,1,100,249,283,0,0,1,10100,14:53:56,12999,10200
