P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,64.0,120.48651376813922,125.93649193144932,143.0,146.37281168304446,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,139.2300254973761,140.22838514366484,0,4,200,7556
2.0,65.0,120.16655108639841,126.66885963013956,143.0,147.07821048680188,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,138.2316895650198,140.22838514366484,0,4,200,7593
3.0,66.0,119.85407794480753,127.40486646906389,143.0,147.78700890132393,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,137.23337786413333,140.22838514366484,0,4,200,7630
4.0,67.0,119.54915307102765,128.14444974324874,143.0,148.49915824677257,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,136.23509092741122,140.22838514366484,0,4,200,7667
5.0,68.0,119.25183436744275,128.8875478857442,143.0,149.21461054467824,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,135.2368293032634,140.22838514366484,0,4,200,7704
6.0,69.0,118.96217886370441,129.634100452003,143.0,149.9333185119305,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,134.23859355639868,140.22838514366484,0,4,200,7741
7.0,70.0,118.68024266911489,130.38404810405297,143.0,150.65523555456014,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,133.24038426843418,140.22838514366484,0,4,200,7778
8.0,71.0,118.40608092492548,131.13733259449805,143.0,151.38031576133008,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,132.24220203853233,140.22838514366484,0,4,200,7815
9.0,72.0,118.1397477566293,131.89389675038038,143.0,152.10851389715174,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,131.24404748406687,140.22838514366484,0,4,200,7852
10.0,73.0,117.881296226331,132.6536844569347,143.0,152.8397853963424,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,130.24592124131948,140.22838514366484,0,4,200,7889
11.0,74.0,117.63077828527702,133.41664064126334,143.0,153.57408635573907,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,129.24782396620841,140.22838514366484,0,4,200,7926
12.0,75.0,117.38824472663352,134.18271125595876,143.0,154.31137352768266,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,128.2497563350512,140.22838514366484,0,4,200,7963
13.0,76.0,117.15374513859982,134.9518432626987,143.0,153.9415473483361,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,127.251719045363,140.22838514366484,0,4,200,8000
14.0,77.0,116.92732785794773,135.72398461583714,143.0,153.37861650177967,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,126.25371281669304,140.22838514366484,0,4,200,8036
15.0,78.0,116.70903992407786,136.49908424601244,143.0,152.8201557386983,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,125.25573839150046,140.22838514366484,0,4,200,8071
16.0,79.0,116.49892703368559,137.27709204379295,143.0,152.26621424334422,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,124.25779653607253,140.22838514366484,0,4,200,8107
17.0,80.0,116.29703349613007,138.05795884337854,143.0,151.71684151734772,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,123.25988804148737,140.22838514366484,0,4,200,8143
18.0,81.0,116.10340218959993,138.84163640637487,143.0,151.17208737065187,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,122.2620137246234,140.22838514366484,0,4,200,8179
19.0,82.0,115.91807451816995,139.62807740565648,143.0,150.63200191194434,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,121.26417442921878,140.22838514366484,0,4,200,8214
20.0,83.0,115.7410903698423,140.41723540933285,143.0,150.0966355385756,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,120.26637102698326,140.22838514366484,0,4,200,8250
21.0,84.0,115.57248807566617,141.20906486483082,143.0,149.56603892595405,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,119.26860441876563,140.22838514366484,0,4,200,8286
22.0,85.0,115.41230437002807,142.00352108310554,143.0,149.04026301640775,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,118.27087553578015,140.22838514366484,0,4,200,8321
23.0,86.0,115.26057435220423,142.80056022299073,143.0,148.51935900750448,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,117.27318534089538,140.22838514366484,0,4,200,8357
24.0,87.0,115.11733144926528,143.0,143.60013927569847,148.00337833982033,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,116.27553482998907,140.22838514366484,0,4,200,8393
25.0,88.0,114.9826073804208,143.0,144.40221604947757,147.49237268414933,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,115.27792503337315,140.22838514366484,0,4,200,8429
26.0,89.0,114.85643212288984,143.0,145.2067491544384,146.98639392814562,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,114.28035701729323,140.22838514366484,0,4,200,8464
27.0,90.0,114.73883387938018,143.0,146.01369798755184,146.48549416239138,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,113.28283188550682,140.22838514366484,0,4,200,8500
28.0,91.0,114.6298390472568,143.0,145.98972566588375,146.82302271782856,63.0,120.81390648431164,125.2078272313676,143.0,145.67086187704115,112.28535078094559,140.22838514366484,0,4,200,8536
