P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,timestamp_milliseconds
13.0,39.408120990476064,155.0,155.6181223379848,157.0,205.35335400231475,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,210.535032714273,219.27608168699112,8643
14.0,40.0,155.0,155.24174696260025,157.0,204.47249203743763,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,209.88091861815357,219.27608168699112,8679
15.0,40.607881008493905,154.8709139896837,155.0,157.0,203.59273071502332,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,209.2295390235327,219.27608168699112,8714
16.0,41.23105625617661,154.50566332662373,155.0,157.0,202.71408436514716,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,208.58091954922435,219.27608168699112,8750
17.0,41.86884283091664,154.1460346554526,155.0,157.0,201.83656754909404,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,207.93508602446101,219.27608168699112,8786
18.0,42.5205832509386,153.79206741571556,155.0,157.0,200.9601950635996,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,207.2920644887305,219.27608168699112,8821
19.0,43.18564576337837,153.44380078712857,155.0,157.0,200.08498194517247,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,206.65188119153427,219.27608168699112,8857
20.0,43.86342439892262,153.1012736720371,155.0,157.0,199.21094347449892,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,206.01456259206532,219.27608168699112,8893
21.0,44.553338819890925,152.76452467768817,155.0,157.0,198.33809518093088,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,205.38013535880242,219.27608168699112,8929
22.0,45.254833995939045,152.43359209832983,155.0,157.0,197.46645284705957,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,204.74862636901864,219.27608168699112,8964
23.0,45.967379738244816,152.10851389715174,155.0,157.0,196.596032513375,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,204.12006270820123,219.27608168699112,9000
24.0,46.69047011971501,151.7893276880822,155.0,157.0,195.7268504830137,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,203.49447166937975,219.27608168699112,9036
25.0,47.4236228055175,151.47607071745688,155.0,157.0,194.85892332659543,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,202.87188075236054,219.27608168699112,9071
26.0,48.16637831516918,151.16877984557524,155.0,157.0,193.9922678871506,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,202.25231766286387,219.27608168699112,9107
27.0,48.91829923454004,150.86749152816188,155.0,157.0,193.12690128513947,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,201.63581031156147,219.27608168699112,9143
28.0,49.678969393496885,150.57224179774968,155.0,157.0,192.26284092356485,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,201.02238681301145,219.27608168699112,9179
29.0,50.44799302251776,150.28306624500314,155.0,157.0,191.4001044931794,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,200.4120754844877,219.27608168699112,9214
30.0,51.22499389946279,150.0,155.0,157.0,190.53870997778904,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,199.80490484470096,219.27608168699112,9250
31.0,52.009614495783374,149.7230777134908,155.0,157.0,189.67867565965344,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,199.20090361240835,219.27608168699112,9286
32.0,52.80151512977634,149.45233353815524,155.0,157.0,188.8200201249857,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,198.600100704909,219.27608168699112,9321
33.0,53.600373133029585,149.18780110987626,155.0,157.0,187.9627622695517,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,198.00252523642217,219.27608168699112,9357
34.0,54.405882034941776,148.92951352905172,155.0,157.0,187.1069213043708,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,197.40820651634522,219.27608168699112,9393
35.0,55.21775076911409,148.67750334196495,155.0,157.0,186.25251676151922,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,196.81717404738845,219.27608168699112,9429
36.0,56.0357029044876,148.43180252223578,155.0,157.0,185.39956850003725,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,196.22945752358385,219.27608168699112,9464
37.0,56.859475903318,148.1924424523734,155.0,157.0,184.54809671194118,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,195.64508682816444,219.27608168699112,9500
38.0,57.688820407423826,147.95945390545344,155.0,157.0,183.69812192834198,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,195.0640920313116,219.27608168699112,9536
39.0,58.52349955359813,147.73286702694156,155.0,157.00318468107582,182.84966502567076,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,194.48650338776724,219.27608168699112,9571
40.0,59.36328831862332,147.5127113166862,155.0,157.01273833673497,182.00274723201295,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,193.91235133430774,219.27608168699112,9607
41.0,60.207972893961475,147.29901561110313,155.0,157.0286598045083,181.1573901335521,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,193.3416664870767,219.27608168699112,9643
42.0,61.05735008989499,147.09180806557515,155.0,157.05094714773293,180.31361568112376,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,192.77447963877376,219.27608168699112,9679
43.0,61.91122676865643,146.8911161370898,155.0,157.07959765672945,179.47144619688115,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,192.21082175569617,219.27608168699112,9714
44.0,62.76941930590086,146.696966567138,155.0,157.1146078504478,178.63090438107287,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,191.65072397463047,219.27608168699112,9750
45.0,63.631753079732135,146.50938536489735,155.0,157.15597347857954,177.79201331893398,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,191.09421759959145,219.27608168699112,9786
46.0,64.4980619863884,146.32839779072276,155.0,157.20368952413298,176.9547964876906,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,190.541334098405,219.27608168699112,9821
47.0,65.36818798161687,146.15402833996743,155.0,157.25775020646836,176.11927776367924,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,189.992105099133,219.27608168699112,9857
48.0,66.24198064671678,145.98630072715727,155.0,157.31814898478814,175.28548142958104,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,189.44656238633627,219.27608168699112,9893
49.0,67.11929677819934,145.82523787054146,155.0,157.3848785620779,174.45343218177166,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.904737897174,219.27608168699112,9929
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,9964
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10000
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10036
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10071
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10107
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10143
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10179
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10214
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10250
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10286
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10321
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10357
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10393
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10429
50.0,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,33.52610922848042,155.2063143045411,157.0,160.99689437998487,216.0,188.36666371733614,219.27608168699112,10464
50.0,68.8839603971781,145.52319402761884,155.0,157.53729717117784,172.7946758439044,33.83784863137726,155.15798400340216,157.0,160.55217220579732,216.00462958001617,187.83237207680682,218.58865478336244,10500
50.0,69.77105417004964,145.38225476308997,155.0,157.62296786953354,171.96802028284213,34.17601498127012,155.11608556174951,157.0,160.11246047700348,215.11159894343214,187.3018953454556,217.90364843205356,10536
50.0,70.66116330771806,145.24806367039804,155.0,157.71493271088823,171.14321488157222,34.539832078341085,155.08062419270823,157.0,159.67780058605516,214.21951358361358,186.77526602845464,217.22108553268947,10571
50.0,71.55417527999327,145.12063946937388,155.0,157.8131806916013,170.3202865192517,34.92849839314596,155.05160431288675,157.0,159.24823389915505,213.32838535928593,186.25251676151922,216.54098919142305,10607
50.0,72.44998274671983,145.0,155.0,157.91770008456936,169.49926253526885,35.34119409414458,155.0290295396317,157.0,158.8238017426859,212.43822631532208,185.73368030596927,215.8633827215723,10643
50.0,73.348483283569,144.88616221019868,155.0,158.02847844613325,168.6801707374047,35.77708763999664,155.0129026887762,157.0,158.40454538932903,211.5490486861144,185.21878954360974,215.18828964420902,10679
50.0,74.24957912338628,144.77914214416384,155.0,158.14550262337528,167.86303941010956,36.235341863986875,155.00322577288512,157.0,157.99050604387594,210.6608648990125,184.70787747142785,214.51573368869705,10714
50.0,75.15317691222374,144.6789549312546,155.0,158.26875876179733,167.0478973228936,36.71511950137164,155.0,157.0,157.58172482873766,209.77368757782756,184.20097719610501,213.84573879317773,10750
50.0,76.05918747922567,144.5856147754679,155.00322577288512,158.39823231336896,166.23477373883,37.21558813185679,155.0,157.0,157.17824276915684,208.88752954640447,183.69812192834198,213.17832910500073,10786
50.0,76.96752561957543,144.49913494550754,155.0129026887762,158.5339080449353,165.42369842317032,37.73592452822641,155.0,156.7801007781281,157.0,208.00240383226344,183.19934497699495,212.51352898109803,10821
50.0,77.87810988975015,144.4195277654653,155.0290295396317,158.67577004697347,164.61470165206995,38.27531841800928,155.0,156.3873396410336,157.0,207.1183236703117,182.70467974302136,211.85136298829894,10857
50.0,78.79086241436883,144.34680460612904,155.05160431288675,158.8238017426859,163.8078142214223,38.8329756778952,155.0,156.0,157.0,206.23530250662714,182.21415971323415,211.19185590358356,10893
50.0,79.7057087039567,144.2809758769326,155.08062419270823,158.97798589741913,163.00306745579974,39.408120990476064,155.0,155.6181223379848,157.0,205.35335400231475,181.72781845386248,210.535032714273,10929
50.0,80.62257748298549,144.22205101855957,155.11608556174951,159.13830462839547,162.2004932174992,40.0,155.0,155.24174696260025,157.0,204.47249203743763,181.24568960391858,209.88091861815357,10964
50.0,81.54140052758476,144.1700384962146,155.15798400340216,159.3047394147456,161.40012391568973,40.607881008493905,154.8709139896837,155.0,157.0,203.59273071502332,180.76780686836912,209.2295390235327,11000
50.0,82.46211251235322,144.12494579357175,155.2063143045411,159.47727110782904,160.60199251565965,41.23105625617661,154.50566332662373,155.0,157.0,202.71408436514716,180.29420401111068,208.58091954922435,11037
50.0,83.38465086573187,144.08677940741129,155.2610704587599,159.65587994182988,159.80613254815975,41.86884283091664,154.1460346554526,155.0,157.0,201.83656754909404,179.82491484774852,207.93508602446101,11074
50.0,84.30895563343196,144.05554484295286,155.32224567009067,159.0125781188394,159.84054554461454,42.5205832509386,153.79206741571556,155.0,157.0,200.9601950635996,179.3599732381782,207.2920644887305,11111
50.0,85.23496934944014,144.03124660989366,155.3898323572041,158.22136391777187,160.0312469488381,43.18564576337837,153.44380078712857,155.0,157.0,200.08498194517247,178.89941307897016,206.65188119153427,11148
50.0,86.16263691415206,144.01388821915754,155.46382215808282,157.4325252290644,160.0,43.86342439892262,153.1012736720371,155.0,157.0,199.21094347449892,178.4432682955566,206.01456259206532,11185
50.0,87.09190547921202,144.00347218036097,155.54420593516173,156.64609794054877,159.0,44.553338819890925,152.76452467768817,155.0,157.0,198.33809518093088,177.99157283422156,205.38013535880242,11222
50.0,88.02272433866155,144.0,155.63097378092831,155.8621185535472,158.0,45.254833995939045,152.43359209832983,155.0,157.0,197.46645284705957,177.54436065389405,204.74862636901864,11259
50.0,88.95504482602435,144.0,155.08062419270823,155.72411502397438,157.0,45.967379738244816,152.10851389715174,155.0,157.0,196.596032513375,177.1016657177453,204.12006270820123,11296
50.0,89.88882021697692,144.0,154.30165261590687,155.82361823549087,156.0,46.69047011971501,151.7893276880822,155.0,157.0,195.7268504830137,176.6635219845908,203.49447166937975,11333
50.0,90.82400563727631,144.0,153.52524222420234,155.0,155.92947123619703,47.4236228055175,151.47607071745688,155.0,157.0,194.85892332659543,176.22996340009834,202.87188075236054,11370
50.0,91.76055797563569,144.0,152.75143207184672,154.0,156.0416611036937,48.16637831516918,151.16877984557524,155.0,157.0,193.9922678871506,175.80102388780332,202.25231766286387,11407
50.0,92.69843580125827,144.0,151.9802618763371,153.0,156.16017418023074,48.91829923454004,150.86749152816188,155.0,157.0,193.12690128513947,175.37673733993344,201.63581031156147,11444
50.0,93.637599285757,144.0,151.21177202850313,152.0,156.28499608087785,49.678969393496885,150.57224179774968,155.0,157.0,192.26284092356485,174.95713760804387,201.02238681301145,11481
50.0,94.57801012920498,144.0,150.4460036026215,151.0,156.41611170208776,50.44799302251776,150.28306624500314,155.0,157.0,191.4001044931794,174.54225849346628,200.4120754844877,11519
50.0,95.51963149007642,144.0,149.68299836654796,150.0,156.55350523063993,51.22499389946279,150.0,155.0,157.0,190.53870997778904,174.13213373757299,199.80490484470096,11556
50.0,96.46242791885346,144.0,148.92279879185725,149.0,156.69716015295236,52.009614495783374,149.7230777134908,155.0,157.0,189.67867565965344,173.72679701186,199.20090361240835,11593
50.0,97.40636529508737,144.0,148.0,148.16544806398016,156.84705926475002,52.80151512977634,149.45233353815524,155.0,157.0,188.8200201249857,173.32628190785147,198.600100704909,11630
50.0,98.35141076771599,144.0,147.0,147.41099009232656,157.00318468107582,53.600373133029585,149.18780110987626,155.0,157.0,187.9627622695517,172.93062192682936,198.00252523642217,11667
50.0,99.29753269845128,144.0,146.0,146.6594695203825,157.16551784663199,54.405882034941776,148.92951352905172,155.0,157.0,187.1069213043708,172.53985046939155,197.40820651634522,11704
50.0,100.24470060806208,144.0,145.0,145.91093173576817,157.33403954643762,55.21775076911409,148.67750334196495,155.0,157.0,186.25251676151922,172.15400082484288,196.81717404738845,11741
50.0,101.19288512538814,144.0,144.0,145.16542288024377,157.50872991678906,56.0357029044876,148.43180252223578,155.0,157.0,185.39956850003725,171.77310616042314,196.22945752358385,11778
50.0,102.1420579389313,143.0,144.0,144.42298985964803,157.68956845650888,56.859475903318,148.1924424523734,155.0,157.0,184.54809671194118,171.39719951037708,195.64508682816444,11815
50.0,103.09219175087898,142.0,143.68368035375485,144.0,157.87653403846943,57.688820407423826,147.95945390545344,155.0,157.0,183.69812192834198,171.0263137648707,195.0640920313116,11852
50.0,104.04326023342406,141.0,142.9475428260311,144.0,158.06960492137634,58.52349955359813,147.73286702694156,155.0,157.00318468107582,182.84966502567076,170.66048165876012,194.48650338776724,11889
50.0,104.9952379872535,140.0,142.21462653327893,144.0,158.26875876179733,59.36328831862332,147.5127113166862,155.0,157.01273833673497,182.00274723201295,170.29973576021777,193.91235133430774,11926
50.0,105.94810050208545,139.0,141.48498153514387,144.0,158.47397262642215,60.207972893961475,147.29901561110313,155.0,157.0286598045083,181.1573901335521,169.94410845922255,193.3416664870767,11963
50.0,106.90182411914213,138.0,140.75865870347016,144.0,158.68522300453813,61.05735008989499,147.09180806557515,155.0,157.05094714773293,180.31361568112376,169.59363195591985,192.77447963877376,12000
50.0,107.8563859954523,137.0,140.03570973148243,144.0,158.90248582070703,61.91122676865643,146.8911161370898,155.0,157.07959765672945,179.47144619688115,169.24833824885843,192.21082175569617,12036
50.0,108.81176406988355,136.0,139.31618714277246,144.0,159.1257364476281,62.76941930590086,146.696966567138,155.0,157.1146078504478,178.63090438107287,168.90825912311098,191.65072397463047,12071
50.0,109.7679370308106,135.0,138.6001443000692,144.0,159.3549497191725,63.631753079732135,146.50938536489735,155.0,157.15597347857954,177.79201331893398,168.5734261382855,191.09421759959145,12107
50.0,110.72488428533127,134.0,137.88763541376724,144.0,159.5900999435742,64.4980619863884,146.32839779072276,155.0,157.20368952413298,176.9547964876906,168.24387061643583,190.541334098405,12143
50.0,111.68258592994702,133.0,137.17871555019022,144.0,159.8311609167624,65.36818798161687,146.15402833996743,155.0,157.25775020646836,176.11927776367924,167.91962362987834,189.992105099133,12179
50.0,112.64102272262978,132.0,136.4734406395618,144.0,160.0781059358212,66.24198064671678,145.98630072715727,155.0,157.31814898478814,175.28548142958104,167.6007159889241,189.44656238633627,12214
50.0,113.6001760562016,131.0,135.77186748365804,144.0,160.3309078125612,67.11929677819934,145.82523787054146,155.0,157.3848785620779,174.45343218177166,167.28717822953436,188.904737897174,12250
50.0,114.56002793295748,130.0,135.07405376311175,144.0,160.58953888718904,68.0,145.67086187704115,155.0,157.45793088949188,173.62315513778685,166.97904060090895,188.36666371733614,12286
50.0,115.52056094046635,129.0,134.3800580443393,144.0,160.85397104206038,68.8839603971781,145.52319402761884,155.0,157.53729717117784,172.7946758439044,166.67633305301626,187.83237207680682,12321
50.0,116.48175822848829,128.0,133.6899397860587,144.0,161.1241757155021,69.77105417004964,145.38225476308997,155.0,157.62296786953354,171.96802028284213,166.37908522407497,187.3018953454556,12357
50.0,117.44360348695028,127.0,133.00375934536586,144.0,161.40012391568973,70.66116330771806,145.24806367039804,155.0,157.71493271088823,171.14321488157222,166.0873264279969,186.77526602845464,12393
50.0,118.40608092492548,126.0,132.32157798333574,144.0,161.68178623456632,71.55417527999327,145.12063946937388,155.0,157.8131806916013,170.3202865192517,165.8010856418015,186.25251676151922,12429
50.0,119.36917525056458,125.0,131.64345787011217,144.0,161.96913286178943,72.44998274671983,145.0,155.0,157.91770008456936,169.49926253526885,165.5203914930121,185.73368030596927,12464
50.0,120.33287165193059,124.0,130.96946208945045,144.0,162.2621335986927,73.348483283569,144.88616221019868,155.0,158.02847844613325,168.6801707374047,165.24527224704494,185.21878954360974,12500
50.0,121.29715577869086,123.0,130.29965464267354,144.0,162.5607578722491,74.24957912338628,144.77914214416384,155.0,158.14550262337528,167.86303941010956,164.97575579460153,184.70787747142785,12536
50.0,122.0,122.2620137246234,129.634100452003,144.0,162.8649747490233,75.15317691222374,144.6789549312546,155.0,158.26875876179733,167.0478973228936,164.7118696390761,184.20097719610501,12571
50.0,121.0,123.22743201089601,128.9728653632228,144.0,163.17475294910057,76.05918747922567,144.5856147754679,155.00322577288512,158.39823231336896,166.23477373883,164.45364088398895,183.69812192834198,12607
50.0,120.0,124.1933975700802,128.3160161476345,144.0,163.4900608599801,76.96752561957543,144.49913494550754,155.0129026887762,158.5339080449353,165.42369842317032,164.20109622045769,183.19934497699495,12643
50.0,119.0,125.15989773086265,127.66362050325849,144.0,163.8108665504215,77.87810988975015,144.4195277654653,155.0290295396317,158.67577004697347,164.61470165206995,163.95426191471816,182.70467974302136,12679
50.0,118.0,126.1269202034205,127.01574705523721,144.0,164.13713778423212,78.79086241436883,144.34680460612904,155.05160431288675,158.8238017426859,163.8078142214223,163.71316379570703,182.21415971323415,12714
50.0,117.0,126.37246535539299,127.09445306542689,144.0,164.46884203398528,79.7057087039567,144.2809758769326,155.08062419270823,158.97798589741913,163.00306745579974,163.47782724271815,181.72781845386248,12750
50.0,116.0,125.73384588089239,128.06248474865697,144.0,164.80594649465777,80.62257748298549,144.22205101855957,155.11608556174951,159.13830462839547,162.2004932174992,163.24827717314508,181.24568960391858,12786
50.0,115.0,125.09996003196804,129.0310040261642,144.0,165.14841809717706,81.54140052758476,144.1700384962146,155.15798400340216,159.3047394147456,161.40012391568973,163.0245380303223,180.76780686836912,12821
50.0,114.0,124.47088012864695,130.0,144.0,165.4962235218677,82.46211251235322,144.12494579357175,155.2063143045411,159.47727110782904,160.60199251565965,162.8066337714775,180.29420401111068,12857
50.0,113.0,123.84667940643382,130.96946208945045,144.0,165.8493292117879,83.38465086573187,144.08677940741129,155.2610704587599,159.65587994182988,159.80613254815975,162.5945878558078,179.82491484774852,12893
50.0,112.0,123.22743201089601,131.93938001976514,144.0,166.20770138594662,84.30895563343196,144.05554484295286,155.32224567009067,159.0125781188394,159.84054554461454,162.3884232326923,179.3599732381782,12929
50.0,111.0,122.61321299109652,132.90974381135493,144.0,166.57130605239308,85.23496934944014,144.03124660989366,155.3898323572041,158.22136391777187,160.0312469488381,162.18816233005415,178.89941307897016,12964
50.0,110.0,122.00409829181969,133.88054376943649,144.0,166.94010902116963,86.16263691415206,144.01388821915754,155.46382215808282,157.4325252290644,160.0,161.99382704288456,178.4432682955566,13000
50.0,109.0,121.40016474453401,134.8517704741024,144.0,167.31407591712062,87.09190547921202,144.00347218036097,155.54420593516173,156.64609794054877,159.0,161.8054387219416,177.99157283422156,13036
50.0,108.0,120.80149005703531,135.82341477079717,144.0,167.69317219254933,88.02272433866155,144.0,155.63097378092831,155.8621185535472,158.0,161.62301816263673,177.54436065389405,13071
50.0,107.0,120.20815280171308,136.79546776117988,144.0,168.0773631397161,88.95504482602435,144.0,155.08062419270823,155.72411502397438,157.0,161.4465855941215,177.1016657177453,13107
50.0,106.0,119.6202324023825,137.7679207943562,144.0,168.46661390317072,89.88882021697692,144.0,154.30165261590687,155.82361823549087,156.0,161.27616066858735,176.6635219845908,13143
50.0,105.0,119.03780911962384,138.74076545846214,144.0,168.86088949191284,90.82400563727631,144.0,153.52524222420234,155.0,155.92947123619703,161.11176245079065,176.22996340009834,13179
50.0,104.0,118.46096403457132,139.71399357258383,144.0,169.26015479137433,91.76055797563569,144.0,152.75143207184672,154.0,156.0416611036937,160.9534094078159,175.80102388780332,13214
50.0,103.0,117.88977903109328,140.68759717899798,144.0,169.66437457521835,92.69843580125827,144.0,151.9802618763371,153.0,156.16017418023074,160.80111939908875,175.37673733993344,13250
50.0,102.0,117.32433677630571,141.66156853571826,144.0,170.07351351694948,93.637599285757,144.0,151.21177202850313,152.0,156.28499608087785,160.65490966665163,174.95713760804387,13286
50.0,101.0,116.76472069936193,142.63590010933433,144.0,170.48753620133056,94.57801012920498,144.0,150.4460036026215,151.0,156.41611170208776,160.51479682571323,174.54225849346628,13321
50.0,100.0,116.21101496846157,143.61058456812992,144.0,170.90640713560157,95.51963149007642,144.0,149.68299836654796,150.0,156.55350523063993,160.3807968554839,174.13213373757299,13357
50.0,99.0,115.66330446602328,144.0,144.5856147754679,171.3300907604966,96.46242791885346,144.0,148.92279879185725,149.0,156.69716015295236,160.25292509030842,173.72679701186,13393
50.0,98.0,115.12167476196652,144.0,145.5609837834301,171.75855146105536,97.40636529508737,144.0,148.0,148.16544806398016,156.84705926475002,160.13119621110684,173.32628190785147,13429
50.0,97.0,114.58621208504974,144.0,146.53668482670133,172.19175357722565,98.35141076771599,144.0,147.0,147.41099009232656,157.00318468107582,160.01562423713506,172.93062192682936,13464
50.0,96.0,114.0570032922135,144.0,147.5127113166862,172.62966141425406,99.29753269845128,144.0,146.0,146.6594695203825,157.16551784663199,159.90622251807463,172.53985046939155,13500
50.0,95.0,113.53413583587978,144.0,148.48905683584903,173.07223925286226,100.24470060806208,144.0,145.0,145.91093173576817,157.33403954643762,159.80300372646317,172.15400082484288,13536
50.0,94.0,113.01769772916099,144.0,149.46571513226704,173.5194513592064,101.19288512538814,144.0,144.0,145.16542288024377,157.50872991678906,159.70597985047397,171.77310616042314,13571
50.0,93.0,112.50777750893491,144.0,150.44268011438774,173.97126199461795,102.1420579389313,143.0,144.0,144.42298985964803,157.68956845650888,159.6151621870554,171.39719951037708,13607
50.0,92.0,112.0044641967453,144.0,151.4199458459816,174.42763542512407,103.09219175087898,142.0,143.68368035375485,144.0,157.87653403846943,159.53056133543816,171.0263137648707,13643
50.0,91.0,111.50784725749125,144.0,152.3975065412817,174.88853593074649,104.04326023342406,141.0,142.9475428260311,144.0,158.06960492137634,159.45218719101973,170.66048165876012,13679
