P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,timestamp_milliseconds
1.0,19.697715603592208,37.0,62.0,103.9471019317037,115.43396380615195,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,218.93606372637652,219.8635940759634,8857
2.0,20.615528128088304,37.0,62.0,103.81714694596457,116.3872845288522,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,218.00917411888886,219.8635940759634,8893
3.0,21.540659228538015,37.0,62.0,103.69667304209909,117.34138229968147,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,217.0829334609241,219.8635940759634,8929
4.0,22.47220505424423,37.0,62.0,103.58571330062848,118.29623831720095,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,216.15735009478627,219.8635940759634,8964
5.0,23.40939982143925,37.0,62.0,103.4842983258813,119.25183436744275,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,215.23243250030885,219.8635940759634,9000
6.0,24.351591323771842,37.0,62.0,103.39245620450265,120.20815280171308,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,214.30818929756276,219.8635940759634,9037
7.0,25.298221281347036,37.0,62.00806399170998,103.31021246711285,121.16517651536682,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,213.3846292496252,219.8635940759634,9074
8.0,26.248809496813376,37.0,62.03224967708329,103.23759005323593,122.12288892750614,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,212.46176126540982,219.8635940759634,9111
9.0,27.202941017470888,37.0,62.07253821135398,103.1746092796091,123.08127396155761,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,211.53959440256097,219.8635940759634,9148
10.0,28.160255680657446,37.0,62.12889826803627,103.12128781197411,124.04031602668546,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,210.61813787041228,219.8635940759634,9185
11.0,29.120439557122072,37.0,62.20128616033595,103.07764064044152,125.0,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,209.69740103301234,219.8635940759634,9222
12.0,30.083217912982647,37.0,62.289646009589745,103.04368005850722,125.96031120952345,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,208.7773934122179,219.8635940759634,9259
13.0,31.04834939252005,37.013511046643494,62.39390995922599,103.01941564578979,126.92123541787639,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,207.85812469085735,219.8635940759634,9296
14.0,32.01562118716424,37.05401462729781,62.51399843235114,103.00485425454472,127.88275880665071,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,206.93960471596537,219.8635940759634,9333
15.0,32.984845004941285,37.12142238654117,62.64982043070834,103.0,128.84486796143648,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,206.0218435020908,219.8635940759634,9370
16.0,33.95585369269929,37.21558813185679,62.80127387243033,103.0,129.80754985747168,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,205.10485123467947,219.8635940759634,9407
17.0,34.92849839314596,37.33630940518894,62.96824596572466,103.0,130.77079184588584,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,204.1886382735337,219.8635940759634,9444
18.0,35.90264614203248,37.48332962798263,63.150613615387776,103.0,131.73458164050928,18.788294228055936,37.0,62.0,104.08650248711405,114.48143954370944,203.2732151563506,219.8635940759634,9481
