P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,timestamp_milliseconds
1.0,26.0,30.0,50.0,54.56189146281496,79.05694150420949,26.0,30.0,50.0,54.12947441089743,79.88116173416608,277.01624501101014,277.49774773860776,8643
2.0,26.0,30.0,50.0,55.00909015790027,78.2368199762746,26.0,30.0,50.0,54.12947441089743,79.88116173416608,276.5375200583096,277.49774773860776,8679
3.0,26.0,30.0,50.0,55.47071299343465,77.42092740338364,26.0,30.0,50.0,54.12947441089743,79.88116173416608,276.06158733152284,277.49774773860776,8714
4.0,26.0,30.0,50.0,55.94640292279746,76.60939890117922,26.0,30.0,50.0,54.12947441089743,79.88116173416608,275.5884612969128,277.49774773860776,8750
5.0,26.0,30.0,50.0,56.43580423808985,75.8023746329889,26.0,30.0,50.0,54.12947441089743,79.88116173416608,275.118156434649,277.49774773860776,8786
6.0,26.0,30.0,50.0,56.938563381947034,75.0,26.0,30.0,50.0,54.12947441089743,79.88116173416608,274.6506872374435,277.49774773860776,8821
7.0,26.0,30.0,50.0,57.4543296888929,74.2024258363566,26.0,30.0,50.0,54.12947441089743,79.88116173416608,274.1860682091634,277.49774773860776,8857
8.0,26.0,30.0,50.00999900019995,57.982756057296896,73.40980860893181,26.0,30.0,50.0,54.12947441089743,79.88116173416608,273.72431386341987,277.49774773860776,8893
9.0,26.0,30.0,50.039984012787215,58.52349955359813,72.62231062146122,26.0,30.0,50.0,54.12947441089743,79.88116173416608,273.2654387221333,277.49774773860776,8929
10.0,26.0,30.0,50.08991914547278,59.07622195096772,71.84010022264724,26.0,30.0,50.0,54.12947441089743,79.88116173416608,272.8094573140748,277.49774773860776,8964
11.0,26.0,30.0,50.15974481593781,59.64059020499378,71.06335201775947,26.0,30.0,50.0,54.12947441089743,79.88116173416608,272.35638417338413,277.49774773860776,9000
12.0,26.0,30.0,50.24937810560445,60.21627686929839,70.2922470831599,26.0,30.0,50.0,54.12947441089743,79.88116173416608,271.9062338380641,277.49774773860776,9036
13.0,26.0,30.0,50.35871324805669,60.802960454241045,69.52697318307479,26.0,30.0,50.0,54.12947441089743,79.88116173416608,271.4590208484515,277.49774773860776,9071
14.0,26.0,30.0,50.48762224545735,61.40032573203501,68.76772498781678,26.0,30.0,50.0,54.12947441089743,79.88116173416608,271.01475974566404,277.49774773860776,9107
15.0,26.0,30.0,50.635955604688654,62.00806399170998,68.01470429252781,26.0,30.0,50.0,54.12947441089743,79.88116173416608,270.57346507002495,277.49774773860776,9143
16.0,26.0,30.0,50.80354318352215,62.625873247404705,67.26812023536856,26.0,30.0,50.0,54.12947441089743,79.88116173416608,270.135151359463,277.49774773860776,9179
17.0,26.0,30.0,50.99019513592785,63.25345840347388,66.52818951391959,26.0,30.0,50.0,54.12947441089743,79.88116173416608,269.69983314789056,277.49774773860776,9214
18.0,26.0,30.0,51.19570294468082,63.89053137985315,65.79513659838392,26.0,30.0,50.0,54.12947441089743,79.88116173416608,269.2675249635574,277.49774773860776,9250
19.0,26.0,30.0,51.419840528729765,64.53681120105021,65.06919393998976,26.0,30.0,50.0,54.12947441089743,79.88116173416608,268.8382413273826,277.49774773860776,9286
20.0,26.0,30.0,51.66236541235796,64.35060217278468,65.19202405202648,26.0,30.0,50.0,54.12947441089743,79.88116173416608,268.41199675126296,277.49774773860776,9321
21.0,26.0,30.0,51.92301994298868,63.63961030678928,65.85590330410783,26.0,30.0,50.0,54.12947441089743,79.88116173416608,267.9888057363591,277.49774773860776,9357
