P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,40.0,106.6255128944288,108.25894882179486,137.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,537.5686002734907,538.4876971667969,0,4,200,7893
2.0,39.0,105.6882207249228,108.06016842481785,136.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,536.6497926953853,538.4876971667969,0,4,200,7929
3.0,38.0,104.75208828467335,107.8702924812944,135.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,535.7312759210536,538.4876971667969,0,4,200,7964
4.0,37.0,103.81714694596457,107.68936809174804,134.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,534.8130514488217,538.4876971667969,0,4,200,8000
5.0,36.0,102.88342918079665,107.5174404457249,133.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,533.8951207868452,538.4876971667969,0,4,200,8036
6.0,35.0,101.95096860746347,107.35455276791944,132.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,532.977485453185,538.4876971667969,0,4,200,8071
7.0,34.0,101.01980003939822,107.20074626605917,131.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,532.0601469758847,538.4876971667969,0,4,200,8107
8.0,33.0,100.08995953640904,107.05606008068857,130.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,531.1431068930482,538.4876971667969,0,4,200,8143
9.0,32.0,99.16148445843275,106.92053123698928,129.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,530.2263667529181,538.4876971667969,0,4,200,8179
10.0,31.0,98.2344135219425,106.7941945987702,128.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,529.3099281139548,538.4876971667969,0,4,200,8214
11.0,30.0,97.30878685915265,106.6770828247567,127.0,146.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,528.3937925449162,538.4876971667969,0,4,200,8250
11.045361017187261,30.0,97.6933979345585,105.68348972285122,127.0,145.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,527.99337117051,538.4876971667969,3,4,200,9500
11.180339887498949,30.0,98.08669634563088,104.6900186264192,127.0,144.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,527.5945412909425,538.4876971667969,3,4,200,9536
11.40175425099138,30.0,98.48857801796105,103.69667304209909,127.0,143.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,527.1973065181573,538.4876971667969,3,4,200,9571
11.704699910719626,30.0,98.89893831583835,102.70345661174214,127.0,142.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,526.8016704605254,538.4876971667969,3,4,200,9607
12.083045973594572,30.0,99.31767214348109,101.71037311896953,127.0,141.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,526.4076367227208,538.4876971667969,3,4,200,9643
12.529964086141668,30.0,99.74467404327912,100.71742649611338,127.0,140.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,526.0152089055981,538.4876971667969,3,4,200,9679
13.038404810405298,30.0,99.72462083156798,100.17983829094555,127.0,139.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,525.6243906060677,538.4876971667969,3,4,200,9714
13.601470508735444,30.0,98.73196037757987,100.62305898749054,127.0,138.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,525.235185416971,538.4876971667969,3,4,200,9750
14.212670403551895,30.0,97.73944955850733,101.07423014794622,127.0,137.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,524.8475969269556,538.4876971667969,3,4,200,9786
14.866068747318506,30.0,96.74709297958259,101.53324578678651,127.0,136.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,524.4616287203479,538.4876971667969,3,4,200,9821
15.556349186104045,30.0,95.75489543621255,102.0,127.0,135.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,524.0772843770277,538.4876971667969,3,4,200,9857
16.278820596099706,30.0,94.76286192385707,102.47438704378767,127.0,134.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,523.6945674723006,538.4876971667969,3,4,200,9893
17.029386365926403,30.0,93.7709976485267,102.95630140987001,127.0,133.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,523.3134815767696,538.4876971667969,3,4,200,9929
17.804493814764857,30.0,92.77930803794561,103.4456378974,127.0,132.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,522.9340302562074,538.4876971667969,3,4,200,9964
18.601075237738275,30.0,91.7877987534291,103.94229168149026,127.0,131.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,522.5562170714267,538.4876971667969,3,4,200,10000
19.4164878389476,30.0,90.79647570252934,104.44615837837216,127.0,130.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,522.1800455781512,538.4876971667969,3,4,200,10036
20.248456731316587,30.0,89.80534505250787,104.95713410721541,127.0,129.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,521.8055193268849,538.4876971667969,3,4,200,10071
21.095023109728988,30.0,88.81441324469807,105.47511554864494,127.0,128.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,521.4326418627817,538.4876971667969,3,4,200,10107
21.95449840010015,30.0,87.82368700982668,106.0,127.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,521.0614167255143,538.4876971667969,3,4,200,10143
22.825424421026653,30.0,86.83317338436964,106.53168542738823,126.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,520.6918474491415,538.4876971667969,3,4,200,10179
23.706539182259394,30.0,85.84287972802403,107.07007051459338,125.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,520.3239375619769,538.4876971667969,3,4,200,10214
24.596747752497688,30.0,84.8528137423857,107.61505470890214,124.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,519.9576905864553,538.4876971667969,3,4,200,10250
25.495097567963924,30.0,83.86298349093002,108.16653826391968,123.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,519.5931100389996,538.4876971667969,3,4,200,10286
26.40075756488817,30.0,82.87339742040264,108.72442227944924,122.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,519.2301994298867,538.4876971667969,3,4,200,10321
27.313000567495326,30.0,81.88406438373708,109.288608738514,121.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,518.8689622631132,538.4876971667969,3,4,200,10357
28.231188426986208,30.0,80.89499366462674,109.85900054160332,120.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,518.5094020362601,538.4876971667969,3,4,200,10393
29.154759474226502,30.0,79.90619500389191,110.43550153822818,119.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,518.1515222403578,538.4876971667969,3,4,200,10429
30.083217912982647,30.0,78.91767862779544,111.01801655587259,118.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,517.79532635975,538.4876971667969,3,4,200,10464
31.016124838541646,30.0,77.92945527847606,111.60645142642964,117.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,517.4408178719572,538.4876971667969,3,4,200,10500
31.953090617340916,30.0,76.94153624668537,112.2007130102122,116.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,517.0880002475401,538.4876971667969,3,4,200,10536
32.89376840679705,30.0,75.95393340703298,112.8007092176286,115.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,516.7368769499618,538.4876971667969,3,4,200,10571
33.83784863137726,30.0,74.96665925596525,113.4063490286148,114.0,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,516.3874514354508,538.4876971667969,3,4,200,10607
34.785054261852174,30.0,73.97972695272672,113.0,114.0175425099138,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,516.0397271528617,538.4876971667969,3,4,200,10643
35.73513677041127,30.0,72.99315036357864,112.0,114.63420083029322,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,515.6937075435379,538.4876971667969,3,4,200,10679
36.68787265568828,30.0,72.00694410957877,111.0,115.25623627379127,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,515.3493960411713,538.4876971667969,3,4,200,10714
37.64306044943742,30.0,71.02112361825881,110.0,115.88356225108029,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,515.0067960716635,538.4876971667969,3,4,200,10750
38.600518131237564,30.0,70.03570517957252,109.0,116.51609330903607,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,514.665911052986,538.4876971667969,3,4,200,10786
39.56008088970496,30.0,69.05070600652827,108.0,117.15374513859982,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,514.3267443950392,538.4876971667969,3,4,200,10821
40.52159917870962,30.0,68.06614430096654,107.0,117.79643458101778,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,513.989299499513,538.4876971667969,3,4,200,10857
41.48493702538308,30.0,67.08203932499369,106.0,118.44407963254221,127.0,41.0,107.56393447619885,108.4665847162157,138.0,146.0,513.6535797597443,538.4876971667969,3,4,200,10893
42.44997055358225,30.0,66.09841147864296,105.0,119.09659944767525,126.57408897558773,41.0,107.56393447619885,108.4665847162157,138.0,146.0,513.3195885605769,538.4876971667969,3,4,200,10929
43.41658669218482,30.0,65.11528238439882,104.0,119.75391434103521,125.8729518204765,41.0,107.56393447619885,108.4665847162157,138.0,146.0,512.9873292782191,538.4876971667969,3,4,200,10964
44.384682042344295,30.0,64.13267497929586,103.0,120.41594578792295,125.1758762701504,41.0,107.56393447619885,108.4665847162157,138.0,146.0,512.6568052801016,538.4876971667969,3,4,200,11000
45.35416188179427,30.0,63.150613615387776,102.0,121.0826164236634,124.48293055676348,41.0,107.56393447619885,108.4665847162157,138.0,146.0,512.3280199247354,538.4876971667969,3,4,200,11036
46.32493928760188,30.0,62.16912416947821,101.0,121.75385004179539,123.79418403139947,41.0,107.56393447619885,108.4665847162157,138.0,146.0,512.0009765615687,538.4876971667969,3,4,200,11071
47.29693436154187,30.01666203960727,61.18823416311342,100.0,122.42957159118053,123.10970717209915,41.0,107.56393447619885,108.4665847162157,138.0,146.0,511.6756785308444,538.4876971667969,3,4,200,11107
48.27007354458868,30.066592756745816,60.207972893961475,99.0,122.42957159118053,123.10970717209915,41.0,107.56393447619885,108.4665847162157,138.0,146.0,511.3521291634562,538.4876971667969,3,4,200,11143
49.24428900898052,30.14962686336267,59.22837157984339,98.0,121.75385004179539,123.79418403139947,41.0,107.56393447619885,108.4665847162157,138.0,146.0,511.03033178080534,538.4876971667969,3,4,200,11179
50.21951811795888,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,107.56393447619885,108.4665847162157,138.0,146.0,510.7102896946565,538.4876971667969,3,4,200,11214
49.24428900898052,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,107.48953437428223,107.91200118615167,138.0,145.0,510.7102896946565,538.094787189023,4,3,200,12000
48.27007354458868,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,106.51291001564083,108.26818553942798,138.0,144.0,510.7102896946565,537.7034498680476,4,3,200,12036
47.29693436154187,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,105.53672346628922,108.63240768757728,138.0,143.0,510.7102896946565,537.3136886400717,4,3,200,12071
46.32493928760188,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,104.5609869884557,109.00458705944443,138.0,142.0,510.7102896946565,536.9255069374149,4,3,200,12107
45.35416188179427,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,103.58571330062848,109.38464243210744,138.0,141.0,510.7102896946565,536.5389081883997,4,3,200,12143
44.384682042344295,30.265491900843113,58.249463516842795,97.0,121.0826164236634,124.48293055676348,41.0,102.61091559868278,109.77249200050075,138.0,140.0,510.7102896946565,536.1538958172364,4,3,200,12179
42.44997055358225,30.14962686336267,59.22837157984339,98.0,121.75385004179539,123.79418403139947,41.0,101.6366075781753,110.16805344563369,138.0,139.0,511.03033178080534,535.770473243907,2,3,200,12214
40.52159917870962,30.066592756745816,60.207972893961475,99.0,122.42957159118053,123.10970717209915,41.0,100.66280345788111,110.57124400132251,138.0,138.0,511.3521291634562,535.3886438840481,2,3,200,12250
38.600518131237564,30.01666203960727,61.18823416311342,100.0,122.42957159118053,123.10970717209915,41.0,99.68951800465283,110.98198051936178,137.0,138.0,511.6756785308444,535.0084111488342,2,3,200,12286
36.68787265568828,30.0,62.16912416947821,101.0,121.75385004179539,123.79418403139947,41.0,98.71676655968832,111.40017953306898,136.0,138.0,512.0009765615687,534.6297784448599,2,3,200,12321
34.785054261852174,30.0,63.150613615387776,102.0,121.0826164236634,124.48293055676348,41.0,97.74456506629922,111.8257573191436,135.0,138.0,512.3280199247354,534.2527491740216,2,3,200,12357
32.89376840679705,30.0,64.13267497929586,103.0,120.41594578792295,125.1758762701504,41.0,96.77293009927931,112.25862995778988,134.0,138.0,512.6568052801016,533.8773267333986,2,3,200,12393
31.016124838541646,30.0,65.11528238439882,104.0,119.75391434103521,125.8729518204765,41.0,95.80187889597991,112.69871339105873,133.0,138.0,512.9873292782191,533.5035145151342,2,3,200,12429
29.154759474226502,30.0,66.09841147864296,105.0,119.09659944767525,126.57408897558773,41.0,94.83142938920619,113.14592347937243,132.0,138.0,513.3195885605769,533.1313159063159,2,3,200,12464
27.313000567495326,30.0,67.08203932499369,106.0,118.44407963254221,127.0,41.0,93.86160024205851,113.6001760562016,131.0,138.0,513.6535797597443,532.760734288855,2,3,200,12500
25.495097567963924,30.0,68.06614430096654,107.0,117.79643458101778,127.0,41.0,92.89241088485109,114.06138698087096,130.0,138.0,513.989299499513,532.3917730393662,2,3,200,12536
23.706539182259394,30.0,69.05070600652827,108.0,117.15374513859982,127.0,41.0,91.92388155425118,114.5294721894762,129.0,138.0,514.3267443950392,532.024435529046,2,3,200,12571
21.95449840010015,30.0,70.03570517957252,109.0,116.51609330903607,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,514.665911052986,531.6587251235514,2,3,200,12607
21.095023109728988,30.0,71.02112361825881,110.0,115.88356225108029,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,515.0067960716635,531.6587251235514,2,4,200,12643
20.248456731316587,30.0,72.00694410957877,111.0,115.25623627379127,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,515.3493960411713,531.6587251235514,2,4,200,12679
19.4164878389476,30.0,72.99315036357864,112.0,114.63420083029322,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,515.6937075435379,531.6587251235514,2,4,200,12714
18.601075237738275,30.0,73.97972695272672,113.0,114.0175425099138,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,516.0397271528617,531.6587251235514,2,4,200,12750
17.804493814764857,30.0,74.96665925596525,113.4063490286148,114.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,516.3874514354508,531.6587251235514,2,4,200,12786
17.029386365926403,30.0,75.95393340703298,112.8007092176286,115.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,516.7368769499618,531.6587251235514,2,4,200,12821
16.278820596099706,30.0,76.94153624668537,112.2007130102122,116.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,517.0880002475401,531.6587251235514,2,4,200,12857
15.556349186104045,30.0,77.92945527847606,111.60645142642964,117.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,517.4408178719572,531.6587251235514,2,4,200,12893
14.866068747318506,30.0,78.91767862779544,111.01801655587259,118.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,517.79532635975,531.6587251235514,2,4,200,12929
14.212670403551895,30.0,79.90619500389191,110.43550153822818,119.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,518.1515222403578,531.6587251235514,2,4,200,12964
13.601470508735444,30.0,80.89499366462674,109.85900054160332,120.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,518.5094020362601,531.6587251235514,2,4,200,13000
13.038404810405298,30.0,81.88406438373708,109.288608738514,121.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,518.8689622631132,531.6587251235514,2,4,200,13037
12.529964086141668,30.0,82.87339742040264,108.72442227944924,122.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,519.2301994298867,531.6587251235514,2,4,200,13074
12.083045973594572,30.0,83.86298349093002,108.16653826391968,123.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,519.5931100389996,531.6587251235514,2,4,200,13111
11.704699910719626,30.0,84.8528137423857,107.61505470890214,124.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,519.9576905864553,531.6587251235514,2,4,200,13148
11.40175425099138,30.0,85.84287972802403,107.07007051459338,125.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,520.3239375619769,531.6587251235514,2,4,200,13185
11.180339887498949,30.0,86.83317338436964,106.53168542738823,126.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,520.6918474491415,531.6587251235514,2,4,200,13222
11.045361017187261,30.0,87.82368700982668,106.0,127.0,127.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,521.0614167255143,531.6587251235514,2,4,200,13259
11.0,30.0,88.81441324469807,105.47511554864494,127.0,128.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,521.4326418627817,531.6587251235514,2,4,200,13296
11.045361017187261,30.0,89.80534505250787,104.95713410721541,127.0,129.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,521.8055193268849,531.6587251235514,2,4,200,13333
11.180339887498949,30.0,90.79647570252934,104.44615837837216,127.0,130.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,522.1800455781512,531.6587251235514,2,4,200,13370
11.40175425099138,30.0,91.7877987534291,103.94229168149026,127.0,131.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,522.5562170714267,531.6587251235514,2,4,200,13407
11.704699910719626,30.0,92.77930803794561,103.4456378974,127.0,132.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,522.9340302562074,531.6587251235514,2,4,200,13444
12.083045973594572,30.0,93.7709976485267,102.95630140987001,127.0,133.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,523.3134815767696,531.6587251235514,2,4,200,13481
12.529964086141668,30.0,94.76286192385707,102.47438704378767,127.0,134.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,523.6945674723006,531.6587251235514,2,4,200,13519
13.038404810405298,30.0,95.75489543621255,102.0,127.0,135.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,524.0772843770277,531.6587251235514,2,4,200,13556
13.601470508735444,30.0,96.74709297958259,101.53324578678651,127.0,136.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,524.4616287203479,531.6587251235514,2,4,200,13593
14.212670403551895,30.0,97.73944955850733,101.07423014794622,127.0,137.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,524.8475969269556,531.6587251235514,2,4,200,13630
14.866068747318506,30.0,98.73196037757987,100.62305898749054,127.0,138.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,525.235185416971,531.6587251235514,2,4,200,13667
15.556349186104045,30.0,99.72462083156798,100.17983829094555,127.0,139.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,525.6243906060677,531.6587251235514,2,4,200,13704
16.278820596099706,30.0,99.74467404327912,100.71742649611338,127.0,140.0,41.0,90.95603333479313,115.00434774390054,128.0,138.0,526.0152089055981,531.6587251235514,2,4,200,13741
