P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,timestamp_milliseconds
1.0,34.20526275297414,68.06614430096654,75.53806987208503,95.75489543621255,137.10215169719257,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,616.6036003787198,615.9001542457999,8857
2.0,35.0,68.11754546370561,75.66372975210778,95.34149149242423,136.8941196691808,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,617.3078648454108,615.9001542457999,8893
3.0,35.805027579936315,68.18357573492314,75.8023746329889,94.93682109698007,136.69308687713507,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,618.0129448482451,615.9001542457999,8929
4.0,36.61966684720111,68.26419266350405,75.95393340703298,94.54099639838793,136.49908424601244,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,618.718837599115,615.9001542457999,8964
5.0,37.44329045369811,68.3593446428504,76.11832893594026,94.15412895885129,136.31214179228496,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,619.4255403194156,615.9001542457999,9000
6.0,38.27531841800928,68.46897107449476,76.2954782408499,93.77632963600144,136.13228860193308,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,620.1330502400272,615.9001542457999,9037
7.0,39.11521443121589,68.59300255857006,76.48529270389177,93.40770846134703,135.95955280891445,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,620.8413646012965,615.9001542457999,9074
8.0,39.96248240537617,68.73136110975832,76.68767828015137,93.04837451562494,135.79396157414365,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,621.5504806530198,615.9001542457999,9111
9.0,40.8166632639171,68.8839603971781,76.90253571892151,92.69843580125827,135.63554106501732,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,622.2603956544237,615.9001542457999,9148
10.0,41.677331968349414,69.05070600652827,77.12976079309465,92.35799911215054,135.4843164355196,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,622.971106874147,615.9001542457999,9185
11.0,42.5440947723653,69.2314957226839,77.3692445355388,92.02716990106781,135.34031180694095,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,623.6826115902222,615.9001542457999,9222
12.0,43.41658669218482,69.42621983083913,77.62087348130012,91.706052144883,135.20355024924456,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,624.3949070900562,615.9001542457999,9259
13.0,44.294469180700204,69.63476143421474,77.88452991448301,91.39474820797966,135.07405376311175,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,625.107990670412,615.9001542457999,9296
14.0,45.17742799230607,69.85699678629192,78.16009211867653,91.09335870413386,134.9518432626987,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,625.8218596373891,615.9001542457999,9333
15.0,46.06517122512408,70.09279563550022,78.44743462982075,90.80198235721508,134.8369385591352,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,626.5365113064042,615.9001542457999,9370
16.0,46.95742752749558,70.3420215802759,78.74642849044012,90.52071586106685,134.72935834479432,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,627.251943002172,615.9001542457999,9407
17.0,47.853944456021594,70.60453243241541,79.05694150420949,90.24965373894794,134.6291201783626,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,627.9681520586852,615.9001542457999,9444
18.0,48.75448697299562,70.8801805866774,79.37883848986453,89.98888820293314,134.5362404707371,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,628.6851358191952,615.9001542457999,9481
19.0,49.658836071740545,71.16881339463234,79.71198153351854,89.73850901368932,134.45073447177595,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,629.402891636192,615.9001542457999,9519
20.0,50.566787519082126,71.47027354082255,80.05623023850174,89.49860334105779,134.3726162579266,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,630.1214168713836,615.9001542457999,9556
21.0,51.478150704935004,71.78439941937245,80.4114419718985,89.26925562588724,134.30189872075525,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,630.8407088956768,615.9001542457999,9593
22.0,52.392747589718944,72.11102550927978,80.77747210701756,89.05054744357274,134.23859355639868,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,631.5607650891559,615.9001542457999,9630
23.0,53.31041174104736,72.44998274671983,81.15417426109393,88.84255736976509,134.18271125595876,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,632.281582841063,615.9001542457999,9667
24.0,54.230987451824994,72.80109889280519,81.54140052758476,88.64536084872124,134.13426109685773,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,633.0031595497767,615.9001542457999,9704
25.0,55.154328932550705,73.16419889536138,81.93900170248598,88.45903006477066,134.09325113517085,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,633.7254926227916,615.9001542457999,9741
26.0,56.08029957123981,73.53910524340094,82.34682750416071,88.28363381737297,134.05968819895114,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,634.448579476698,615.9001542457999,9778
27.0,57.0087712549569,73.92563831310488,82.76472678623425,88.11923740024082,134.03357788255897,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,635.1724175371597,615.9001542457999,9815
28.0,57.9396237474839,74.32361670424818,83.19254774317228,87.96590248499699,134.01492454200763,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,635.897004238894,615.9001542457999,9852
29.0,58.872744118140105,74.73285756613352,83.6301381082203,87.82368700982668,134.00373129133382,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,636.6223370256498,615.9001542457999,9889
30.0,59.80802621722272,75.15317691222374,84.07734534343957,87.69264507357501,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,637.3484133501863,615.9001542457999,9926
31.0,60.74537019394976,75.58438992278762,84.53401682163222,87.5728268357257,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,638.0752306742521,615.9001542457999,9963
32.0,61.68468205316454,76.02631123499285,85.0,87.46427842267951,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,638.8027864685627,615.9001542457999,10000
33.0,62.625873247404705,76.47875521999558,85.47514258543241,87.36704184073076,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,639.5310782127792,615.9001542457999,10036
34.0,63.56886030125127,76.94153624668537,85.95929269136641,87.28115489611719,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,640.2601033954872,615.9001542457999,10071
35.0,64.51356446515724,77.41446893184762,86.45229898620394,87.20665112249179,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,640.9898595141736,615.9001542457999,10107
36.0,65.45991139621256,77.89736837660179,86.95401083331349,87.14355971613737,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,641.7203440752054,615.9001542457999,10143
37.0,66.40783086353596,78.39005038906404,87.09190547921202,87.46427842267951,134.0,33.421549934136806,68.0294054067798,75.4254598925323,96.17692030835673,137.31715115017496,642.4515545938075,615.9001542457999,10179
