P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,31.0,37.0,53.0,56.0,72.0,30.0,37.0,53.0,55.0,73.0,486.3743414284927,485.37923317752274,1,4,200,10259
2.0,32.0,37.0,53.0,57.0,71.0,30.0,37.0,53.0,55.0,73.0,487.36946970445325,485.37923317752274,1,4,200,10296
3.0,33.0,37.0,53.0,58.0,70.0,30.0,37.0,53.0,55.0,73.0,488.3646178829912,485.37923317752274,1,4,200,10333
4.0,34.0,37.0,53.0,59.0,69.0,30.0,37.0,53.0,55.0,73.0,489.3597858426865,485.37923317752274,1,4,200,10370
5.0,35.0,37.0,53.0,60.0,68.0,30.0,37.0,53.0,55.0,73.0,490.35497346310257,485.37923317752274,1,4,200,10407
6.0,36.0,37.0,53.0,61.0,67.0,30.0,37.0,53.0,55.0,73.0,491.350180624776,485.37923317752274,1,4,200,10444
7.0,37.0,37.0,53.0,62.0,66.0,30.0,37.0,53.0,55.0,73.0,492.34540720920717,485.37923317752274,1,4,200,10481
8.0,37.0,38.0,53.0,63.0,65.0,30.0,37.0,53.0,55.0,73.0,493.34065309885017,485.37923317752274,1,4,200,10519
9.0,37.0,39.0,53.0,64.0,64.0,30.0,37.0,53.0,55.0,73.0,494.3359181771035,485.37923317752274,1,4,200,10556
10.0,37.0,40.0,53.0,63.0,65.0,30.0,37.0,53.0,55.0,73.0,495.3312023283007,485.37923317752274,1,4,200,10593
11.0,37.0,41.0,53.0,62.0,66.0,30.0,37.0,53.0,55.0,73.0,496.32650543770075,485.37923317752274,1,4,200,10630
12.0,37.0,42.0,53.0,61.0,67.0,30.0,37.0,53.0,55.0,73.0,497.32182739147896,485.37923317752274,1,4,200,10667
13.0,37.0,43.0,53.0,60.0,68.0,30.0,37.0,53.0,55.0,73.0,498.31716807671796,485.37923317752274,1,4,200,10704
14.0,37.0,44.0,53.0,59.0,68.0,30.0,37.0,53.0,55.0,73.0,499.3125273813987,485.37923317752274,1,4,200,10741
15.0,37.0,45.0,53.0,58.0,67.0,30.0,37.0,53.0,55.0,73.0,500.30790519439125,485.37923317752274,1,4,200,10778
16.0,37.0,46.0,53.0,57.0,66.0,30.0,37.0,53.0,55.0,73.0,501.3033014054466,485.37923317752274,1,4,200,10815
17.0,37.0,47.0,53.0,56.0,65.0,30.0,37.0,53.0,55.0,73.0,502.29871590518724,485.37923317752274,1,4,200,10852
18.0,37.0,48.0,53.0,55.0,64.0,30.0,37.0,53.0,55.0,73.0,503.29414858509926,485.37923317752274,1,4,200,10889
19.0,37.013511046643494,49.0,53.0,54.0,63.0,30.0,37.0,53.0,55.0,73.0,504.2895993375235,485.37923317752274,1,4,200,10926
20.0,37.05401462729781,50.0,53.0,53.0,62.0,30.0,37.0,53.0,55.0,73.0,505.2850680556472,485.37923317752274,1,4,200,10963
21.0,37.12142238654117,51.0,52.0,53.0,61.0,30.0,37.0,53.0,55.0,73.0,506.2805546334957,485.37923317752274,1,4,200,11000
22.0,37.21558813185679,51.0,52.0,53.0,60.0,30.0,37.0,53.0,55.0,73.0,507.2760589659244,485.37923317752274,1,4,200,11036
23.0,37.33630940518894,50.0,53.0,53.0,59.0,30.0,37.0,53.0,55.0,73.0,508.27158094861056,485.37923317752274,1,4,200,11071
24.0,37.48332962798263,49.0,53.0,54.0,58.0,30.0,37.0,53.0,55.0,73.0,509.2671204780454,485.37923317752274,1,4,200,11107
25.0,37.656340767525464,48.0,53.0,55.0,57.0,30.0,37.0,53.0,55.0,73.0,510.2626774515259,485.37923317752274,1,4,200,11143
26.0,37.8549864614954,47.0,53.0,56.0,56.0,30.0,37.0,53.0,55.0,73.0,511.2582517671475,485.37923317752274,1,4,200,11179
27.0,38.07886552931954,46.0,53.0,55.0,57.0,30.0,37.0,53.0,55.0,73.0,512.2538433237959,485.37923317752274,1,4,200,12393
28.0,38.3275357934736,45.0,53.0,54.0,58.0,30.0,37.0,53.0,55.0,73.0,513.2494520211395,485.37923317752274,1,4,200,12429
29.0,38.600518131237564,44.0,53.0,53.0,59.0,30.0,37.0,53.0,55.0,73.0,514.2450777596223,485.37923317752274,1,4,200,12464
30.0,38.897300677553446,43.0,52.0,53.0,60.0,30.0,37.0,53.0,55.0,73.0,515.2407204404559,485.37923317752274,1,4,200,12500
31.0,39.21734310225516,42.0,51.0,53.0,61.0,30.0,37.0,53.0,55.0,73.0,516.2363799656123,485.37923317752274,1,4,200,12536
32.0,39.56008088970496,41.0,50.0,53.0,62.0,30.0,37.0,53.0,55.0,73.0,517.2320562378168,485.37923317752274,1,4,200,12571
33.0,39.92492955535426,40.0,49.0,53.0,63.0,30.0,37.0,53.0,55.0,73.0,518.2277491605404,485.37923317752274,1,4,200,12607
34.0,39.0,40.311288741492746,48.0,53.0,63.071388124885914,30.0,37.0,53.0,55.0,73.0,519.2234586379933,485.37923317752274,1,4,200,12643
35.0,38.0,40.718546143004666,47.0,53.0,62.16912416947821,30.0,37.0,53.0,55.0,73.0,520.2191845751173,485.37923317752274,1,4,200,12679
36.0,37.0,41.14608122288197,46.0,53.0,61.26989472816156,30.0,37.0,53.0,55.0,73.0,521.2149268775789,485.37923317752274,1,4,200,12714
37.0,36.0,41.593268686170845,45.0,53.0,60.37383539249432,30.0,37.0,53.0,55.0,73.0,522.2106854517629,485.37923317752274,1,4,200,12750
38.0,35.0,42.05948168962618,44.0,53.0,59.481089431852205,30.0,37.0,53.0,55.0,73.0,523.2064602047647,485.37923317752274,1,4,200,12786
39.0,34.0,42.5440947723653,43.0,53.0,58.59180830116101,30.0,37.0,53.0,55.0,73.0,524.2022510443846,485.37923317752274,1,4,200,13000
40.0,33.0,42.0,43.04648650006177,53.0,57.706152185014034,30.0,37.0,53.0,55.0,73.0,525.1980578791205,485.37923317752274,1,4,200,13037
41.0,32.0,41.0,43.56604182158393,53.0,56.824290580701486,30.0,37.0,53.0,55.0,73.0,526.1938806181615,485.37923317752274,1,4,200,13074
42.0,31.0,40.0,44.10215414239989,53.0,55.94640292279746,30.0,37.0,53.0,55.0,73.0,527.1897191713814,485.37923317752274,1,4,200,13111
43.0,30.0,39.0,44.654227123532216,53.0,55.072679252057455,30.0,37.0,53.0,55.0,73.0,528.1855734493323,485.37923317752274,1,4,200,13148
44.0,29.0,38.0,45.221676218380054,53.0,54.20332093147061,30.0,37.0,53.0,55.0,73.0,529.1814433632381,485.37923317752274,1,4,200,13185
45.0,28.0,37.0,45.803929962395145,53.0,53.33854141237835,30.0,37.0,53.0,55.0,73.0,530.1773288249885,485.37923317752274,1,4,200,13222
46.0,27.0,36.0,46.400431032480725,52.478567053607705,53.0,30.0,37.0,53.0,55.0,73.0,531.1732297471325,485.37923317752274,1,4,200,13259
47.0,26.0,35.0,47.01063709417264,51.62363799656123,53.0,30.0,37.0,53.0,55.0,73.0,532.1691460428724,485.37923317752274,1,4,200,13296
48.0,25.0,34.0,47.634021455258214,50.774009099144415,53.0,30.0,37.0,53.0,55.0,73.0,533.1650776260576,485.37923317752274,1,4,200,13333
49.0,24.0,33.0,48.27007354458868,49.92995093127971,53.0,30.0,37.0,53.0,55.0,73.0,534.1610244111788,485.37923317752274,1,4,200,13370
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13407
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13444
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13481
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13519
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13556
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13593
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13630
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13667
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13704
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13741
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13778
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13815
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13852
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13889
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13926
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,13963
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,14000
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,14036
50.0,23.0,32.0,48.91829923454004,49.09175083453431,53.0,30.0,37.0,53.0,55.0,73.0,535.156986313362,485.37923317752274,1,4,200,14071
50.0,22.0,31.0,48.25971404805462,49.57822102496216,53.0,31.0,37.0,53.0,56.0,72.0,536.1529632483625,486.3743414284927,1,1,200,14107
50.0,21.0,30.0,47.43416490252569,50.24937810560445,53.009433122794285,32.0,37.0,53.0,57.0,71.0,537.1489551325591,487.36946970445325,1,1,200,14143
50.0,20.0,29.0,46.61544808322666,50.93132631298737,53.03772242470448,33.0,37.0,53.0,58.0,70.0,538.1449618829485,488.3646178829912,1,1,200,14179
50.0,19.0,28.0,45.803929962395145,51.62363799656123,53.08483775994799,34.0,37.0,53.0,59.0,69.0,539.1409834171392,489.3597858426865,1,1,200,14214
50.0,18.0,27.0,45.0,52.32590180780452,53.150729063673246,35.0,37.0,53.0,60.0,68.0,540.1370196533469,490.35497346310257,1,1,200,14250
