P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,46.0,65.0,85.14693182963201,88.0,93.81364506296512,46.0,64.0,85.37564055396598,87.0,93.00537618869137,530.1254568496028,529.6036253652348,3,4,200,6379
2.0,46.0,66.0,84.92938243034621,89.0,94.62557793746889,46.0,64.0,85.37564055396598,87.0,93.00537618869137,530.6486596609851,529.6036253652348,3,4,200,6414
3.0,46.0,67.0,84.72307831990054,90.0,95.44108130150245,46.0,64.0,85.37564055396598,87.0,93.00537618869137,531.1732297471325,529.6036253652348,3,4,200,6448
4.0,46.0,68.0,84.52810183601665,91.0,96.26006440887103,46.0,64.0,85.37564055396598,87.0,93.00537618869137,531.6991630612183,529.6036253652348,3,4,200,6483
5.0,46.0,69.0,84.34453153583817,92.0,97.082439194738,46.0,64.0,85.37564055396598,87.0,93.00537618869137,532.2264555619158,529.6036253652348,3,4,200,6517
6.0,46.0,70.0,84.17244204607586,93.0,97.9081201943945,46.0,64.0,85.37564055396598,87.0,93.00537618869137,532.7551032134746,529.6036253652348,3,4,200,6552
7.0,46.0,71.0,84.01190391843289,94.0,98.73702446397704,46.0,64.0,85.37564055396598,87.0,93.00537618869137,533.2851019857952,529.6036253652348,3,4,200,6586
8.0,46.0,72.0,83.86298349093002,95.0,99.56907150315303,46.0,64.0,85.37564055396598,87.0,93.00537618869137,533.8164478545036,529.6036253652348,3,4,200,6621
9.0,46.0,73.0,83.72574275573791,96.0,100.40418317978589,46.0,64.0,85.37564055396598,87.0,93.00537618869137,534.3491368010245,529.6036253652348,3,4,200,6655
10.0,46.0,74.0,83.60023923410746,97.0,101.24228365658294,46.0,64.0,85.37564055396598,87.0,93.00537618869137,534.8831648126533,529.6036253652348,3,4,200,6690
11.0,46.0,75.0,83.48652585896721,98.0,102.08329931972223,46.0,64.0,85.37564055396598,87.0,93.00537618869137,535.4185278826276,529.6036253652348,3,4,200,6724
12.0,46.0,76.0,83.38465086573187,99.0,102.9271587094485,46.0,64.0,85.37564055396598,87.0,93.00537618869137,535.9552220101974,529.6036253652348,3,4,200,6759
13.0,46.0,77.0,83.2946576918352,100.0,103.77379245262264,46.0,64.0,85.37564055396598,87.0,93.00537618869137,536.4932432006949,529.6036253652348,3,4,200,6793
14.0,46.0,78.0,83.21658488546619,101.0,104.62313319720452,46.0,64.0,85.37564055396598,87.0,93.00537618869137,537.0325874656025,529.6036253652348,3,4,200,6828
15.0,46.0,79.0,83.15046602394962,102.0,105.47511554864494,46.0,64.0,85.37564055396598,87.0,93.00537618869137,537.5732508226205,529.6036253652348,3,4,200,6862
16.0,46.0,80.0,83.09632964216891,103.0,106.3296760081587,46.0,64.0,85.37564055396598,87.0,93.00537618869137,538.1152292957337,529.6036253652348,3,4,200,6897
17.0,46.0,81.0,83.05419917138447,104.0,107.18675291284833,46.0,64.0,85.37564055396598,87.0,93.00537618869137,538.6585189152771,529.6036253652348,3,4,200,6931
18.0,46.0,82.0,83.02409288875127,105.0,108.04628637764465,46.0,64.0,85.37564055396598,87.0,93.00537618869137,539.2031157180011,529.6036253652348,3,4,200,6966
19.0,46.0,83.0,83.00602387778854,106.0,108.90821823902914,46.0,64.0,85.37564055396598,87.0,93.00537618869137,539.7490157471341,529.6036253652348,3,4,200,7000
20.0,46.0,83.0,84.0,107.0,109.77249200050075,46.0,64.0,85.37564055396598,87.0,93.00537618869137,540.296215052447,529.6036253652348,3,4,200,7037
21.0,46.0,83.0,85.0,108.0,110.63905277974861,46.0,64.0,85.37564055396598,87.0,93.00537618869137,540.844709690314,529.6036253652348,3,4,200,7074
22.0,46.0,83.0,86.0,109.0,111.50784725749125,46.0,64.0,85.37564055396598,87.0,93.00537618869137,541.3944957237744,529.6036253652348,3,4,200,7111
23.0,46.0,83.0,87.0,110.0,112.37882362794157,46.0,64.0,85.37564055396598,87.0,93.00537618869137,541.9455692225927,529.6036253652348,3,4,200,7148
24.0,46.0,83.0,88.0,111.0,113.25193155085701,46.0,64.0,85.37564055396598,87.0,93.00537618869137,542.4979262633176,529.6036253652348,3,4,200,7185
25.0,46.0,83.0,89.0,112.0,114.12712210513327,46.0,64.0,85.37564055396598,87.0,93.00537618869137,543.051562929341,529.6036253652348,3,4,200,7222
26.0,46.0,83.0,90.0,113.0,115.00434774390054,46.0,64.0,85.37564055396598,87.0,93.00537618869137,543.606475310955,529.6036253652348,3,4,200,7259
27.0,46.0,83.0,91.0,114.0,115.27792503337315,46.0,64.0,85.37564055396598,87.0,93.00537618869137,544.1626595054092,529.6036253652348,3,4,200,7296
28.0,46.0,83.0,92.0,115.0,115.35163631262454,46.0,64.0,85.37564055396598,87.0,93.00537618869137,544.720111616966,529.6036253652348,3,4,200,7333
29.0,46.0,83.0,93.0,115.43396380615195,116.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,545.2788277569559,529.6036253652348,3,4,200,7370
30.0,46.0,83.0,94.0,115.52488909321661,117.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,545.8388040438313,529.6036253652348,3,4,200,7407
31.0,46.0,83.0,95.0,115.62439189029277,118.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,546.4000366032199,529.6036253652348,3,4,200,7444
32.0,46.0,83.0,96.0,115.73245007343446,119.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,546.9625215679773,529.6036253652348,3,4,200,7481
33.0,46.0,83.0,97.0,115.84903970253703,120.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,547.5262550782383,529.6036253652348,3,4,200,7519
34.0,46.0,83.0,98.0,115.97413504743201,121.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,548.0912332814675,529.6036253652348,3,4,200,7556
35.0,46.0,83.0,99.0,116.1077086157504,122.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,548.6574523325096,529.6036253652348,3,4,200,7593
36.0,46.0,83.0,100.0,116.2497311824849,123.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,549.224908393638,529.6036253652348,3,4,200,7630
37.0,46.0,83.0,101.0,116.40017182117903,124.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,549.7935976346032,529.6036253652348,3,4,200,7667
38.0,46.0,83.0,102.0,116.55899793666725,125.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,550.3635162326806,529.6036253652348,3,4,200,7704
39.0,46.0,83.0,103.0,116.72617529928752,126.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,550.934660372716,529.6036253652348,3,4,200,7741
40.0,46.010868281309364,83.0,104.0,116.90166808048549,127.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,551.507026247173,529.6036253652348,3,4,200,7778
41.0,46.04345773288535,83.0,105.0,117.08543888972702,128.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,552.0806100561765,529.6036253652348,3,4,200,7815
42.0,46.09772228646444,83.0,106.0,117.27744881263405,129.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,552.6554080075576,529.6036253652348,3,4,200,7852
43.0,46.17358552246078,83.0,107.0,117.47765745025733,130.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,553.2314163168971,529.6036253652348,3,4,200,7889
44.0,46.2709412050371,83.0,108.0,117.6860229593982,130.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,553.8086312075679,529.6036253652348,3,4,200,7926
45.0,46.389654018972806,83.0,109.0,117.90250209389112,130.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,554.3870489107768,529.6036253652348,3,4,200,7963
46.0,46.52956049652737,83.0,110.0,118.12705024675762,130.0,46.0,64.0,85.37564055396598,87.0,93.00537618869137,554.9666656656055,529.6036253652348,3,4,200,8000
