P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,71.58910531638176,76.21679604916491,98.60020283954795,137.44089638822936,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,168.57639217873896,169.5670958647343,2,4,200,6852
2.0,71.11961754677819,76.83749084919418,98.00510190801293,138.19189556555045,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,167.5857989210303,169.5670958647343,2,4,200,6889
3.0,70.66116330771806,77.46612162745726,97.41663102366043,138.94603268895446,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,166.59531806146293,169.5670958647343,2,4,200,6926
4.0,70.21395872616783,78.10249675906654,96.83491106000976,139.70325694127536,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,165.60495161679194,169.5670958647343,2,4,200,6963
5.0,69.77822009767804,78.74642849044012,96.26006440887103,140.46351839534705,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,164.61470165206995,169.5670958647343,2,4,200,7000
6.0,69.35416353759881,79.39773296511683,95.69221493935649,141.2267680009707,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,163.62457028209425,169.5670958647343,2,4,200,7034
7.0,68.94200461257273,80.05623023850174,95.13148795220224,141.9929575718458,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,162.63455967290594,169.5670958647343,2,4,200,7069
8.0,68.54195795277518,80.72174428244226,94.57801012920498,142.76203977248295,143.0,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,161.64467204334326,169.5670958647343,2,4,200,7103
9.0,68.15423684555495,81.39410298049853,94.03190947758107,143.0,143.5339681051144,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,160.65490966665163,169.5670958647343,2,4,200,7138
10.0,67.77905281132217,82.07313811473277,93.49331526906082,143.0,144.30869689661813,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,159.66527487215245,169.5670958647343,2,4,200,7172
11.0,67.4166151627327,82.75868534480233,92.9623579735368,143.0,145.08618128546908,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,158.67577004697347,169.5670958647343,2,4,200,7207
12.0,67.06713054842886,83.45058418010026,92.43916918709297,143.0,145.86637720873168,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,157.68639763784319,169.5670958647343,2,4,200,7241
13.0,66.73080248281148,84.1486779456457,91.92388155425118,143.0,146.64924138910504,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,156.69716015295236,169.5670958647343,2,4,200,7276
14.0,66.40783086353596,84.8528137423857,91.4166286842826,143.0,147.4347313220328,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,155.7080601638849,169.5670958647343,2,4,200,7310
15.0,66.09841147864296,85.56284240252891,90.91754506144565,143.0,147.59742545180114,72.069410986909,75.6042326857432,99.20181449953424,136.69308687713507,143.0,154.719100307622,169.5670958647343,2,4,200,7345
