P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,23.0,76.92203845452875,117.66052864066182,131.68523075880606,140.0,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,280.17494534665303,281.1494264621573,2,4,200,29071
2.0,24.0,77.82030583337487,117.13667231059623,130.6981254647518,140.0,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,279.20064469839605,281.1494264621573,2,4,200,29107
3.0,25.0,78.7210264160726,116.61903789690601,129.71121771072848,140.0,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,278.22652641328074,281.1494264621573,2,4,200,29143
4.0,26.0,79.62411694957753,116.1077086157504,128.7245120402482,140.0,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,277.2525924134885,281.1494264621573,2,4,200,29179
5.0,27.0,80.52949770115296,115.6027681329474,127.73801313626261,140.00357138301865,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,276.27884464793897,281.1494264621573,2,4,200,29214
6.0,28.0,81.43709228600933,115.10430052782563,126.75172582651489,140.0142849854971,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,275.30528509274933,281.1494264621573,2,4,200,29250
7.0,29.0,82.34682750416071,114.61239025515522,125.76565508913791,140.03213916812098,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,274.33191575170395,281.1494264621573,2,4,200,29286
8.0,30.0,83.2586331859946,114.12712210513327,124.77980605851253,140.05713120009278,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,273.3587386567329,281.1494264621573,2,4,200,29321
9.0,31.0,84.17244204607586,113.64858116140297,123.79418403139947,140.089257261219,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,272.38575586840074,281.1494264621573,2,4,200,29357
10.0,32.0,85.0881895447306,113.17685275708986,122.8087944733601,140.12851244482687,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,271.41296947640507,281.1494264621573,2,4,200,29393
11.0,33.0,86.00581375697809,112.71202242884297,121.82364302548172,140.1748907615055,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,270.44038160008574,281.1494264621573,2,4,200,29429
12.0,34.0,86.92525524840292,112.25417586887359,120.83873551142449,140.22838514366484,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,269.4679943889441,281.1494264621573,2,4,200,29464
13.0,35.0,87.84645695758026,111.80339887498948,119.85407794480753,140.28898745090436,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,268.49581002317336,281.1494264621573,2,4,200,29500
14.0,36.0,88.76936408468859,111.35977729862789,118.86967653695369,140.356688476182,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,267.52383071420013,281.1494264621573,2,4,200,29536
15.0,37.0,89.69392398596462,110.92339699089638,117.88553770501282,140.4314779527724,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,266.5520587052368,281.1494264621573,2,4,200,29571
16.0,38.0,90.62008607367353,110.4943437466371,116.90166808048549,140.51334456200237,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,265.58049627184596,281.1494264621573,2,4,200,29607
17.0,39.0,91.54780172128658,110.07270324653611,115.91807451816995,140.60227594174995,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,264.60914572251653,281.1494264621573,2,4,200,29643
18.0,40.0,92.47702417357513,109.65856099730654,114.93476410555685,140.69825869569246,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,263.6380093992518,281.1494264621573,2,4,200,29679
19.0,41.0,93.40770846134703,109.2520022699813,113.95174417269794,140.80127840328723,22.0,76.02631123499285,118.1905241548577,132.67252918370102,140.0,262.6670896781704,281.1494264621573,2,4,200,29714
