P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,10.0,22.0,51.24451190127583,153.07514494521962,166.388100536066,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,289.1158937173811,290.05689097140925,0,4,200,5964
2.0,10.0,23.0,50.96076922496363,152.12166183683374,165.42067585401773,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,288.17529387509956,290.05689097140925,0,4,200,6000
3.0,10.0,24.0,50.695167422546305,151.16877984557524,164.45364088398895,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,287.2350953487404,290.05689097140925,0,4,200,6037
4.0,10.0,25.0,50.44799302251776,150.2165104108067,163.48700254148645,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,286.29530209208815,290.05689097140925,0,4,200,6074
5.0,10.0,26.0,50.21951811795888,149.26486525636233,162.5207679036744,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,285.3559181092973,290.05689097140925,0,4,200,6111
6.0,10.0,27.0,50.00999900019995,148.3138563991915,161.55494421403512,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,284.41694745566764,290.05689097140925,0,4,200,6148
7.0,10.0,28.0,49.8196748283246,147.36349615830918,160.58953888718904,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,283.4783942384322,290.05689097140925,0,4,200,6185
8.0,10.0,29.0,49.64876634922564,146.4137971640651,159.62455951387932,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,282.5402626175604,290.05689097140925,0,4,200,6222
9.0,10.0,30.0,49.49747468305833,145.46477236774544,158.66001386612822,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,281.60255680657446,290.05689097140925,0,4,200,6259
10.0,10.0,31.0,49.36598018878993,144.51643505151932,157.69590990257166,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,280.6652810733811,290.05689097140925,0,4,200,6296
11.0,10.0,32.0,49.25444142409901,143.5687988387449,156.7322557739791,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,279.7284397411175,290.05689097140925,0,4,200,6333
12.0,10.0,33.0,49.16299421312742,142.6218777046495,155.76905982896602,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,278.792037189013,290.05689097140925,0,4,200,6370
13.0,10.0,34.0,49.09175083453431,141.6756859873987,154.80633061990713,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,277.8560778532656,290.05689097140925,0,4,200,6407
14.0,10.0,35.0,49.040799340956916,140.73023839957068,153.8440769090575,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,276.9205662279348,290.05689097140925,0,4,200,6444
15.0,10.0,36.0,49.01020301937138,139.7855500400524,152.88230767489088,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,275.98550686584974,290.05689097140925,0,4,200,6481
16.0,10.0,37.0,49.0,138.84163640637487,151.92103211866353,10.0,21.0,51.54609587543949,154.02921800749363,167.35590817177624,275.0509043795348,290.05689097140925,0,4,200,6519
