P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,60.876925020897694,100.70253224224304,113.0,138.3979768638256,142.20056258679148,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,272.66279540854123,273.6603734558586,2,4,200,8071
2.0,60.14149981501958,99.85990186255943,113.0,137.48090776540573,141.60508465447137,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,271.66523517005265,273.6603734558586,2,4,200,8107
3.0,59.413803110051795,99.02019995940222,113.0,136.56500283747664,141.01418368376991,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,270.667692937299,273.6603734558586,2,4,200,8143
4.0,58.69412236331676,98.18350166906862,113.0,135.6502856613284,140.42791745233566,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,269.67016891009655,273.6603734558586,2,4,200,8179
5.0,57.982756057296896,97.3498844375277,113.0,134.73678042761748,139.84634424968,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,268.6726632912251,273.6603734558586,2,4,200,8214
6.0,57.28001396647874,96.51942809610924,113.0,133.82451195502264,139.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,267.67517628648346,273.6603734558586,2,4,200,8250
7.0,56.586217403180434,95.69221493935649,113.0,132.9135057095403,138.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,266.6777081047458,273.6603734558586,2,4,200,8286
8.0,55.90169943749474,94.86832980505137,113.0,132.00378782444085,137.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,265.68025895801895,273.6603734558586,2,4,200,8321
9.0,55.226805085936306,94.04786015641186,113.0,131.0953851209111,136.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,264.6828290615015,273.6603734558586,2,4,200,8357
10.0,54.56189146281496,93.23089616645332,113.00442469213318,130.18832512940628,135.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,263.68541863364385,273.6603734558586,2,4,200,8393
11.0,53.907327887774215,92.41753080449618,113.01769772916099,129.28263611173776,134.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,262.68802789621,273.6603734558586,2,4,200,8429
12.0,53.2634959423431,91.60785992479029,113.03981599418853,128.37834708392222,133.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,261.6906570743404,273.6603734558586,2,4,200,8464
13.0,52.630789467763066,90.80198235721508,113.07077429645558,127.47548783981962,132.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,260.69330639661615,273.6603734558586,2,4,200,8500
14.0,52.009614495783374,90.0,113.11056537742175,126.57408897558773,131.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,259.6959760951255,273.6603734558586,2,4,200,8536
15.0,51.40038910358559,89.20201791439474,113.1591799192624,125.67418191498204,130.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,258.69866640553056,273.6603734558586,2,4,200,8571
16.0,50.80354318352215,88.40814442120137,113.21660655575224,124.77579893553076,129.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,257.70137756713683,273.6603734558586,2,4,200,8607
17.0,50.21951811795888,87.6184911990614,113.28283188550682,123.8789731956154,128.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,256.7041098229633,273.6603734558586,2,4,200,8643
18.0,49.64876634922564,86.83317338436964,113.35784048754634,122.98373876248843,127.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,255.70686341981516,273.6603734558586,2,4,200,8679
19.0,49.09175083453431,86.05230967266364,113.44161493913951,122.09013064126027,126.0,61.61980201201558,101.54801819828883,113.0,139.31618714277246,142.80056022299073,254.70963860835735,273.6603734558586,2,4,200,8714
