P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,31.0,37.12142238654117,114.0,169.0,215.95601403989656,31.0,38.118237105091836,114.0,170.0,216.9331694324314,544.5181356024792,545.5061869493325,1,4,200,10286
2.0,31.0,36.124783736376884,114.0,168.0,214.97906874856446,31.0,38.118237105091836,114.0,170.0,216.9331694324314,543.5301279598032,545.5061869493325,1,4,200,10321
3.0,31.0,35.12833614050059,114.0,167.0,214.0023364358436,31.0,38.118237105091836,114.0,170.0,216.9331694324314,542.5421642600693,545.5061869493325,1,4,200,10357
4.0,31.0,34.132096331752024,114.0,166.0,213.02582003128165,31.0,38.118237105091836,114.0,170.0,216.9331694324314,541.5542447437745,545.5061869493325,1,4,200,10393
5.0,31.0,33.13608305156178,114.0,165.0,212.04952251773642,31.0,38.118237105091836,114.0,170.0,216.9331694324314,540.566369653163,545.5061869493325,1,4,200,10429
6.0,31.0,32.14031735997639,114.0,164.0,211.07344693257843,31.0,38.118237105091836,114.0,170.0,216.9331694324314,539.5785392322418,545.5061869493325,1,4,200,10464
7.0,31.0,31.144823004794873,114.0,163.0,210.09759636892565,31.0,38.118237105091836,114.0,170.0,216.9331694324314,538.5907537267976,545.5061869493325,1,4,200,10500
8.0,30.14962686336267,31.0,114.0,162.0,209.1219739769114,31.0,38.118237105091836,114.0,170.0,216.9331694324314,537.6030133844117,545.5061869493325,1,4,200,10536
9.0,29.154759474226502,31.0,114.0,161.0,208.1465829649865,31.0,38.118237105091836,114.0,170.0,216.9331694324314,536.6153184544772,545.5061869493325,1,4,200,10571
10.0,28.160255680657446,31.0,114.0,160.0,207.17142660125697,31.0,38.118237105091836,114.0,170.0,216.9331694324314,535.6276691882151,545.5061869493325,1,4,200,10607
11.0,27.16615541441225,31.0,114.0,159.0,206.196508214858,31.0,38.118237105091836,114.0,170.0,216.9331694324314,534.6400658386912,545.5061869493325,1,4,200,10643
12.0,26.1725046566048,31.0,114.0,158.0,205.22183119736556,31.0,38.118237105091836,114.0,170.0,216.9331694324314,533.6525086608326,545.5061869493325,1,4,200,10679
13.0,25.179356624028344,31.0,114.0,157.0,204.2473990042468,31.0,38.118237105091836,114.0,170.0,216.9331694324314,532.6649979114453,545.5061869493325,1,4,200,10714
14.0,24.186773244895647,31.0,114.0,156.0,203.2732151563506,31.0,38.118237105091836,114.0,170.0,216.9331694324314,531.6775338492308,545.5061869493325,1,4,200,10750
15.0,23.194827009486403,31.0,114.0,155.0,202.2992832414391,31.0,38.118237105091836,114.0,170.0,216.9331694324314,530.6901167348041,545.5061869493325,1,4,200,10786
16.0,22.20360331117452,31.0,114.0,154.0,201.32560691576222,31.0,38.118237105091836,114.0,170.0,216.9331694324314,529.7027468307107,545.5061869493325,1,4,200,10821
17.0,21.213203435596427,31.0,114.0,153.0,200.35218990567586,31.0,38.118237105091836,114.0,170.0,216.9331694324314,528.7154244014449,545.5061869493325,1,4,200,10857
18.0,20.223748416156685,31.0,114.0,152.0,199.37903600930565,31.0,38.118237105091836,114.0,170.0,216.9331694324314,527.7281497134675,545.5061869493325,1,4,200,10893
19.0,19.235384061671343,31.0,114.0,151.0,198.40614909825754,31.0,38.118237105091836,114.0,170.0,216.9331694324314,526.7409230352242,545.5061869493325,1,4,200,10929
20.0,18.24828759089466,31.0,114.0,150.0,197.43353311937665,31.0,38.118237105091836,114.0,170.0,216.9331694324314,525.7537446371638,545.5061869493325,1,4,200,10964
21.0,17.26267650163207,31.0,114.0,149.0,196.46119209655632,31.0,38.118237105091836,114.0,170.0,216.9331694324314,524.7666147917568,545.5061869493325,1,4,200,11000
22.0,16.278820596099706,31.0,114.0,148.0,195.48913013259843,31.0,38.118237105091836,114.0,170.0,216.9331694324314,523.7795337735143,545.5061869493325,1,4,200,11036
23.0,15.297058540778355,31.0,114.0,147.0,194.51735141112732,31.0,38.118237105091836,114.0,170.0,216.9331694324314,522.7925018590072,545.5061869493325,1,4,200,11071
24.0,14.317821063276353,31.0,114.0,146.0,193.54586019855861,31.0,38.118237105091836,114.0,170.0,216.9331694324314,521.8055193268849,545.5061869493325,1,4,200,11107
