P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,100.65783625729296,122.9186723000212,158.31929762350515,163.0,167.70509831248424,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,528.5801736728308,529.3958821146987,3,4,200,5964
2.0,101.01980003939822,122.14745187681976,157.33403954643762,162.0,167.0269439342048,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,527.7650992629202,529.3958821146987,3,4,200,6000
3.0,101.39033484509261,121.37956994486346,156.348968656656,161.0,166.35203635663737,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,526.9506618270823,529.3958821146987,3,4,200,6037
4.0,101.76934705499491,120.61509026651682,155.36408851468863,160.0,165.6804152578089,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,526.1368643233432,529.3958821146987,3,4,200,6074
5.0,102.15674231297707,119.85407794480753,154.37940277122465,159.0,165.01212076693034,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,525.3237097257271,529.3958821146987,3,4,200,6111
6.0,102.55242561733974,119.09659944767525,153.39491516996253,158.0,164.34719346554112,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,524.5112010243441,529.3958821146987,3,4,200,6148
7.0,102.95630140987001,118.3427226321923,152.41062955056645,157.0,163.68567438844488,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,523.6993412254783,529.3958821146987,3,4,200,6185
8.0,103.36827366266692,117.5925167687128,151.42654985173505,156.0,163.02760502442524,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,522.888133351676,529.3958821146987,3,4,200,6222
9.0,103.78824596263297,116.84605256490268,150.44268011438774,155.0,162.3730273167314,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,522.0775804418344,529.3958821146987,3,4,200,6778
10.0,104.21612159354233,116.10340218959993,149.4590244849738,154.0,161.72198366332265,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,521.2676855512914,529.3958821146987,3,4,200,6815
11.0,104.65180361560904,115.36463929644994,148.47558721890948,153.0,161.07451691686057,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,520.4584517519146,529.3958821146987,3,4,200,6852
12.0,105.09519494249011,114.6298390472568,147.49237268414933,152.0,160.4306703844374,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,519.649882132191,529.3958821146987,3,4,200,6889
13.0,105.54619841567009,113.89907813498755,146.50938536489735,151.0,159.7904878270293,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,518.8419797973174,529.3958821146987,3,4,200,6926
14.0,106.00471687618433,113.17243480636087,145.52662986546483,150.0,159.15401345866212,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,518.0347478692911,529.3958821146987,3,4,200,6963
15.0,106.47065323364932,112.44998888394787,144.5441109142811,149.0,158.52129194527782,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,517.228189487,529.3958821146987,3,4,200,7000
16.0,106.94391053257777,111.73182178770737,143.56183336806478,148.0,157.8923684032892,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,516.4223078063146,529.3958821146987,3,4,200,7034
17.0,107.42439201596628,111.01801655587259,142.57980221616245,147.0,157.26728839781018,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,515.6171060001792,529.3958821146987,3,4,200,7069
18.0,107.91200118615167,110.30865786510141,141.59802258506295,146.0,156.64609794054877,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,514.8125872587033,529.3958821146987,3,4,200,7103
19.0,108.40664186294121,109.60383204979651,140.61649974309557,145.0,156.02884348735012,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,514.0087547892546,529.3958821146987,3,4,200,7138
19.026297590440446,107.54068997360952,108.89444430272832,140.81193131265547,145.0,155.24174696260025,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,513.4140629160834,529.3958821146987,1,4,200,7172
19.1049731745428,106.6770828247567,108.18964830333815,141.01418368376991,145.0,154.45711378890906,100.30453628824571,123.69316876852982,159.3047394147456,164.0,168.3864602632884,512.8206314102428,529.3958821146987,1,4,200,7207
