P1_to_P2_distance,P1_to_obs_1_distance,P1_to_obs_2_distance,P1_to_obs_3_distance,P1_to_obs_4_distance,P1_to_obs_5_distance,P2_to_obs_1_distance,P2_to_obs_2_distance,P2_to_obs_3_distance,P2_to_obs_4_distance,P2_to_obs_5_distance,P1_to_goal_distance,P2_to_goal_distance,P1_action,P2_action,reward,timestamp_milliseconds
1.0,60.166435825965294,73.43704787094863,76.83749084919418,96.0,109.34349546269316,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,605.8795259785562,605.2049239720377,3,4,200,17286
2.0,61.1310068623117,73.33484846919642,76.05918747922567,96.0,108.57716150277645,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,606.555026357873,605.2049239720377,3,4,200,17321
3.0,62.0966987850401,73.24616030891995,75.28612089887484,96.0,107.81465577554843,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,607.2314221118667,605.2049239720377,3,4,200,17357
4.0,63.06346010171025,73.17103251970687,74.51845409024533,96.0,107.05606008068857,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,607.9087102517943,605.2049239720377,3,4,200,17393
5.0,64.03124237432849,73.10950690573696,73.7563556583431,96.0,106.30145812734649,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,608.5868877982831,605.2049239720377,3,4,200,17429
6.0,65.0,73.0,73.06161783043132,96.0,105.55093557141026,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,609.2659517813219,605.2049239720377,3,4,200,17464
7.0,65.96969000988257,72.24956747275377,73.02739212103907,96.0,104.80458005259122,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,609.9458992402523,605.2049239720377,3,4,200,17500
8.0,66.94027188471824,71.50524456289902,73.00684899377592,96.0,104.06248123122954,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,610.6267272237599,605.2049239720377,3,4,200,17536
9.0,67.91170738539859,70.76722405181653,73.0,96.0,103.32473082471591,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,611.3084327898642,605.2049239720377,3,4,200,17571
10.0,68.8839603971781,70.03570517957252,73.0,96.0,102.59142264341595,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,611.9910130059101,605.2049239720377,3,4,200,17607
11.0,69.31089380465383,69.85699678629192,73.0,96.0,101.86265262597475,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,612.6744649485565,605.2049239720377,3,4,200,17643
12.0,68.59300255857006,70.83078426785913,73.0,96.0,101.13851887386922,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,613.3587857037674,605.2049239720377,3,4,200,17679
13.0,67.88225099390856,71.80529228406496,73.0,96.0,100.41912168506553,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,614.0439723668004,605.2049239720377,3,4,200,17714
14.0,67.17886572427373,72.78049189171504,73.0,96.0,99.70456358662827,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,614.730022042197,605.2049239720377,3,4,200,17750
15.0,66.48308055437865,73.0,73.7563556583431,96.0,98.99494936611666,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,615.4169318437705,605.2049239720377,3,4,200,17786
16.0,65.79513659838392,73.0,74.73285756613352,96.0,98.29038610159185,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,616.1046988945953,605.2049239720377,3,4,200,17821
17.0,65.11528238439882,73.0,75.7099729229908,96.0,97.59098319004681,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,616.7933203269957,605.2049239720377,3,4,200,17857
18.0,64.4437739428721,73.0,76.68767828015137,96.0,96.89685237405806,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,617.4827932825335,605.2049239720377,3,4,200,17893
19.0,63.7808748764079,73.0,77.6659513557904,96.0,96.20810776644555,59.20304046246274,73.55270219373317,77.62087348130012,96.0,110.11357772772621,618.1731149119962,605.2049239720377,3,4,200,17929
