P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
238,177,4,0,0,100,236,177,0,0,0,100,14:33:01,1172,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,175,2,0,0,100,236,177,4,0,0,100,14:33:01,1276,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,173,2,0,0,100,238,177,1,0,0,100,14:33:01,1310,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,171,2,0,0,100,238,177,4,0,0,100,14:33:01,1345,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,169,2,0,0,100,238,177,4,0,0,100,14:33:01,1379,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,167,2,0,0,100,238,177,4,0,0,100,14:33:01,1414,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,165,2,0,0,100,238,177,4,0,0,100,14:33:01,1448,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,163,2,0,0,100,238,177,4,0,0,100,14:33:01,1483,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,161,2,0,0,100,238,177,4,0,0,100,14:33:01,1517,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
238,159,2,0,0,100,238,175,3,0,0,100,14:33:01,1552,200,96,62,110,241,34,44,97,134,85,41,306,221,69,49,50,142,78,41,75,143,89,36,224,194,88,65
