P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
380,140,4,0,0,100,380,138,3,0,0,100,14:40:51,800,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
380,140,4,0,0,100,382,138,1,0,0,100,14:40:52,1107,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
380,140,4,0,0,100,380,138,0,0,0,100,14:40:52,1679,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
378,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1714,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
376,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1750,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
374,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1786,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
372,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1821,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
370,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1857,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
368,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1893,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
366,140,0,0,0,100,380,138,4,0,0,100,14:40:52,1929,200,94,173,168,138,64,54,223,236,95,55,312,177,35,93,150,81,65,36,97,76,60,68,201,146,95,35
