P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
288,228,4,0,0,100,288,230,2,0,0,100,14:42:46,556,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
286,228,0,0,0,100,290,230,1,0,0,100,14:42:46,944,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
284,228,0,0,0,100,290,230,4,0,0,100,14:42:47,1000,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
282,228,0,0,0,100,290,230,4,0,0,100,14:42:47,1034,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
280,228,0,0,0,100,290,230,4,0,0,100,14:42:47,1069,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
278,228,0,0,0,100,290,230,4,0,0,100,14:42:47,1103,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
276,228,0,0,0,100,290,230,4,0,0,100,14:42:47,1138,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
274,228,0,0,0,100,288,230,0,0,0,100,14:42:47,1172,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
272,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1207,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
270,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1241,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
268,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1276,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
266,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1310,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
264,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1345,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
262,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1379,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
260,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1414,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
258,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1448,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
256,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1483,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
254,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1517,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
252,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1552,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
250,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1586,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
248,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1621,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
246,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1655,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
244,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1690,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
242,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1724,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
240,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1759,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
238,228,0,0,0,100,288,230,4,0,0,100,14:42:47,1793,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
236,228,0,0,0,100,286,230,0,0,0,100,14:42:47,1828,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
234,228,0,0,0,100,284,230,0,0,0,100,14:42:47,1862,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
232,228,0,0,0,100,282,230,0,0,0,100,14:42:47,1897,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
230,228,0,0,0,100,280,230,0,0,0,100,14:42:47,1931,200,72,68,42,218,45,32,285,61,41,74,89,185,42,48,38,124,65,64,99,119,80,51,107,198,35,92
