P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
248,137,4,0,0,100,248,139,2,0,0,100,14:27:25,545,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
248,137,4,0,0,100,248,141,2,0,0,100,14:27:25,818,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
246,137,0,0,0,100,248,141,4,0,0,100,14:27:26,1250,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
244,137,0,0,0,100,248,141,4,0,0,100,14:27:26,1286,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
242,137,0,0,0,100,248,141,4,0,0,100,14:27:26,1321,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
240,137,0,0,0,100,248,141,4,0,0,100,14:27:26,1357,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
238,137,0,0,0,100,248,143,2,0,0,100,14:27:26,1393,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
236,137,0,0,0,100,248,143,4,0,0,100,14:27:26,1429,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
234,137,0,0,0,100,248,143,4,0,0,100,14:27:26,1464,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
232,137,0,0,0,100,248,143,4,0,0,100,14:27:26,1500,200,35,191,139,64,45,47,158,178,100,82,64,42,95,45,156,231,84,69,110,35,69,61,203,195,33,66
