P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
66,26,4,0,0,100,66,24,3,0,0,100,14:35:34,500,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
66,26,4,0,0,100,64,24,0,0,0,100,14:35:35,1036,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
66,26,4,0,0,100,64,22,3,0,0,100,14:35:35,1286,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
66,26,4,0,0,100,64,20,3,0,0,100,14:35:35,1714,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
68,26,1,0,0,100,64,20,4,0,0,100,14:35:35,1857,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
70,26,1,0,0,100,64,18,3,0,0,100,14:35:35,1893,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
72,26,1,0,0,100,64,18,4,0,0,100,14:35:35,1929,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
74,26,1,0,0,100,64,18,4,0,0,100,14:35:35,1964,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
76,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2000,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
78,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2034,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
80,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2069,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
82,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2103,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
84,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2138,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
86,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2172,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
88,26,1,0,0,100,64,18,4,0,0,100,14:35:36,2207,200,338,75,139,223,94,58,200,145,81,35,266,117,84,46,220,207,77,72,5,161,99,77,153,47,96,34
