P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
52,55,4,0,0,100,52,53,3,0,0,100,14:28:55,53,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
52,55,4,0,0,100,52,51,3,0,0,100,14:28:55,316,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
52,55,4,0,0,100,52,49,3,0,0,100,14:28:55,526,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
54,55,1,0,0,100,52,49,4,0,0,100,14:28:56,1103,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
56,55,1,0,0,100,52,49,4,0,0,100,14:28:56,1138,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
58,55,1,0,0,100,52,49,4,0,0,100,14:28:56,1172,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
60,55,1,0,0,100,52,49,4,0,0,100,14:28:56,1207,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
62,55,1,0,0,100,52,49,4,0,0,100,14:28:56,1241,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
64,55,1,0,0,100,54,49,1,0,0,100,14:28:56,1276,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
66,55,1,0,0,100,54,49,4,0,0,100,14:28:56,1310,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
68,55,1,0,0,100,54,49,4,0,0,100,14:28:56,1345,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
70,55,1,0,0,100,56,49,1,0,0,100,14:28:56,1379,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
72,55,1,0,0,100,56,49,4,0,0,100,14:28:56,1414,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
74,55,1,0,0,100,56,49,4,0,0,100,14:28:56,1448,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
76,55,1,0,0,100,56,49,4,0,0,100,14:28:56,1483,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
78,55,1,0,0,100,56,49,4,0,0,100,14:28:56,1517,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
80,55,1,0,0,100,56,47,3,0,0,100,14:28:56,1552,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
82,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1586,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
84,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1621,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
86,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1655,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
88,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1690,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
90,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1724,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
92,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1759,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
94,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1793,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
96,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1828,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
98,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1862,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
100,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1897,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
102,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1931,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
104,55,1,0,0,100,56,47,4,0,0,100,14:28:56,1966,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
106,55,1,0,0,100,56,47,4,0,0,100,14:28:57,2000,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
108,55,1,0,0,100,58,47,1,0,0,100,14:28:57,2036,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
110,55,1,0,0,100,60,47,1,0,0,100,14:28:57,2071,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
110,53,1,0,0,100,60,45,3,0,0,100,14:28:57,2107,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
112,53,1,0,0,100,62,45,1,0,0,100,14:28:57,2143,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
112,51,1,0,0,100,62,43,3,0,0,100,14:28:57,2179,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
114,51,1,0,0,100,64,43,1,0,0,100,14:28:57,2214,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
116,51,1,0,0,100,66,43,1,0,0,100,14:28:57,2250,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
118,51,1,0,0,100,68,43,1,0,0,100,14:28:57,2286,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
120,51,1,0,0,100,70,43,1,0,0,100,14:28:57,2321,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
122,51,1,0,0,100,72,43,1,0,0,100,14:28:57,2357,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
124,51,1,0,0,100,74,43,1,0,0,100,14:28:57,2393,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
126,51,1,0,0,100,76,43,1,0,0,100,14:28:57,2429,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
128,51,1,0,0,100,78,43,1,0,0,100,14:28:57,2464,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
130,51,1,0,0,100,80,43,1,0,0,100,14:28:57,2500,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
132,51,1,0,0,100,82,43,1,0,0,100,14:28:57,2536,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
134,51,1,0,0,100,84,43,1,0,0,100,14:28:57,2571,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
136,51,1,0,0,100,86,43,1,0,0,100,14:28:57,2607,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
136,49,1,0,0,100,86,41,3,0,0,100,14:28:57,2643,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
138,49,1,0,0,100,88,41,1,0,0,100,14:28:57,2679,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
140,49,1,0,0,100,90,41,1,0,0,100,14:28:57,2714,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
142,49,1,0,0,100,92,41,1,0,0,100,14:28:57,2750,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
144,49,1,0,0,100,94,41,1,0,0,100,14:28:57,2786,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
146,49,1,0,0,100,96,41,1,0,0,100,14:28:57,2821,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
148,49,1,0,0,100,98,41,1,0,0,100,14:28:57,2857,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
150,49,1,0,0,100,100,41,1,0,0,100,14:28:57,2893,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
152,49,1,0,0,100,102,41,1,0,0,100,14:28:57,2929,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
154,49,1,0,0,100,104,41,1,0,0,100,14:28:57,2964,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
156,49,1,0,0,100,106,41,1,0,0,100,14:28:58,3000,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
158,49,1,0,0,100,108,41,1,0,0,100,14:28:58,3999,200,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
158,47,1,0,0,100,108,41,3,1,0,-99900,14:29:00,5999,-99800,228,41,262,2,56,77,267,151,43,89,59,4,54,30,38,201,71,88,123,163,71,49,225,189,35,75
