P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
101,6,4,0,0,100,101,8,2,0,0,100,14:52:22,1345,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
101,6,4,0,0,100,101,10,2,0,0,100,14:52:22,1379,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
101,6,4,0,0,100,99,10,0,0,0,100,14:52:22,1724,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
103,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1759,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
105,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1793,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
107,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1828,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
109,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1862,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
111,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1897,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
113,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1931,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
115,6,1,0,0,100,99,10,4,0,0,100,14:52:22,1966,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
117,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2000,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
119,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2036,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
121,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2071,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
123,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2107,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
125,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2143,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
127,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2179,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
129,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2214,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
131,6,1,0,0,100,99,10,4,0,0,100,14:52:23,2250,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
133,6,1,0,0,100,101,10,1,0,0,100,14:52:23,2286,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
135,6,1,0,0,100,101,10,4,0,0,100,14:52:23,2321,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
137,6,1,0,0,100,101,10,4,0,0,100,14:52:23,2357,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
139,6,1,0,0,100,101,10,4,0,0,100,14:52:23,2393,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
141,6,1,0,0,100,101,12,2,0,0,100,14:52:23,2429,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
143,6,1,0,0,100,101,12,4,0,0,100,14:52:23,2464,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
145,6,1,0,0,100,101,12,4,0,0,100,14:52:23,2500,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
147,6,1,0,0,100,101,12,4,0,0,100,14:52:23,2536,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
149,6,1,0,0,100,101,12,4,0,0,100,14:52:23,2571,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
151,6,1,0,0,100,101,12,4,0,0,100,14:52:23,2607,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
153,6,1,0,0,100,103,12,1,0,0,100,14:52:23,2643,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
155,6,1,0,0,100,105,12,1,0,0,100,14:52:23,2679,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
157,6,1,0,0,100,107,12,1,0,0,100,14:52:23,2714,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
159,6,1,0,0,100,109,12,1,0,0,100,14:52:23,2750,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
161,6,1,0,0,100,111,12,1,0,0,100,14:52:23,2786,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
163,6,1,0,0,100,113,12,1,0,0,100,14:52:23,2821,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
165,6,1,0,0,100,115,12,1,0,0,100,14:52:23,2857,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
167,6,1,0,0,100,117,12,1,0,0,100,14:52:23,2893,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
169,6,1,0,0,100,119,12,1,0,0,100,14:52:23,2929,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
167,6,1,0,0,100,117,12,0,0,0,100,14:52:23,2964,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
169,6,1,0,0,100,119,12,1,0,0,100,14:52:24,3000,200,164,162,38,87,100,87,284,94,71,34,40,221,73,34,71,39,32,53,293,199,69,60,43,68,93,36
