P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
80,31,4,0,0,100,78,31,0,0,0,100,15:01:51,1679,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
82,31,1,0,0,100,78,31,4,0,0,100,15:01:51,1893,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
84,31,1,0,0,100,78,31,4,0,0,100,15:01:51,1929,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
86,31,1,0,0,100,78,31,4,0,0,100,15:01:51,1964,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
88,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2000,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
90,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2034,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
92,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2069,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
94,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2103,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
96,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2138,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
98,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2172,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
100,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2207,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
102,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2241,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
104,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2276,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
106,31,1,0,0,100,78,31,4,0,0,100,15:01:52,2310,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
108,31,1,0,0,100,76,31,0,0,0,100,15:01:52,2345,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
110,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2379,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
112,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2414,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
114,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2448,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
116,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2483,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
118,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2517,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
120,31,1,0,0,100,76,31,4,0,0,100,15:01:52,2552,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
122,31,1,0,0,100,76,29,3,0,0,100,15:01:52,2586,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
124,31,1,0,0,100,76,29,4,0,0,100,15:01:52,2621,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
126,31,1,0,0,100,76,29,4,0,0,100,15:01:52,2655,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
128,31,1,0,0,100,78,29,1,0,0,100,15:01:52,2690,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
128,29,1,0,0,100,78,27,3,0,0,100,15:01:52,2724,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
130,29,1,0,0,100,80,27,1,0,0,100,15:01:52,2759,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
132,29,1,0,0,100,82,27,1,0,0,100,15:01:52,2793,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
134,29,1,0,0,100,84,27,1,0,0,100,15:01:52,2828,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
136,29,1,0,0,100,86,27,1,0,0,100,15:01:52,2862,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
138,29,1,0,0,100,88,27,1,0,0,100,15:01:52,2897,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
140,29,1,0,0,100,90,27,1,0,0,100,15:01:52,2931,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
142,29,1,0,0,100,92,27,1,0,0,100,15:01:52,2966,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
144,29,1,0,0,100,94,27,1,0,0,100,15:01:53,3000,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
146,29,1,0,0,100,96,27,1,0,0,100,15:01:53,3036,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
148,29,1,0,0,100,98,27,1,0,0,100,15:01:53,3071,200,164,183,260,29,71,75,317,18,35,98,242,41,55,69,187,133,32,49,332,130,32,43,61,144,67,86
