P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
359,248,4,0,0,100,357,248,0,0,0,100,14:34:41,1310,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
357,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1345,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
355,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1379,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
353,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1414,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
351,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1448,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
349,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1483,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
347,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1517,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
345,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1552,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
343,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1586,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
341,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1621,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
339,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1655,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
337,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1690,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
335,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1724,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
333,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1759,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
331,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1793,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
329,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1828,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
327,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1862,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
325,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1897,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
323,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1931,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
321,248,0,0,0,100,357,248,4,0,0,100,14:34:41,1966,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
319,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2000,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
317,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2036,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
315,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2071,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
313,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2107,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
311,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2143,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
309,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2179,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
307,248,0,0,0,100,357,248,4,0,0,100,14:34:42,2214,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
305,248,0,0,0,100,355,248,0,0,0,100,14:34:42,2250,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
303,248,0,0,0,100,353,248,0,0,0,100,14:34:42,2286,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
301,248,0,0,0,100,351,248,0,0,0,100,14:34:42,2321,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
299,248,0,0,0,100,349,248,0,0,0,100,14:34:42,2357,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
297,248,0,0,0,100,347,248,0,0,0,100,14:34:42,2393,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
295,248,0,0,0,100,345,248,0,0,0,100,14:34:42,2429,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
293,248,0,0,0,100,343,248,0,0,0,100,14:34:42,2464,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
291,248,0,0,0,100,341,248,0,0,0,100,14:34:42,2500,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
289,248,0,0,0,100,339,248,0,0,0,100,14:34:42,2536,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
287,248,0,0,0,100,337,248,0,0,0,100,14:34:42,2571,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
285,248,0,0,0,100,335,248,0,0,0,100,14:34:42,2607,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
283,248,0,0,0,100,333,248,0,0,0,100,14:34:42,2643,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
281,248,0,0,0,100,331,248,0,0,0,100,14:34:42,2679,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
279,248,0,0,0,100,329,248,0,0,0,100,14:34:42,2714,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
277,248,0,0,0,100,327,248,0,0,0,100,14:34:42,2750,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
275,248,0,0,0,100,325,248,0,0,0,100,14:34:42,2786,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
273,248,0,0,0,100,323,248,0,0,0,100,14:34:42,2821,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
271,248,0,0,0,100,321,248,0,0,0,100,14:34:42,2857,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
269,248,0,0,0,100,319,248,0,0,0,100,14:34:42,2893,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
267,248,0,0,0,100,317,248,0,0,0,100,14:34:42,2929,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
265,248,0,0,0,100,315,248,0,0,0,100,14:34:42,2964,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
263,248,0,0,0,100,313,248,0,0,0,100,14:34:43,3000,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
261,248,0,0,0,100,311,248,0,0,0,100,14:34:43,3034,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
259,248,0,0,0,100,309,248,0,0,0,100,14:34:43,3069,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
257,248,0,0,0,100,307,248,0,0,0,100,14:34:43,3103,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
255,248,0,0,0,100,305,248,0,0,0,100,14:34:43,3138,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
253,248,0,0,0,100,303,248,0,0,0,100,14:34:43,3172,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
251,248,0,0,0,100,301,248,0,0,0,100,14:34:43,3207,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
249,248,0,0,0,100,299,248,0,0,0,100,14:34:43,3241,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
247,248,0,0,0,100,297,248,0,0,0,100,14:34:43,3276,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
245,248,0,0,0,100,295,248,0,0,0,100,14:34:43,3310,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
243,248,0,0,0,100,293,248,0,0,0,100,14:34:43,3345,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
241,248,0,0,0,100,291,248,0,0,0,100,14:34:43,3379,200,136,32,182,3,34,82,44,154,32,76,291,2,100,54,216,36,91,64,156,230,43,58,13,59,98,44
