P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
370,105,4,0,0,100,370,103,3,0,0,100,14:32:24,188,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,105,4,0,0,100,370,105,2,0,0,100,14:32:24,625,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,107,3,0,0,100,370,105,4,0,0,100,14:32:25,1103,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,109,3,0,0,100,372,105,1,0,0,100,14:32:25,1138,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,111,3,0,0,100,372,105,4,0,0,100,14:32:25,1172,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,113,3,0,0,100,370,105,0,0,0,100,14:32:25,1207,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,115,3,0,0,100,370,105,4,0,0,100,14:32:25,1241,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,117,3,0,0,100,372,105,1,0,0,100,14:32:25,1276,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,119,3,0,0,100,372,105,4,0,0,100,14:32:25,1310,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,121,3,0,0,100,372,105,4,0,0,100,14:32:25,1345,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,123,3,0,0,100,370,105,0,0,0,100,14:32:25,1379,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,125,3,0,0,100,370,105,4,0,0,100,14:32:25,1414,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,127,3,0,0,100,370,105,4,0,0,100,14:32:25,1448,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,129,3,0,0,100,370,105,4,0,0,100,14:32:25,1483,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,131,3,0,0,100,370,105,4,0,0,100,14:32:25,1517,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,133,3,0,0,100,370,105,4,0,0,100,14:32:25,1552,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,135,3,0,0,100,370,105,4,0,0,100,14:32:25,1586,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,137,3,0,0,100,370,107,2,0,0,100,14:32:25,1621,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,139,3,0,0,100,370,105,3,0,0,100,14:32:25,1655,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,141,3,0,0,100,370,105,4,0,0,100,14:32:25,1690,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,143,3,0,0,100,370,105,4,0,0,100,14:32:25,1724,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,145,3,0,0,100,370,105,4,0,0,100,14:32:25,1759,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,147,3,0,0,100,370,105,4,0,0,100,14:32:25,1793,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,149,3,0,0,100,368,105,0,0,0,100,14:32:25,1828,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,151,3,0,0,100,368,105,4,0,0,100,14:32:25,1862,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,153,3,0,0,100,368,105,4,0,0,100,14:32:25,1897,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,155,3,0,0,100,368,105,4,0,0,100,14:32:25,1931,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,157,3,0,0,100,368,107,2,0,0,100,14:32:25,1966,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,159,3,0,0,100,368,109,2,0,0,100,14:32:26,2000,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,161,3,0,0,100,368,111,2,0,0,100,14:32:26,2036,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,163,3,0,0,100,368,113,2,0,0,100,14:32:26,2071,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,165,3,0,0,100,368,115,2,0,0,100,14:32:26,2107,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,167,3,0,0,100,368,117,2,0,0,100,14:32:26,2143,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,169,3,0,0,100,368,119,2,0,0,100,14:32:26,2179,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,171,3,0,0,100,368,121,2,0,0,100,14:32:26,2214,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,173,3,0,0,100,368,123,2,0,0,100,14:32:26,2250,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,175,3,0,0,100,368,125,2,0,0,100,14:32:26,2286,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,177,3,0,0,100,368,127,2,0,0,100,14:32:26,2321,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,175,3,0,0,100,368,125,3,0,0,100,14:32:26,2357,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,177,3,0,0,100,368,127,2,0,0,100,14:32:26,2393,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,179,3,0,0,100,368,129,2,0,0,100,14:32:26,2429,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,179,3,0,0,100,366,129,0,0,0,100,14:32:26,2464,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,181,3,0,0,100,366,131,2,0,0,100,14:32:26,2500,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,183,3,0,0,100,366,133,2,0,0,100,14:32:26,2536,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,185,3,0,0,100,366,135,2,0,0,100,14:32:26,2571,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,187,3,0,0,100,366,137,2,0,0,100,14:32:26,2607,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,189,3,0,0,100,366,139,2,0,0,100,14:32:26,2643,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,191,3,0,0,100,366,141,2,0,0,100,14:32:26,2679,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,193,3,0,0,100,366,143,2,0,0,100,14:32:26,2714,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,195,3,0,0,100,366,145,2,0,0,100,14:32:26,2750,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,197,3,0,0,100,366,147,2,0,0,100,14:32:26,2786,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,199,3,0,0,100,366,149,2,0,0,100,14:32:26,2821,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
368,201,3,0,0,100,366,151,2,0,0,100,14:32:26,2857,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,201,3,0,0,100,368,151,1,0,0,100,14:32:26,2893,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,203,3,0,0,100,368,153,2,0,0,100,14:32:26,2929,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,205,3,0,0,100,368,155,2,0,0,100,14:32:26,2964,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,207,3,0,0,100,368,157,2,0,0,100,14:32:27,3000,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,209,3,0,0,100,368,159,2,0,0,100,14:32:27,3036,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,211,3,0,0,100,368,161,2,0,0,100,14:32:27,3071,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
370,213,3,0,0,100,368,163,2,0,0,100,14:32:27,3107,200,259,238,50,218,47,77,237,91,33,49,24,148,97,92,123,25,68,76,113,94,88,99,59,44,92,32
