P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
78,133,4,0,0,100,76,133,0,0,0,100,14:53:17,118,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
78,133,4,0,0,100,74,133,0,0,0,100,14:53:17,294,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
78,133,4,0,0,100,74,131,3,0,0,100,14:53:17,353,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
78,133,4,0,0,100,74,133,2,0,0,100,14:53:17,882,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
76,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1321,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
74,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1357,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
72,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1393,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
70,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1429,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
68,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1464,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
66,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1500,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
64,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1536,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
62,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1571,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
60,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1607,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
58,133,0,0,0,100,76,133,1,0,0,100,14:53:18,1643,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
56,133,0,0,0,100,76,133,4,0,0,100,14:53:18,1679,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
54,133,0,0,0,100,76,133,4,0,0,100,14:53:18,1714,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
52,133,0,0,0,100,74,133,0,0,0,100,14:53:18,1750,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
50,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1786,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
48,133,0,0,0,100,74,133,4,0,0,100,14:53:18,1821,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
46,133,0,0,0,100,74,131,3,0,0,100,14:53:18,1857,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
44,133,0,0,0,100,74,131,4,0,0,100,14:53:18,1893,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
42,133,0,0,0,100,74,131,4,0,0,100,14:53:18,1929,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
40,133,0,0,0,100,74,131,4,0,0,100,14:53:18,1964,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
38,133,0,0,0,100,74,133,2,0,0,100,14:53:19,2000,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
36,133,0,0,0,100,74,133,4,0,0,100,14:53:19,2036,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
34,133,0,0,0,100,74,133,4,0,0,100,14:53:19,2071,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
32,133,0,0,0,100,74,133,4,0,0,100,14:53:19,2107,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
30,133,0,0,0,100,74,133,4,0,0,100,14:53:19,2143,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
28,133,0,0,0,100,74,135,2,0,0,100,14:53:19,2179,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
26,133,0,0,0,100,74,135,4,0,0,100,14:53:19,2214,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
24,133,0,0,0,100,74,135,4,0,0,100,14:53:19,2250,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
22,133,0,0,0,100,72,135,0,0,0,100,14:53:19,2286,200,6,172,296,90,94,82,309,55,50,32,287,176,38,85,166,76,86,76,93,216,58,62,42,184,89,95
