P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
286,169,4,0,0,100,284,169,0,0,0,100,14:36:49,1071,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
286,169,4,0,0,100,282,169,0,0,0,100,14:36:49,1464,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
288,169,1,0,0,100,282,169,4,0,0,100,14:36:49,1714,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
290,169,1,0,0,100,282,169,4,0,0,100,14:36:49,1750,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
292,169,1,0,0,100,282,167,3,0,0,100,14:36:49,1786,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
294,169,1,0,0,100,282,167,4,0,0,100,14:36:49,1821,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
296,169,1,0,0,100,282,167,4,0,0,100,14:36:49,1857,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
298,169,1,0,0,100,282,167,4,0,0,100,14:36:49,1893,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
300,169,1,0,0,100,282,167,4,0,0,100,14:36:49,1929,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
302,169,1,0,0,100,282,167,4,0,0,100,14:36:49,1964,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
304,169,1,0,0,100,282,167,4,0,0,100,14:36:50,2000,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
306,169,1,0,0,100,282,167,4,0,0,100,14:36:50,2034,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,169,1,0,0,100,280,167,0,0,0,100,14:36:50,2069,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,167,2,0,0,100,280,167,4,0,0,100,14:36:50,2103,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,165,2,0,0,100,282,167,1,0,0,100,14:36:50,2138,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,163,2,0,0,100,282,167,4,0,0,100,14:36:50,2172,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,161,2,0,0,100,282,167,4,0,0,100,14:36:50,2207,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,159,2,0,0,100,282,167,4,0,0,100,14:36:50,2241,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,157,2,0,0,100,284,167,1,0,0,100,14:36:50,2276,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,155,2,0,0,100,284,167,4,0,0,100,14:36:50,2310,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,153,2,0,0,100,284,167,4,0,0,100,14:36:50,2345,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,151,2,0,0,100,284,167,4,0,0,100,14:36:50,2379,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,149,2,0,0,100,284,167,4,0,0,100,14:36:50,2414,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,147,2,0,0,100,284,167,4,0,0,100,14:36:50,2448,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,145,2,0,0,100,284,167,4,0,0,100,14:36:50,2483,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
308,143,2,0,0,100,284,167,4,0,0,100,14:36:50,2517,200,69,55,246,203,100,45,161,113,99,86,185,131,49,78,204,61,74,49,341,34,56,85,346,140,31,43
