P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
104,282,4,0,0,100,106,282,1,0,0,100,14:49:59,235,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,108,282,1,0,0,100,14:49:59,824,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,106,282,0,0,0,100,14:50:00,1103,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,106,280,3,0,0,100,14:50:00,1138,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,104,280,0,0,0,100,14:50:00,1621,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,102,280,0,0,0,100,14:50:00,1690,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
104,282,4,0,0,100,104,280,1,0,0,100,14:50:00,1793,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
106,282,1,0,0,100,104,282,2,0,0,100,14:50:01,2071,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
108,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2107,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
110,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2143,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
112,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2179,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
114,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2214,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
116,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2250,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
118,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2286,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
120,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2321,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
122,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2357,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
124,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2393,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
126,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2429,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
128,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2464,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
130,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2500,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
132,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2536,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
134,282,1,0,0,100,104,282,4,0,0,100,14:50:01,2571,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
136,282,1,0,0,100,102,282,0,0,0,100,14:50:01,2607,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
138,282,1,0,0,100,102,282,4,0,0,100,14:50:01,2643,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
140,282,1,0,0,100,102,282,4,0,0,100,14:50:01,2679,200,297,6,160,108,70,55,287,36,80,78,29,116,81,35,240,211,47,36,271,243,44,36,100,150,79,99
