P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
110,8,4,0,0,100,110,6,3,0,0,100,14:38:05,143,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,8,4,0,0,100,108,6,0,0,0,100,14:38:06,1103,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,10,3,0,0,100,108,6,4,0,0,100,14:38:06,1379,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,12,3,0,0,100,108,6,4,0,0,100,14:38:06,1414,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,14,3,0,0,100,108,6,4,0,0,100,14:38:06,1448,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,16,3,0,0,100,108,6,4,0,0,100,14:38:06,1483,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,18,3,0,0,100,106,6,0,0,0,100,14:38:06,1517,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,20,3,0,0,100,106,6,4,0,0,100,14:38:06,1552,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,22,3,0,0,100,106,4,3,0,0,100,14:38:06,1586,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,24,3,0,0,100,106,4,4,0,0,100,14:38:06,1621,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,26,3,0,0,100,106,4,4,0,0,100,14:38:06,1655,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,28,3,0,0,100,106,4,4,0,0,100,14:38:06,1690,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,30,3,0,0,100,106,4,4,0,0,100,14:38:06,1724,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,32,3,0,0,100,106,4,4,0,0,100,14:38:06,1759,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,34,3,0,0,100,106,4,4,0,0,100,14:38:06,1793,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
110,36,3,0,0,100,106,4,4,0,0,100,14:38:06,1828,200,126,47,300,118,71,54,22,94,98,84,272,175,36,54,241,130,97,51,21,104,53,57,231,228,81,70
