P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
346,212,4,0,0,100,346,214,2,0,0,100,14:26:26,333,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,212,4,0,0,100,348,214,1,0,0,100,14:26:27,1207,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,212,4,0,0,100,348,216,2,0,0,100,14:26:27,1241,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,210,2,0,0,100,348,216,4,0,0,100,14:26:27,1310,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,208,2,0,0,100,348,216,4,0,0,100,14:26:27,1345,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,206,2,0,0,100,348,216,4,0,0,100,14:26:27,1379,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,204,2,0,0,100,348,216,4,0,0,100,14:26:27,1414,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,202,2,0,0,100,348,216,4,0,0,100,14:26:27,1448,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,200,2,0,0,100,348,216,4,0,0,100,14:26:27,1483,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,198,2,0,0,100,348,216,4,0,0,100,14:26:27,1517,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,200,3,0,0,100,348,216,4,0,0,100,14:26:27,1655,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,202,3,0,0,100,348,216,4,0,0,100,14:26:27,1690,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,204,3,0,0,100,348,216,4,0,0,100,14:26:27,1724,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,206,3,0,0,100,348,216,4,0,0,100,14:26:27,1759,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,208,3,0,0,100,348,216,4,0,0,100,14:26:27,1793,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,210,3,0,0,100,348,216,4,0,0,100,14:26:27,1828,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,212,3,0,0,100,348,216,4,0,0,100,14:26:27,1862,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,214,3,0,0,100,348,216,4,0,0,100,14:26:27,1897,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,216,3,0,0,100,348,216,4,0,0,100,14:26:27,1931,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,218,3,0,0,100,348,216,4,0,0,100,14:26:27,1966,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,220,3,0,0,100,348,216,4,0,0,100,14:26:28,2000,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,222,3,0,0,100,348,216,4,0,0,100,14:26:28,2036,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,224,3,0,0,100,348,216,4,0,0,100,14:26:28,2071,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,226,3,0,0,100,348,216,4,0,0,100,14:26:28,2107,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,228,3,0,0,100,348,216,4,0,0,100,14:26:28,2143,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,230,3,0,0,100,348,216,4,0,0,100,14:26:28,2179,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
346,232,3,0,0,100,348,216,4,0,0,100,14:26:28,2214,200,91,20,296,25,88,59,5,41,65,38,100,161,67,66,128,115,54,30,163,91,47,97,199,84,73,83
