P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
204,266,4,0,0,100,204,268,2,0,0,100,14:43:08,462,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
206,266,1,0,0,100,204,268,4,0,0,100,14:43:09,1241,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
208,266,1,0,0,100,204,268,4,0,0,100,14:43:09,1276,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
210,266,1,0,0,100,204,268,4,0,0,100,14:43:09,1310,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
212,266,1,0,0,100,202,268,0,0,0,100,14:43:09,1345,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
214,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1379,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
216,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1414,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
218,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1448,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
220,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1483,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
222,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1517,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
224,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1552,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
226,266,1,0,0,100,202,268,4,0,0,100,14:43:09,1586,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
228,266,1,0,0,100,202,266,3,0,0,100,14:43:09,1621,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
230,266,1,0,0,100,202,264,3,0,0,100,14:43:09,1655,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
232,266,1,0,0,100,202,264,4,0,0,100,14:43:09,1690,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
234,266,1,0,0,100,202,264,4,0,0,100,14:43:09,1724,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
236,266,1,0,0,100,204,264,1,0,0,100,14:43:09,1759,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
238,266,1,0,0,100,204,264,4,0,0,100,14:43:09,1793,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
240,266,1,0,0,100,204,264,4,0,0,100,14:43:09,1828,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
242,266,1,0,0,100,204,264,4,0,0,100,14:43:09,1862,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
244,266,1,0,0,100,204,264,4,0,0,100,14:43:09,1897,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
246,266,1,0,0,100,204,266,2,0,0,100,14:43:09,1931,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
248,266,1,0,0,100,204,266,4,0,0,100,14:43:09,1966,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
250,266,1,0,0,100,204,266,4,0,0,100,14:43:10,2000,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
252,266,1,0,0,100,204,266,4,0,0,100,14:43:10,2036,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
254,266,1,0,0,100,204,266,4,0,0,100,14:43:10,2071,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
256,266,1,0,0,100,206,266,1,0,0,100,14:43:10,2107,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
258,266,1,0,0,100,208,266,1,0,0,100,14:43:10,2143,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
260,266,1,0,0,100,210,266,1,0,0,100,14:43:10,2179,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
262,266,1,0,0,100,212,266,1,0,0,100,14:43:10,2214,200,336,266,189,197,72,31,321,62,73,44,84,88,59,71,315,103,49,34,155,85,70,93,80,77,51,75
