P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
384,107,4,0,0,100,384,109,2,0,0,100,14:55:54,158,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,382,109,0,0,0,100,14:55:54,474,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,384,109,1,0,0,100,14:55:54,526,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,384,107,3,0,0,100,14:55:54,579,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,386,107,1,0,0,100,14:55:54,632,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,384,107,0,0,0,100,14:55:55,1138,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,382,107,0,0,0,100,14:55:55,1483,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,382,105,3,0,0,100,14:55:55,1621,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,107,4,0,0,100,380,105,0,0,0,100,14:55:55,1862,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
384,109,3,0,0,100,380,105,4,0,0,100,14:55:55,1966,200,11,233,95,207,45,48,259,161,96,69,175,33,45,50,266,91,86,93,260,26,37,81,242,146,72,88
