P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
101,45,4,0,0,100,99,45,0,0,0,100,14:42:04,429,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
101,45,4,0,0,100,101,45,1,0,0,100,14:42:05,1000,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
101,45,4,0,0,100,101,47,2,0,0,100,14:42:05,1483,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
101,45,4,0,0,100,101,45,3,0,0,100,14:42:05,1655,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
101,45,4,0,0,100,103,45,1,0,0,100,14:42:05,1931,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
103,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2143,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
105,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2179,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
107,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2214,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
109,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2250,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
111,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2286,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
113,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2321,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
115,45,1,0,0,100,103,45,4,0,0,100,14:42:06,2357,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
117,45,1,0,0,100,103,47,2,0,0,100,14:42:06,2393,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
119,45,1,0,0,100,103,47,4,0,0,100,14:42:06,2429,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
121,45,1,0,0,100,103,47,4,0,0,100,14:42:06,2464,200,230,245,87,108,64,48,265,77,44,32,197,93,32,75,245,174,76,58,317,36,34,90,245,60,90,65
